Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receptions
89.0,17.0,Kenneth Womack,Western Mich.,774,2023-24,6,"[5, 6, 7, 8, 9, 10]","['09/30/2023', '10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/07/2023']","['Ball St.', 'Mississippi St.', 'Miami (OH)', 'Ohio', 'Eastern Mich.', 'Central Mich.']","[6.0, 12.0, 5.0, 14.0, 5.0, 12.0]"
1469.0,235.0,Leroy Thomas,Western Mich.,774,2023-24,1,[11],['11/14/2023'],['NIU'],[6.0]
1469.0,235.0,Braelon Allen,Wisconsin,796,2023-24,1,[11],['09/09/2023'],['Washington St.'],[6.0]
1469.0,235.0,CJ Williams,Wisconsin,796,2023-24,1,[3],['09/22/2023'],['Purdue'],[5.0]
1469.0,235.0,Bryson Green,Wisconsin,796,2023-24,1,[13],['01/01/2024'],['LSU'],[7.0]
1469.0,235.0,Jackson Acker,Wisconsin,796,2023-24,1,[10],['10/28/2023'],['Ohio St.'],[5.0]
216.0,32.0,Will Pauling,Wisconsin,796,2023-24,4,"[4, 5, 6, 7]","['10/07/2023', '10/21/2023', '11/04/2023', '11/11/2023']","['Rutgers', 'Illinois', 'Indiana', 'Northwestern']","[8.0, 7.0, 5.0, 10.0]"
1469.0,235.0,Skyler Bell,Wisconsin,796,2023-24,1,[11],['09/09/2023'],['Washington St.'],[5.0]
1469.0,235.0,Treyton Welch,Wyoming,811,2023-24,1,[6],['10/07/2023'],['Fresno St.'],[6.0]
1469.0,235.0,Wyatt Wieland,Wyoming,811,2023-24,1,[13],['12/30/2023'],['Toledo'],[5.0]
1469.0,235.0,John Michael Gyllenborg,Wyoming,811,2023-24,1,[1],['09/02/2023'],['Texas Tech'],[5.0]
1469.0,235.0,Bentley Hanshaw,Liberty,355,2023-24,1,[4],['09/23/2023'],['FIU'],[5.0]
699.0,107.0,CJ Daniels,Liberty,355,2023-24,2,"[13, 14]","['12/01/2023', '01/01/2024']","['New Mexico St.', 'Oregon']","[7.0, 8.0]"
1469.0,235.0,Noah Frith,Liberty,355,2023-24,1,[13],['12/01/2023'],['New Mexico St.'],[5.0]
699.0,107.0,Jermaine Brown Jr.,UAB,9,2023-24,2,"[10, 11]","['11/11/2023', '11/18/2023']","['Navy', 'Temple']","[5.0, 5.0]"
1469.0,235.0,Samario Rudolph,UAB,9,2023-24,1,[3],['09/16/2023'],['Louisiana'],[8.0]
1469.0,235.0,"Iverson ""Strap"" Hooks",UAB,9,2023-24,1,[2],['09/09/2023'],['Ga. Southern'],[6.0]
699.0,107.0,Amare Thomas,UAB,9,2023-24,2,"[4, 5]","['09/23/2023', '09/30/2023']","['Georgia', 'Tulane']","[9.0, 8.0]"
1469.0,235.0,Bryce Damous,UAB,9,2023-24,1,[2],['09/09/2023'],['Ga. Southern'],[7.0]
1469.0,235.0,Dallas Payne,UAB,9,2023-24,1,[10],['11/11/2023'],['Navy'],[5.0]
1469.0,235.0,Tejhaun Palmer,UAB,9,2023-24,1,[11],['11/18/2023'],['Temple'],[8.0]
699.0,107.0,Alex Adams,Akron,5,2023-24,2,"[3, 4]","['09/09/2023', '09/16/2023']","['Morgan St.', 'Kentucky']","[6.0, 5.0]"
1469.0,235.0,Lorenzo Lingard,Akron,5,2023-24,1,[12],['11/24/2023'],['Ohio'],[5.0]
1469.0,235.0,Bobby Golden,Akron,5,2023-24,1,[2],['09/02/2023'],['Temple'],[5.0]
216.0,32.0,Jasaiah Gathings,Akron,5,2023-24,4,"[9, 10, 11, 12]","['11/01/2023', '11/08/2023', '11/14/2023', '11/24/2023']","['Kent St.', 'Miami (OH)', 'Eastern Mich.', 'Ohio']","[9.0, 7.0, 7.0, 5.0]"
699.0,107.0,Daniel George,Akron,5,2023-24,2,"[8, 9]","['10/21/2023', '11/01/2023']","['Bowling Green', 'Kent St.']","[7.0, 9.0]"
699.0,107.0,Isaiah Bond,Alabama,8,2023-24,2,"[12, 13]","['11/25/2023', '12/02/2023']","['Auburn', 'Georgia']","[5.0, 5.0]"
1469.0,235.0,Jermaine Burton,Alabama,8,2023-24,1,[6],['10/07/2023'],['Texas A&M'],[9.0]
1469.0,235.0,Kobe Prentice,Alabama,8,2023-24,1,[2],['09/09/2023'],['Texas'],[5.0]
381.0,60.0,Kaedin Robinson,App State,27,2023-24,3,"[12, 13, 14]","['11/25/2023', '12/02/2023', '12/16/2023']","['Ga. Southern', 'Troy', 'Miami (OH)']","[8.0, 6.0, 8.0]"
1469.0,235.0,Christan Horn,App State,27,2023-24,1,[13],['12/02/2023'],['Troy'],[5.0]
1469.0,235.0,Dashaun Davis,App State,27,2023-24,1,[2],['09/09/2023'],['North Carolina'],[7.0]
1469.0,235.0,Makai Jackson,App State,27,2023-24,1,[11],['11/18/2023'],['James Madison'],[5.0]
1469.0,235.0,Troy Omeire,Arizona St.,28,2023-24,1,[11],['11/18/2023'],['Oregon'],[5.0]
699.0,107.0,Jalin Conyers,Arizona St.,28,2023-24,2,"[4, 5]","['09/23/2023', '09/30/2023']","['Southern California', 'California']","[5.0, 6.0]"
1469.0,235.0,Giovanni Sanders,Arizona St.,28,2023-24,1,[5],['09/30/2023'],['California'],[5.0]
1469.0,235.0,Xavier Guillory,Arizona St.,28,2023-24,1,[1],['08/31/2023'],['Southern Utah'],[5.0]
1469.0,235.0,Melquan Stovall,Arizona St.,28,2023-24,1,[6],['10/07/2023'],['Colorado'],[5.0]
699.0,107.0,Elijhah Badger,Arizona St.,28,2023-24,2,"[10, 11]","['11/11/2023', '11/18/2023']","['UCLA', 'Oregon']","[12.0, 7.0]"
216.0,32.0,Tetairoa McMillan,Arizona,29,2023-24,4,"[10, 11, 12, 13]","['11/11/2023', '11/18/2023', '11/25/2023', '12/28/2023']","['Colorado', 'Utah', 'Arizona St.', 'Oklahoma']","[9.0, 8.0, 11.0, 10.0]"
699.0,107.0,Michael Wiley,Arizona,29,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['Northern Ariz.', 'Mississippi St.']","[6.0, 8.0]"
38.0,7.0,Jacob Cowing,Arizona,29,2023-24,8,"[2, 3, 4, 5, 6, 7, 8, 9]","['09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023', '10/14/2023', '10/28/2023', '11/04/2023']","['Mississippi St.', 'UTEP', 'Stanford', 'Washington', 'Southern California', 'Washington St.', 'Oregon St.', 'UCLA']","[7.0, 10.0, 8.0, 9.0, 10.0, 8.0, 6.0, 8.0]"
1469.0,235.0,Tanner McLachlan,Arizona,29,2023-24,1,[12],['11/25/2023'],['Arizona St.'],[7.0]
1469.0,235.0,Montana Lemonious-Craig,Arizona,29,2023-24,1,[10],['11/11/2023'],['Colorado'],[5.0]
1469.0,235.0,Emmanual Stevenson,Arkansas St.,30,2023-24,1,[7],['10/21/2023'],['Coastal Carolina'],[5.0]
1469.0,235.0,Courtney Jackson,Arkansas St.,30,2023-24,1,[11],['11/18/2023'],['Texas St.'],[7.0]
699.0,107.0,Corey Rucker,Arkansas St.,30,2023-24,2,"[12, 13]","['11/25/2023', '12/23/2023']","['Marshall', 'NIU']","[5.0, 5.0]"
1469.0,235.0,Reagan Ealy,Arkansas St.,30,2023-24,1,[2],['09/09/2023'],['Memphis'],[5.0]
1469.0,235.0,Ja'Quez Cross,Arkansas St.,30,2023-24,1,[9],['11/04/2023'],['Louisiana'],[6.0]
1469.0,235.0,Luke Hasz,Arkansas,31,2023-24,1,[4],['09/23/2023'],['LSU'],[6.0]
1469.0,235.0,Ty Washington,Arkansas,31,2023-24,1,[6],['10/07/2023'],['Ole Miss'],[7.0]
699.0,107.0,Andrew Armstrong,Arkansas,31,2023-24,2,"[3, 4]","['09/16/2023', '09/23/2023']","['BYU', 'LSU']","[9.0, 6.0]"
1469.0,235.0,Rashod Dubinion,Arkansas,31,2023-24,1,[8],['10/21/2023'],['Mississippi St.'],[5.0]
1469.0,235.0,Jay Fair,Auburn,37,2023-24,1,[3],['09/16/2023'],['Samford'],[7.0]
1469.0,235.0,Rivaldo Fairweather,Auburn,37,2023-24,1,[13],['12/30/2023'],['Maryland'],[5.0]
1469.0,235.0,Caleb Burton,Auburn,37,2023-24,1,[13],['12/30/2023'],['Maryland'],[5.0]
1469.0,235.0,Qian Magwood,Ball St.,47,2023-24,1,[8],['10/21/2023'],['Central Mich.'],[7.0]
1469.0,235.0,Marquez Cooper,Ball St.,47,2023-24,1,[6],['10/07/2023'],['Eastern Mich.'],[6.0]
1469.0,235.0,Ahmad Edwards,Ball St.,47,2023-24,1,[10],['11/07/2023'],['NIU'],[5.0]
1469.0,235.0,Tanner Koziol,Ball St.,47,2023-24,1,[6],['10/07/2023'],['Eastern Mich.'],[6.0]
1469.0,235.0,Ty Robinson,Ball St.,47,2023-24,1,[1],['09/02/2023'],['Kentucky'],[5.0]
1469.0,235.0,Ketron Jackson Jr.,Baylor,51,2023-24,1,[7],['10/21/2023'],['Cincinnati'],[5.0]
1469.0,235.0,Drake Dabney,Baylor,51,2023-24,1,[1],['09/02/2023'],['Texas St.'],[6.0]
1469.0,235.0,Dawson Pendergrass,Baylor,51,2023-24,1,[11],['11/18/2023'],['TCU'],[5.0]
1469.0,235.0,Jonah Burton,Baylor,51,2023-24,1,[1],['09/02/2023'],['Texas St.'],[5.0]
1469.0,235.0,Josh Cameron,Baylor,51,2023-24,1,[10],['11/11/2023'],['Kansas St.'],[5.0]
216.0,32.0,Monaray Baldwin,Baylor,51,2023-24,4,"[5, 6, 7, 8]","['09/30/2023', '10/07/2023', '10/21/2023', '10/28/2023']","['UCF', 'Texas Tech', 'Cincinnati', 'Iowa St.']","[7.0, 5.0, 7.0, 6.0]"
1469.0,235.0,Stefan Cobbs,Boise St.,66,2023-24,1,[5],['09/30/2023'],['Memphis'],[5.0]
699.0,107.0,Ashton Jeanty,Boise St.,66,2023-24,2,"[2, 3]","['09/09/2023', '09/16/2023']","['UCF', 'North Dakota']","[5.0, 5.0]"
216.0,32.0,Eric McAlister,Boise St.,66,2023-24,4,"[3, 4, 5, 6]","['09/16/2023', '09/22/2023', '09/30/2023', '10/07/2023']","['North Dakota', 'San Diego St.', 'Memphis', 'San Jose St.']","[6.0, 5.0, 5.0, 5.0]"
1469.0,235.0,George Holani,Boise St.,66,2023-24,1,[9],['11/04/2023'],['Fresno St.'],[6.0]
1469.0,235.0,Dino Tomlin,Boston College,67,2023-24,1,[9],['11/03/2023'],['Syracuse'],[5.0]
699.0,107.0,Ryan O'Keefe,Boston College,67,2023-24,2,"[3, 4]","['09/16/2023', '09/23/2023']","['Florida St.', 'Louisville']","[6.0, 5.0]"
1469.0,235.0,Joe Griffin,Boston College,67,2023-24,1,[4],['09/23/2023'],['Louisville'],[5.0]
699.0,107.0,Lewis Bond,Boston College,67,2023-24,2,"[11, 12]","['11/16/2023', '11/24/2023']","['Pittsburgh', 'Miami (FL)']","[5.0, 6.0]"
1469.0,235.0,Finn Hogan,Bowling Green,71,2023-24,1,[4],['09/30/2023'],['Georgia Tech'],[6.0]
699.0,107.0,Harold  Fannin Jr.,Bowling Green,71,2023-24,2,"[10, 11]","['11/14/2023', '11/21/2023']","['Toledo', 'Western Mich.']","[5.0, 8.0]"
699.0,107.0,Ta'ron Keith,Bowling Green,71,2023-24,2,"[9, 10]","['11/08/2023', '11/14/2023']","['Kent St.', 'Toledo']","[8.0, 7.0]"
1469.0,235.0,Odieu Hiliare,Bowling Green,71,2023-24,1,[13],['12/26/2023'],['Minnesota'],[10.0]
699.0,107.0,Kody Epps,BYU,77,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Oklahoma', 'Oklahoma St.']","[6.0, 5.0]"
1469.0,235.0,Parker Kingston,BYU,77,2023-24,1,[9],['11/04/2023'],['West Virginia'],[6.0]
699.0,107.0,Chase Roberts,BYU,77,2023-24,2,"[4, 5]","['09/23/2023', '09/29/2023']","['Kansas', 'Cincinnati']","[5.0, 6.0]"
1469.0,235.0,Keelan Marion,BYU,77,2023-24,1,[9],['11/04/2023'],['West Virginia'],[6.0]
699.0,107.0,Darius Lassiter,BYU,77,2023-24,2,"[2, 4]","['09/09/2023', '09/23/2023']","['Southern Utah', 'Kansas']","[5.0, 8.0]"
1469.0,235.0,Isaac Rex,BYU,77,2023-24,1,[4],['09/23/2023'],['Kansas'],[7.0]
699.0,107.0,Cole Harrity,Buffalo,86,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['Wisconsin', 'Fordham']","[5.0, 6.0]"
1469.0,235.0,Ron Cook,Buffalo,86,2023-24,1,[5],['09/30/2023'],['Akron'],[5.0]
1469.0,235.0,Marlyn Johnson,Buffalo,86,2023-24,1,[8],['10/21/2023'],['Kent St.'],[5.0]
1469.0,235.0,Josiah Freeman,Fresno St.,96,2023-24,1,[9],['11/04/2023'],['Boise St.'],[5.0]
699.0,107.0,Jalen Moss,Fresno St.,96,2023-24,2,"[3, 4]","['09/16/2023', '09/23/2023']","['Arizona St.', 'Kent St.']","[6.0, 7.0]"
1469.0,235.0,Jaelen Gill,Fresno St.,96,2023-24,1,[13],['12/16/2023'],['New Mexico St.'],[5.0]
699.0,107.0,Mac Dalena,Fresno St.,96,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['Boise St.', 'San Jose St.']","[6.0, 6.0]"
699.0,107.0,Malik Sherrod,Fresno St.,96,2023-24,2,"[12, 13]","['11/25/2023', '12/16/2023']","['San Diego St.', 'New Mexico St.']","[5.0, 8.0]"
381.0,60.0,Erik Brooks,Fresno St.,96,2023-24,3,"[11, 12, 13]","['11/18/2023', '11/25/2023', '12/16/2023']","['New Mexico', 'San Diego St.', 'New Mexico St.']","[6.0, 5.0, 5.0]"
1469.0,235.0,Tre Watson,Fresno St.,96,2023-24,1,[7],['10/13/2023'],['Utah St.'],[5.0]
1469.0,235.0,Jack Endries,California,107,2023-24,1,[8],['10/28/2023'],['Southern California'],[7.0]
381.0,60.0,Taj Davis,California,107,2023-24,3,"[4, 6, 7]","['09/23/2023', '10/07/2023', '10/14/2023']","['Washington', 'Oregon St.', 'Utah']","[5.0, 7.0, 7.0]"
1469.0,235.0,Trond Grizzell,California,107,2023-24,1,[11],['11/18/2023'],['Stanford'],[7.0]
142.0,24.0,Jeremiah Hunter,California,107,2023-24,5,"[1, 2, 3, 4, 5]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023']","['North Texas', 'Auburn', 'Idaho', 'Washington', 'Arizona St.']","[6.0, 5.0, 5.0, 5.0, 6.0]"
1469.0,235.0,Monroe Young,California,107,2023-24,1,[13],['12/16/2023'],['Texas Tech'],[6.0]
1469.0,235.0,J.Michael Sturdivant,UCLA,110,2023-24,1,[7],['10/21/2023'],['Stanford'],[5.0]
1469.0,235.0,Kyle Ford,UCLA,110,2023-24,1,[13],['12/16/2023'],['Boise St.'],[5.0]
381.0,60.0,Logan Loya,UCLA,110,2023-24,3,"[4, 5, 6]","['09/23/2023', '10/07/2023', '10/14/2023']","['Utah', 'Washington St.', 'Oregon St.']","[5.0, 6.0, 5.0]"
1469.0,235.0,Josiah Norwood,UCLA,110,2023-24,1,[7],['10/21/2023'],['Stanford'],[5.0]
381.0,60.0,Kobe Hudson,UCF,128,2023-24,3,"[2, 3, 4]","['09/09/2023', '09/16/2023', '09/23/2023']","['Boise St.', 'Villanova', 'Kansas St.']","[5.0, 6.0, 5.0]"
1469.0,235.0,Xavier Townsend,UCF,128,2023-24,1,[12],['11/25/2023'],['Houston'],[5.0]
1469.0,235.0,Javon Baker,UCF,128,2023-24,1,[13],['12/22/2023'],['Georgia Tech'],[9.0]
1469.0,235.0,Alec Holler,UCF,128,2023-24,1,[12],['11/25/2023'],['Houston'],[5.0]
1469.0,235.0,Jesse Prewitt III,Central Mich.,129,2023-24,1,[5],['10/07/2023'],['Buffalo'],[5.0]
1469.0,235.0,Myles Bailey,Central Mich.,129,2023-24,1,[6],['10/14/2023'],['Akron'],[5.0]
1469.0,235.0,Marion Lukes,Central Mich.,129,2023-24,1,[7],['10/21/2023'],['Ball St.'],[5.0]
699.0,107.0,Tyson Davis,Central Mich.,129,2023-24,2,"[5, 7]","['10/07/2023', '10/21/2023']","['Buffalo', 'Ball St.']","[5.0, 6.0]"
1469.0,235.0,Dee Wiggins,Cincinnati,140,2023-24,1,[4],['09/23/2023'],['Oklahoma'],[6.0]
1469.0,235.0,Chamon Metayer,Cincinnati,140,2023-24,1,[7],['10/21/2023'],['Baylor'],[5.0]
699.0,107.0,Braden Smith,Cincinnati,140,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['UCF', 'Houston']","[6.0, 5.0]"
699.0,107.0,Xzavier Henderson,Cincinnati,140,2023-24,2,"[5, 7]","['09/29/2023', '10/21/2023']","['BYU', 'Baylor']","[7.0, 8.0]"
699.0,107.0,Antonio Williams,Clemson,147,2023-24,2,"[1, 2]","['09/04/2023', '09/09/2023']","['Duke', 'Charleston So.']","[7.0, 5.0]"
1469.0,235.0,Troy Stellato,Clemson,147,2023-24,1,[11],['11/18/2023'],['North Carolina'],[6.0]
381.0,60.0,Tyler Brown,Clemson,147,2023-24,3,"[10, 11, 12]","['11/11/2023', '11/18/2023', '11/25/2023']","['Georgia Tech', 'North Carolina', 'South Carolina']","[7.0, 6.0, 5.0]"
381.0,60.0,Jake Briningstool,Clemson,147,2023-24,3,"[6, 7, 8]","['10/07/2023', '10/21/2023', '10/28/2023']","['Wake Forest', 'Miami (FL)', 'NC State']","[5.0, 5.0, 8.0]"
1469.0,235.0,Adam Randall,Clemson,147,2023-24,1,[13],['12/29/2023'],['Kentucky'],[5.0]
699.0,107.0,Beaux Collins,Clemson,147,2023-24,2,"[1, 2]","['09/04/2023', '09/09/2023']","['Duke', 'Charleston So.']","[5.0, 7.0]"
1469.0,235.0,Will Shipley,Clemson,147,2023-24,1,[1],['09/04/2023'],['Duke'],[6.0]
381.0,60.0,Sam Pinckney,Coastal Carolina,149,2023-24,3,"[9, 10, 11]","['11/04/2023', '11/11/2023', '11/18/2023']","['Old Dominion', 'Texas St.', 'Army West Point']","[7.0, 6.0, 6.0]"
699.0,107.0,Jared Brown,Coastal Carolina,149,2023-24,2,"[10, 11]","['11/11/2023', '11/18/2023']","['Texas St.', 'Army West Point']","[6.0, 8.0]"
216.0,32.0,Tory Horton,Colorado St.,156,2023-24,4,"[6, 7, 8, 9]","['10/14/2023', '10/21/2023', '10/28/2023', '11/03/2023']","['Boise St.', 'UNLV', 'Air Force', 'Wyoming']","[10.0, 7.0, 5.0, 7.0]"
1469.0,235.0,Dylan Goffney,Colorado St.,156,2023-24,1,[6],['10/14/2023'],['Boise St.'],[7.0]
381.0,60.0,Louis Brown IV,Colorado St.,156,2023-24,3,"[7, 8, 9]","['10/21/2023', '10/28/2023', '11/03/2023']","['UNLV', 'Air Force', 'Wyoming']","[5.0, 5.0, 5.0]"
381.0,60.0,Dallin Holker,Colorado St.,156,2023-24,3,"[1, 2, 3]","['09/02/2023', '09/16/2023', '09/23/2023']","['Washington St.', 'Colorado', 'Middle Tenn.']","[5.0, 6.0, 11.0]"
1469.0,235.0,Justus Ross-Simmons,Colorado St.,156,2023-24,1,[8],['10/28/2023'],['Air Force'],[8.0]
699.0,107.0,Dylan Edwards,Colorado,157,2023-24,2,"[2, 3]","['09/02/2023', '09/16/2023']","['TCU', 'Colorado St.']","[5.0, 6.0]"
1469.0,235.0,Tar'Varish Dawson,Colorado,157,2023-24,1,[3],['09/16/2023'],['Colorado St.'],[5.0]
216.0,32.0,Jimmy Horn Jr.,Colorado,157,2023-24,4,"[5, 6, 7, 8]","['09/30/2023', '10/07/2023', '10/13/2023', '10/28/2023']","['Southern California', 'Arizona St.', 'Stanford', 'UCLA']","[7.0, 5.0, 5.0, 6.0]"
699.0,107.0,Travis Hunter,Colorado,157,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['Oregon St.', 'Arizona']","[8.0, 5.0]"
1469.0,235.0,Omarion Miller,Colorado,157,2023-24,1,[5],['09/30/2023'],['Southern California'],[7.0]
1469.0,235.0,Javon Antonio,Colorado,157,2023-24,1,[6],['10/07/2023'],['Arizona St.'],[5.0]
142.0,24.0,Xavier Weaver,Colorado,157,2023-24,5,"[1, 2, 3, 4, 5]","['09/09/2023', '09/02/2023', '09/16/2023', '09/23/2023', '09/30/2023']","['Nebraska', 'TCU', 'Colorado St.', 'Oregon', 'Southern California']","[10.0, 6.0, 9.0, 9.0, 7.0]"
699.0,107.0,Michael Harrison,Colorado,157,2023-24,2,"[5, 6]","['09/30/2023', '10/07/2023']","['Southern California', 'Arizona St.']","[6.0, 6.0]"
1469.0,235.0,Cameron Ross,UConn,164,2023-24,1,[7],['10/21/2023'],['South Fla.'],[5.0]
216.0,32.0,Justin Joly,UConn,164,2023-24,4,"[9, 10, 11, 12]","['11/04/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Tennessee', 'James Madison', 'Sacred Heart', 'Massachusetts']","[8.0, 7.0, 9.0, 6.0]"
699.0,107.0,Brett Buckman,UConn,164,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['Tennessee', 'James Madison']","[6.0, 6.0]"
1469.0,235.0,Mehki Wall,Duke,193,2023-24,1,[10],['11/18/2023'],['Virginia'],[5.0]
216.0,32.0,Jordan Moore,Duke,193,2023-24,4,"[9, 10, 11, 12]","['11/11/2023', '11/18/2023', '11/25/2023', '09/16/2023']","['North Carolina', 'Virginia', 'Pittsburgh', 'Northwestern']","[6.0, 9.0, 8.0, 5.0]"
699.0,107.0,Jalon Calhoun,Duke,193,2023-24,2,"[11, 12]","['11/25/2023', '09/16/2023']","['Pittsburgh', 'Northwestern']","[7.0, 5.0]"
1469.0,235.0,Sahmir Hagans,Duke,193,2023-24,1,[13],['12/23/2023'],['Troy'],[5.0]
381.0,60.0,Chase Sowell,East Carolina,196,2023-24,3,"[9, 10, 11]","['11/11/2023', '11/18/2023', '11/25/2023']","['Fla. Atlantic', 'Navy', 'Tulsa']","[5.0, 6.0, 5.0]"
1469.0,235.0,Jsi Hatfield,East Carolina,196,2023-24,1,[4],['09/30/2023'],['Rice'],[5.0]
1469.0,235.0,Shane Calhoun,East Carolina,196,2023-24,1,[5],['10/12/2023'],['SMU'],[5.0]
1469.0,235.0,Jaylen Johnson,East Carolina,196,2023-24,1,[7],['10/28/2023'],['UTSA'],[8.0]
1469.0,235.0,Hamze El-Zayat,Eastern Mich.,204,2023-24,1,[11],['11/14/2023'],['Akron'],[6.0]
699.0,107.0,JB Mitchell,Eastern Mich.,204,2023-24,2,"[5, 6]","['09/30/2023', '10/07/2023']","['Central Mich.', 'Ball St.']","[5.0, 7.0]"
1469.0,235.0,Jaylon Jackson,Eastern Mich.,204,2023-24,1,[9],['10/28/2023'],['Western Mich.'],[9.0]
1469.0,235.0,Tanner Knue,Eastern Mich.,204,2023-24,1,[11],['11/14/2023'],['Akron'],[8.0]
1469.0,235.0,Je'Quan Burton,Fla. Atlantic,229,2023-24,1,[10],['11/11/2023'],['East Carolina'],[5.0]
1469.0,235.0,Tony Johnson,Fla. Atlantic,229,2023-24,1,[10],['11/11/2023'],['East Carolina'],[5.0]
89.0,17.0,LaJohntay Wester,Fla. Atlantic,229,2023-24,6,"[1, 2, 3, 4, 5, 6]","['09/23/2023', '09/02/2023', '09/09/2023', '09/16/2023', '10/07/2023', '10/14/2023']","['Illinois', 'Monmouth', 'Ohio', 'Clemson', 'Tulsa', 'South Fla.']","[13.0, 6.0, 12.0, 12.0, 9.0, 10.0]"
1469.0,235.0,Dean Patterson,FIU,231,2023-24,1,[6],['10/04/2023'],['New Mexico St.'],[5.0]
699.0,107.0,Kris Mitchell,FIU,231,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Arkansas', 'Western Ky.']","[6.0, 8.0]"
1469.0,235.0,Eric Rivers,FIU,231,2023-24,1,[12],['11/25/2023'],['Western Ky.'],[5.0]
699.0,107.0,Jalen Bracey,FIU,231,2023-24,2,"[3, 4]","['09/09/2023', '09/16/2023']","['North Texas', 'UConn']","[5.0, 5.0]"
1469.0,235.0,Keon Coleman,Florida St.,234,2023-24,1,[8],['10/28/2023'],['Wake Forest'],[7.0]
699.0,107.0,Johnny Wilson,Florida St.,234,2023-24,2,"[7, 10]","['10/21/2023', '11/11/2023']","['Duke', 'Miami (FL)']","[5.0, 5.0]"
1469.0,235.0,Jaheim Bell,Florida St.,234,2023-24,1,[9],['11/04/2023'],['Pittsburgh'],[5.0]
1469.0,235.0,Ja'Khi Douglas,Florida St.,234,2023-24,1,[9],['11/04/2023'],['Pittsburgh'],[6.0]
61.0,12.0,Eugene Wilson III,Florida,235,2023-24,7,"[3, 6, 7, 8, 9, 10, 11]","['09/16/2023', '10/07/2023', '10/14/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023']","['Tennessee', 'Vanderbilt', 'South Carolina', 'Georgia', 'Arkansas', 'LSU', 'Missouri']","[6.0, 8.0, 6.0, 11.0, 8.0, 6.0, 7.0]"
699.0,107.0,Arlis Boardingham,Florida,235,2023-24,2,"[6, 7]","['10/07/2023', '10/14/2023']","['Vanderbilt', 'South Carolina']","[7.0, 5.0]"
1469.0,235.0,Montrell Johnson Jr.,Florida,235,2023-24,1,[10],['11/11/2023'],['LSU'],[6.0]
216.0,32.0,Ricky Pearsall,Florida,235,2023-24,4,"[7, 8, 9, 10]","['10/14/2023', '10/28/2023', '11/04/2023', '11/11/2023']","['South Carolina', 'Georgia', 'Arkansas', 'LSU']","[10.0, 6.0, 5.0, 7.0]"
142.0,24.0,Derwin Burgess Jr.,Ga. Southern,253,2023-24,5,"[1, 2, 3, 4, 5]","['09/16/2023', '09/02/2023', '09/09/2023', '09/23/2023', '09/30/2023']","['Wisconsin', 'The Citadel', 'UAB', 'Ball St.', 'Coastal Carolina']","[8.0, 6.0, 8.0, 7.0, 7.0]"
1469.0,235.0,Anthony Queeley,Ga. Southern,253,2023-24,1,[3],['09/09/2023'],['UAB'],[5.0]
699.0,107.0,Dalen Cobb,Ga. Southern,253,2023-24,2,"[4, 5]","['09/23/2023', '09/30/2023']","['Ball St.', 'Coastal Carolina']","[5.0, 6.0]"
13.0,2.0,Khaleb Hood,Ga. Southern,253,2023-24,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['09/16/2023', '09/02/2023', '09/09/2023', '09/23/2023', '09/30/2023', '10/14/2023', '10/21/2023', '10/26/2023', '11/04/2023', '11/11/2023']","['Wisconsin', 'The Citadel', 'UAB', 'Ball St.', 'Coastal Carolina', 'James Madison', 'ULM', 'Georgia St.', 'Texas St.', 'Marshall']","[7.0, 5.0, 8.0, 7.0, 12.0, 10.0, 8.0, 9.0, 7.0, 7.0]"
699.0,107.0,Jjay Mcafee,Ga. Southern,253,2023-24,2,"[12, 13]","['11/25/2023', '12/16/2023']","['App State', 'Ohio']","[6.0, 5.0]"
1469.0,235.0,Jaylon Barden,Ga. Southern,253,2023-24,1,[10],['11/11/2023'],['Marshall'],[6.0]
1469.0,235.0,Ja'Cyais Credle,Georgia St.,254,2023-24,1,[3],['09/16/2023'],['Charlotte'],[5.0]
699.0,107.0,Robert Lewis,Georgia St.,254,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['LSU', 'Old Dominion']","[9.0, 9.0]"
1469.0,235.0,Cadarrius Thompson,Georgia St.,254,2023-24,1,[13],['12/23/2023'],['Utah St.'],[5.0]
1469.0,235.0,Jacari Carter,Georgia St.,254,2023-24,1,[6],['10/14/2023'],['Marshall'],[5.0]
699.0,107.0,Tailique Williams,Georgia St.,254,2023-24,2,"[6, 7]","['10/14/2023', '10/21/2023']","['Marshall', 'Louisiana']","[6.0, 6.0]"
