Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles
Akeem Davis-Gaither,App State,27,2019-20,1,[13],['12/07/2019'],['Louisiana'],[10.0]
Josh Thomas,App State,27,2019-20,1,[9],['11/09/2019'],['South Carolina'],[10.0]
Jordan Fehr,App State,27,2019-20,2,"[9, 10]","['11/09/2019', '11/16/2019']","['South Carolina', 'Georgia St.']","[12.0, 10.0]"
Evan Fields,Arizona St.,28,2019-20,1,[12],['11/30/2019'],['Arizona'],[10.0]
Darien Butler,Arizona St.,28,2019-20,1,[13],['12/31/2019'],['Florida St.'],[11.0]
Cam Phillips,Arizona St.,28,2019-20,1,[11],['11/23/2019'],['Oregon'],[10.0]
Jack Jones,Arizona St.,28,2019-20,1,[6],['10/12/2019'],['Washington St.'],[11.0]
Khaylan Thomas,Arizona St.,28,2019-20,1,[10],['11/16/2019'],['Oregon St.'],[11.0]
Anthony Pandy,Arizona,29,2019-20,1,[11],['11/23/2019'],['Utah'],[11.0]
Colin Schooler,Arizona,29,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Utah', 'Arizona St.']","[10.0, 10.0]"
Lorenzo Burns,Arizona,29,2019-20,1,[9],['11/02/2019'],['Oregon St.'],[10.0]
Tony Fields II,Arizona,29,2019-20,2,"[4, 5]","['09/28/2019', '10/05/2019']","['UCLA', 'Colorado']","[10.0, 11.0]"
Tahjea Chambers,Arkansas St.,30,2019-20,2,"[3, 4]","['09/14/2019', '09/21/2019']","['Georgia', 'Southern Ill.']","[10.0, 11.0]"
Darreon Jackson,Arkansas St.,30,2019-20,3,"[9, 10, 11]","['11/02/2019', '11/16/2019', '11/23/2019']","['ULM', 'Coastal Carolina', 'Ga. Southern']","[17.0, 16.0, 11.0]"
Kevin Thurmon,Arkansas St.,30,2019-20,1,[10],['11/16/2019'],['Coastal Carolina'],[11.0]
B.J. Edmonds,Arkansas St.,30,2019-20,1,[13],['12/21/2019'],['FIU'],[10.0]
Logan Wescott,Arkansas St.,30,2019-20,2,"[12, 13]","['11/29/2019', '12/21/2019']","['South Alabama', 'FIU']","[10.0, 13.0]"
Jerry Jacobs,Arkansas St.,30,2019-20,1,[1],['08/31/2019'],['SMU'],[13.0]
Nathan Page,Arkansas St.,30,2019-20,1,[5],['09/28/2019'],['Troy'],[10.0]
De'Jon Harris,Arkansas,31,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['Kentucky', 'Auburn']","[10.0, 10.0]"
Kamren Curl,Arkansas,31,2019-20,1,[10],['11/09/2019'],['Western Ky.'],[11.0]
Bumper Pool,Arkansas,31,2019-20,1,[12],['11/29/2019'],['Missouri'],[13.0]
Joe Foucha,Arkansas,31,2019-20,1,[12],['11/29/2019'],['Missouri'],[12.0]
Javaris Davis,Auburn,37,2019-20,1,[8],['10/26/2019'],['LSU'],[10.0]
Jeremiah Dinson,Auburn,37,2019-20,1,[12],['11/30/2019'],['Alabama'],[10.0]
Daniel Thomas,Auburn,37,2019-20,1,[8],['10/26/2019'],['LSU'],[12.0]
Roger McCreary,Auburn,37,2019-20,1,[8],['10/26/2019'],['LSU'],[10.0]
Zakoby McClain,Auburn,37,2019-20,1,[12],['11/30/2019'],['Alabama'],[11.0]
Jamien Sherwood,Auburn,37,2019-20,1,[8],['10/26/2019'],['LSU'],[10.0]
Chris Crumb,Ball St.,47,2019-20,1,[8],['10/26/2019'],['Ohio'],[11.0]
Jaylin Thomas,Ball St.,47,2019-20,2,"[7, 8]","['10/19/2019', '10/26/2019']","['Toledo', 'Ohio']","[11.0, 13.0]"
Bryce Cosby,Ball St.,47,2019-20,1,[11],['11/23/2019'],['Kent St.'],[11.0]
Ray Wilborn,Ball St.,47,2019-20,1,[9],['11/05/2019'],['Western Mich.'],[12.0]
Jacob White,Ball St.,47,2019-20,2,"[9, 10]","['11/05/2019', '11/16/2019']","['Western Mich.', 'Central Mich.']","[15.0, 13.0]"
Terrel Bernard,Baylor,51,2019-20,1,[13],['12/07/2019'],['Oklahoma'],[12.0]
Clay Johnston,Baylor,51,2019-20,2,"[3, 5]","['09/21/2019', '10/05/2019']","['Rice', 'Kansas St.']","[13.0, 11.0]"
Blake Lynch,Baylor,51,2019-20,1,[9],['11/09/2019'],['TCU'],[11.0]
Jordan Williams,Baylor,51,2019-20,1,[13],['12/07/2019'],['Oklahoma'],[13.0]
Chris Miller,Baylor,51,2019-20,1,[13],['12/07/2019'],['Oklahoma'],[13.0]
Kekoa Nawahine,Boise St.,66,2019-20,1,[14],['12/21/2019'],['Washington'],[14.0]
Khafari Buffalo,Boise St.,66,2019-20,1,[4],['09/20/2019'],['Air Force'],[11.0]
Sonatane Lui,Boise St.,66,2019-20,1,[4],['09/20/2019'],['Air Force'],[16.0]
Ezekiel Noa,Boise St.,66,2019-20,1,[4],['09/20/2019'],['Air Force'],[10.0]
Riley Whimpey,Boise St.,66,2019-20,2,"[13, 14]","['12/07/2019', '12/21/2019']","['Hawaii', 'Washington']","[10.0, 11.0]"
Mehdi El Attrach,Boston College,67,2019-20,1,[5],['09/28/2019'],['Wake Forest'],[12.0]
John Lamot,Boston College,67,2019-20,1,[10],['11/09/2019'],['Florida St.'],[11.0]
Max Richardson,Boston College,67,2019-20,4,"[4, 5, 6, 7]","['09/21/2019', '09/28/2019', '10/05/2019', '10/19/2019']","['Rutgers', 'Wake Forest', 'Louisville', 'NC State']","[14.0, 13.0, 14.0, 10.0]"
Isaiah McDuffie,Boston College,67,2019-20,2,"[12, 13]","['11/30/2019', '01/02/2020']","['Pittsburgh', 'Cincinnati']","[13.0, 10.0]"
TJ Rayam,Boston College,67,2019-20,1,[5],['09/28/2019'],['Wake Forest'],[11.0]
Jerry McBride III,Bowling Green,71,2019-20,1,[4],['09/21/2019'],['Kent St.'],[10.0]
Jordan Anderson,Bowling Green,71,2019-20,1,[12],['11/29/2019'],['Buffalo'],[12.0]
Kholbe Coleman,Bowling Green,71,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['Toledo', 'Central Mich.']","[14.0, 10.0]"
Brandon Perce,Bowling Green,71,2019-20,3,"[6, 7, 8]","['10/12/2019', '10/19/2019', '10/26/2019']","['Toledo', 'Central Mich.', 'Western Mich.']","[10.0, 10.0, 14.0]"
Eldridge Salguero,Bowling Green,71,2019-20,1,[12],['11/29/2019'],['Buffalo'],[10.0]
Jamari Bozeman,Bowling Green,71,2019-20,1,[7],['10/19/2019'],['Central Mich.'],[14.0]
Antonyo Sotolongo,Bowling Green,71,2019-20,1,[12],['11/29/2019'],['Buffalo'],[10.0]
Payton Wilgar,BYU,77,2019-20,1,[4],['09/21/2019'],['Washington'],[10.0]
Kavika Fonua,BYU,77,2019-20,2,"[2, 3]","['09/07/2019', '09/14/2019']","['Tennessee', 'Southern California']","[10.0, 13.0]"
Tyrone Hill,Buffalo,86,2019-20,1,[6],['10/05/2019'],['Ohio'],[15.0]
Matt Otwinowski,Buffalo,86,2019-20,2,"[10, 11]","['11/14/2019', '11/20/2019']","['Kent St.', 'Toledo']","[10.0, 10.0]"
Tim Terry,Buffalo,86,2019-20,1,[5],['09/28/2019'],['Miami (OH)'],[10.0]
Joey Banks,Buffalo,86,2019-20,1,[8],['10/26/2019'],['Central Mich.'],[10.0]
Mykal Walker,Fresno St.,96,2019-20,1,[11],['11/23/2019'],['Nevada'],[11.0]
Juju Hughes,Fresno St.,96,2019-20,1,[8],['11/02/2019'],['Hawaii'],[10.0]
Justin Rice,Fresno St.,96,2019-20,4,"[4, 5, 6, 7]","['09/28/2019', '10/12/2019', '10/18/2019', '10/26/2019']","['New Mexico St.', 'Air Force', 'UNLV', 'Colorado St.']","[10.0, 13.0, 10.0, 11.0]"
Wylan Free,Fresno St.,96,2019-20,1,[5],['10/12/2019'],['Air Force'],[13.0]
Chris Gaston,Fresno St.,96,2019-20,1,[1],['08/31/2019'],['Southern California'],[12.0]
Arron Mosby,Fresno St.,96,2019-20,1,[10],['11/15/2019'],['San Diego St.'],[11.0]
Kuony Deng,California,107,2019-20,3,"[6, 7, 8]","['10/05/2019', '10/19/2019', '10/26/2019']","['Oregon', 'Oregon St.', 'Utah']","[12.0, 10.0, 16.0]"
Cameron Goode,California,107,2019-20,1,[5],['09/27/2019'],['Arizona St.'],[10.0]
Camryn Bynum,California,107,2019-20,1,[11],['11/23/2019'],['Stanford'],[12.0]
Evan Weaver,California,107,2019-20,5,"[7, 8, 9, 10, 11]","['10/19/2019', '10/26/2019', '11/09/2019', '11/16/2019', '11/23/2019']","['Oregon St.', 'Utah', 'Washington St.', 'Southern California', 'Stanford']","[21.0, 22.0, 10.0, 14.0, 13.0]"
Lokeni Toailoa,UCLA,110,2019-20,1,[10],['11/16/2019'],['Utah'],[10.0]
Krys Barnes,UCLA,110,2019-20,2,"[1, 2]","['08/29/2019', '09/07/2019']","['Cincinnati', 'San Diego St.']","[10.0, 11.0]"
Elijah Gates,UCLA,110,2019-20,1,[1],['08/29/2019'],['Cincinnati'],[10.0]
Darnay Holmes,UCLA,110,2019-20,1,[11],['11/23/2019'],['Southern California'],[10.0]
Stephan Blaylock,UCLA,110,2019-20,1,[11],['11/23/2019'],['Southern California'],[11.0]
Nate Evans,UCF,128,2019-20,2,"[9, 10]","['11/02/2019', '11/08/2019']","['Houston', 'Tulsa']","[12.0, 14.0]"
Richie Grant,UCF,128,2019-20,1,[13],['12/23/2019'],['Marshall'],[10.0]
Antwan Collier,UCF,128,2019-20,1,[9],['11/02/2019'],['Houston'],[10.0]
Kenny Turnier,UCF,128,2019-20,1,[10],['11/08/2019'],['Tulsa'],[10.0]
Eriq Gilyard,UCF,128,2019-20,1,[10],['11/08/2019'],['Tulsa'],[12.0]
Devonni Reed,Central Mich.,129,2019-20,1,[8],['10/19/2019'],['Bowling Green'],[11.0]
Troy Brown,Central Mich.,129,2019-20,2,"[2, 3]","['09/07/2019', '09/14/2019']","['Wisconsin', 'Akron']","[10.0, 12.0]"
Chuck Jones,Central Mich.,129,2019-20,1,[2],['09/07/2019'],['Wisconsin'],[11.0]
Michael Oliver,Central Mich.,129,2019-20,1,[8],['10/19/2019'],['Bowling Green'],[10.0]
Bryan Wright,Cincinnati,140,2019-20,1,[13],['12/07/2019'],['Memphis'],[11.0]
Perry Young,Cincinnati,140,2019-20,1,[7],['10/19/2019'],['Tulsa'],[13.0]
Darrick Forrest,Cincinnati,140,2019-20,1,[13],['12/07/2019'],['Memphis'],[12.0]
Jarell White,Cincinnati,140,2019-20,1,[8],['11/02/2019'],['East Carolina'],[10.0]
Chad Smith,Clemson,147,2019-20,1,[15],['12/28/2019'],['Ohio St.'],[12.0]
Isaiah Simmons,Clemson,147,2019-20,1,[12],['11/30/2019'],['South Carolina'],[10.0]
Nolan Turner,Clemson,147,2019-20,1,[14],['01/13/2020'],['LSU'],[10.0]
Tarron Jackson,Coastal Carolina,149,2019-20,1,[7],['11/02/2019'],['Troy'],[12.0]
C.J Brewer,Coastal Carolina,149,2019-20,1,[5],['10/12/2019'],['Georgia St.'],[13.0]
Michael Makins,Coastal Carolina,149,2019-20,1,[6],['10/19/2019'],['Ga. Southern'],[12.0]
Alex Spillum,Coastal Carolina,149,2019-20,1,[7],['11/02/2019'],['Troy'],[10.0]
Teddy Gallagher,Coastal Carolina,149,2019-20,3,"[4, 5, 6]","['09/28/2019', '10/12/2019', '10/19/2019']","['App State', 'Georgia St.', 'Ga. Southern']","[10.0, 14.0, 15.0]"
Jamal Hicks,Colorado St.,156,2019-20,3,"[8, 9, 10]","['10/26/2019', '11/02/2019', '11/16/2019']","['Fresno St.', 'UNLV', 'Air Force']","[10.0, 11.0, 11.0]"
Manny Jones,Colorado St.,156,2019-20,1,[5],['09/28/2019'],['Utah St.'],[12.0]
Dequan Jackson,Colorado St.,156,2019-20,1,[10],['11/16/2019'],['Air Force'],[11.0]
Cam'Ron Carter,Colorado St.,156,2019-20,1,[10],['11/16/2019'],['Air Force'],[10.0]
Jalen Bates,Colorado St.,156,2019-20,1,[5],['09/28/2019'],['Utah St.'],[10.0]
Tron Folsom,Colorado St.,156,2019-20,1,[4],['09/21/2019'],['Toledo'],[11.0]
Logan Stewart,Colorado St.,156,2019-20,2,"[6, 7]","['10/05/2019', '10/11/2019']","['San Diego St.', 'New Mexico']","[10.0, 11.0]"
Carson Wells,Colorado,157,2019-20,1,[5],['10/05/2019'],['Arizona'],[11.0]
Davion Taylor,Colorado,157,2019-20,1,[7],['10/19/2019'],['Washington St.'],[11.0]
Mikial Onu,Colorado,157,2019-20,1,[3],['09/14/2019'],['Air Force'],[11.0]
Akil Jones,Colorado,157,2019-20,1,[12],['11/30/2019'],['Utah'],[11.0]
Nate Landman,Colorado,157,2019-20,2,"[5, 6]","['10/05/2019', '10/11/2019']","['Arizona', 'Oregon']","[12.0, 14.0]"
Tyler Coyle,UConn,164,2019-20,2,"[9, 10]","['11/01/2019', '11/09/2019']","['Navy', 'Cincinnati']","[19.0, 14.0]"
Omar Fortt,UConn,164,2019-20,1,[7],['10/19/2019'],['Houston'],[11.0]
Rob King,UConn,164,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['East Carolina', 'Temple']","[10.0, 10.0]"
Ian Swenson,UConn,164,2019-20,1,[8],['10/26/2019'],['Massachusetts'],[11.0]
Jackson Mitchell,UConn,164,2019-20,2,"[7, 8]","['10/19/2019', '10/26/2019']","['Houston', 'Massachusetts']","[10.0, 13.0]"
D.J. Morgan,UConn,164,2019-20,1,[2],['09/07/2019'],['Illinois'],[11.0]
Dylan Singleton,Duke,193,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Wake Forest', 'Miami (FL)']","[11.0, 10.0]"
Brandon Hill,Duke,193,2019-20,3,"[4, 5, 6]","['09/27/2019', '10/05/2019', '10/12/2019']","['Virginia Tech', 'Pittsburgh', 'Georgia Tech']","[11.0, 10.0, 11.0]"
Koby Quansah,Duke,193,2019-20,3,"[4, 5, 6]","['09/27/2019', '10/05/2019', '10/12/2019']","['Virginia Tech', 'Pittsburgh', 'Georgia Tech']","[13.0, 11.0, 11.0]"
Marquis Waters,Duke,193,2019-20,1,[11],['11/23/2019'],['Wake Forest'],[13.0]
Shaka Heyward,Duke,193,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Wake Forest', 'Miami (FL)']","[11.0, 10.0]"
Aaron Ramseur,East Carolina,196,2019-20,1,[7],['10/19/2019'],['UCF'],[14.0]
Tank Robinson,East Carolina,196,2019-20,1,[12],['11/30/2019'],['Tulsa'],[10.0]
Juan Powell,East Carolina,196,2019-20,1,[12],['11/30/2019'],['Tulsa'],[10.0]
Xavier Smith,East Carolina,196,2019-20,1,[6],['10/03/2019'],['Temple'],[10.0]
Mikey Haney,Eastern Mich.,204,2019-20,2,"[8, 9]","['10/26/2019', '11/02/2019']","['Toledo', 'Buffalo']","[10.0, 11.0]"
Kobie Beltram,Eastern Mich.,204,2019-20,5,"[9, 10, 11, 12, 13]","['11/02/2019', '11/12/2019', '11/19/2019', '11/29/2019', '12/26/2019']","['Buffalo', 'Akron', 'NIU', 'Kent St.', 'Pittsburgh']","[11.0, 11.0, 10.0, 12.0, 12.0]"
Brody Hoying,Eastern Mich.,204,2019-20,1,[12],['11/29/2019'],['Kent St.'],[12.0]
Vince Calhoun,Eastern Mich.,204,2019-20,3,"[2, 3, 4]","['09/07/2019', '09/14/2019', '09/21/2019']","['Kentucky', 'Illinois', 'Central Conn. St.']","[10.0, 15.0, 10.0]"
Terry Myrick,Eastern Mich.,204,2019-20,1,[12],['11/29/2019'],['Kent St.'],[10.0]
Rashad Smith,Fla. Atlantic,229,2019-20,2,"[9, 10]","['11/02/2019', '11/09/2019']","['Western Ky.', 'FIU']","[10.0, 10.0]"
Akileis Leroy,Fla. Atlantic,229,2019-20,1,[12],['11/30/2019'],['Southern Miss.'],[11.0]
Caliph Brice,Fla. Atlantic,229,2019-20,1,[7],['10/18/2019'],['Marshall'],[11.0]
Richard Dames,FIU,231,2019-20,1,[4],['09/20/2019'],['Louisiana Tech'],[11.0]
Jamal Gates,FIU,231,2019-20,1,[12],['11/30/2019'],['Marshall'],[10.0]
Kevin Oliver,FIU,231,2019-20,1,[12],['11/30/2019'],['Marshall'],[11.0]
Rishard Dames,FIU,231,2019-20,1,[10],['11/09/2019'],['Fla. Atlantic'],[10.0]
Sage Lewis,FIU,231,2019-20,3,"[11, 12, 13]","['11/23/2019', '11/30/2019', '12/21/2019']","['Miami (FL)', 'Marshall', 'Arkansas St.']","[10.0, 17.0, 13.0]"
Olin Cushion III,FIU,231,2019-20,1,[12],['11/30/2019'],['Marshall'],[10.0]
Amari Gainer,Florida St.,234,2019-20,1,[10],['11/09/2019'],['Boston College'],[12.0]
Emmett Rice,Florida St.,234,2019-20,1,[7],['10/19/2019'],['Wake Forest'],[14.0]
Carlos Becker III,Florida St.,234,2019-20,1,[13],['12/31/2019'],['Arizona St.'],[10.0]
Dontavious Jackson,Florida St.,234,2019-20,1,[1],['08/31/2019'],['Boise St.'],[10.0]
Hamsah Nasirildeen,Florida St.,234,2019-20,2,"[10, 11]","['11/09/2019', '11/16/2019']","['Boston College', 'Alabama St.']","[22.0, 11.0]"
Marvin Wilson,Florida St.,234,2019-20,1,[4],['09/21/2019'],['Louisville'],[10.0]
Cyrus Fagan,Florida St.,234,2019-20,1,[5],['09/28/2019'],['NC State'],[10.0]
David Reese II,Florida,235,2019-20,1,[8],['10/19/2019'],['South Carolina'],[13.0]
Rashad Byrd,Ga. Southern,253,2019-20,1,[9],['11/09/2019'],['Troy'],[10.0]
Kenderick Duncan Jr.,Ga. Southern,253,2019-20,1,[8],['10/31/2019'],['App State'],[11.0]
Donald Rutledge Jr.,Ga. Southern,253,2019-20,2,"[3, 4]","['09/14/2019', '09/28/2019']","['Minnesota', 'Louisiana']","[10.0, 10.0]"
Remy Lazarus,Georgia St.,254,2019-20,1,[4],['09/21/2019'],['Texas St.'],[10.0]
Trajan Stephens-McQueen,Georgia St.,254,2019-20,3,"[2, 3, 4]","['09/07/2019', '09/14/2019', '09/21/2019']","['Furman', 'Western Mich.', 'Texas St.']","[11.0, 10.0, 15.0]"
Dontae Wilson,Georgia St.,254,2019-20,1,[7],['10/19/2019'],['Army West Point'],[10.0]
Victor Heyward,Georgia St.,254,2019-20,1,[8],['10/26/2019'],['Troy'],[10.0]
Keon Carter,Georgia St.,254,2019-20,1,[9],['11/09/2019'],['ULM'],[10.0]
Ed Curney,Georgia St.,254,2019-20,1,[6],['10/12/2019'],['Coastal Carolina'],[10.0]
Jordan Domineck,Georgia Tech,255,2019-20,1,[10],['11/21/2019'],['NC State'],[10.0]
David Curry,Georgia Tech,255,2019-20,1,[10],['11/21/2019'],['NC State'],[11.0]
Tae Crowder,Georgia,257,2019-20,1,[6],['10/12/2019'],['South Carolina'],[12.0]
Monty Rice,Georgia,257,2019-20,1,[10],['11/16/2019'],['Auburn'],[10.0]
Kalen Hicks,Hawaii,277,2019-20,1,[2],['09/07/2019'],['Oregon St.'],[10.0]
Khoury Bethley,Hawaii,277,2019-20,1,[15],['12/24/2019'],['BYU'],[10.0]
Darius Muasau,Hawaii,277,2019-20,1,[13],['11/30/2019'],['Army West Point'],[11.0]
Grant Stuard,Houston,288,2019-20,1,[12],['11/30/2019'],['Navy'],[10.0]
Gervarrius Owens,Houston,288,2019-20,1,[11],['11/23/2019'],['Tulsa'],[10.0]
Damarion Williams,Houston,288,2019-20,1,[12],['11/30/2019'],['Navy'],[10.0]
Sydney Brown,Illinois,301,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['Michigan', 'Wisconsin']","[10.0, 11.0]"
Milo Eifler,Illinois,301,2019-20,1,[9],['11/02/2019'],['Rutgers'],[10.0]
Dele Harding,Illinois,301,2019-20,5,"[3, 4, 5, 6, 7]","['09/14/2019', '09/21/2019', '10/05/2019', '10/12/2019', '10/19/2019']","['Eastern Mich.', 'Nebraska', 'Minnesota', 'Michigan', 'Wisconsin']","[17.0, 11.0, 15.0, 13.0, 16.0]"
Jake Hansen,Illinois,301,2019-20,1,[7],['10/19/2019'],['Wisconsin'],[11.0]
Stanley Green,Illinois,301,2019-20,2,"[9, 10]","['11/02/2019', '11/09/2019']","['Rutgers', 'Michigan St.']","[10.0, 10.0]"
Tony Adams,Illinois,301,2019-20,1,[4],['09/21/2019'],['Nebraska'],[12.0]
Dawson DeGroot,Illinois,301,2019-20,1,[10],['11/09/2019'],['Michigan St.'],[11.0]
Nate Hobbs,Illinois,301,2019-20,1,[7],['10/19/2019'],['Wisconsin'],[10.0]
Kerby Joseph,Illinois,301,2019-20,1,[4],['09/21/2019'],['Nebraska'],[11.0]
Raekwon Jones,Indiana,306,2019-20,1,[1],['08/31/2019'],['Ball St.'],[11.0]
Marcelino McCrary-Ball,Indiana,306,2019-20,1,[1],['08/31/2019'],['Ball St.'],[10.0]
Khalil Bryant,Indiana,306,2019-20,2,"[10, 11]","['11/16/2019', '11/23/2019']","['Penn St.', 'Michigan']","[10.0, 10.0]"
Micah McFadden,Indiana,306,2019-20,1,[8],['10/26/2019'],['Nebraska'],[11.0]
Braxton Lewis,Iowa St.,311,2019-20,1,[11],['11/23/2019'],['Kansas'],[11.0]
Lawrence White,Iowa St.,311,2019-20,1,[10],['11/16/2019'],['Texas'],[10.0]
Greg Eisworth,Iowa St.,311,2019-20,1,[2],['09/14/2019'],['Iowa'],[15.0]
Marcel Spears,Iowa St.,311,2019-20,1,[9],['11/09/2019'],['Oklahoma'],[10.0]
Matt Hankins,Iowa,312,2019-20,1,[7],['10/19/2019'],['Purdue'],[11.0]
Jack Koerner,Iowa,312,2019-20,1,[12],['11/29/2019'],['Nebraska'],[11.0]
A.J. Epenesa,Iowa,312,2019-20,1,[12],['11/29/2019'],['Nebraska'],[14.0]
Kristian Welch,Iowa,312,2019-20,3,"[10, 11, 12]","['11/16/2019', '11/23/2019', '11/29/2019']","['Minnesota', 'Illinois', 'Nebraska']","[11.0, 12.0, 10.0]"
Wayne Jones,Kansas St.,327,2019-20,1,[6],['10/19/2019'],['TCU'],[11.0]
Denzel Goolsby,Kansas St.,327,2019-20,1,[3],['09/14/2019'],['Mississippi St.'],[11.0]
Elijah Sullivan,Kansas St.,327,2019-20,1,[13],['12/31/2019'],['Navy'],[11.0]
Da'Quan Patton,Kansas St.,327,2019-20,1,[11],['11/23/2019'],['Texas Tech'],[10.0]
Mike Lee,Kansas,328,2019-20,1,[10],['11/23/2019'],['Iowa St.'],[13.0]
Dru Prox,Kansas,328,2019-20,1,[12],['09/07/2019'],['Coastal Carolina'],[11.0]
Jay Dineen,Kansas,328,2019-20,1,[10],['11/23/2019'],['Iowa St.'],[10.0]
Gavin Potter,Kansas,328,2019-20,1,[4],['09/28/2019'],['TCU'],[11.0]
Nick Faulkner,Kent St.,331,2019-20,1,[10],['11/14/2019'],['Buffalo'],[10.0]
Mandela Lawrence-Burke,Kent St.,331,2019-20,2,"[8, 9]","['10/26/2019', '11/05/2019']","['Miami (OH)', 'Toledo']","[10.0, 15.0]"
Theo Majette,Kent St.,331,2019-20,1,[2],['09/07/2019'],['Kennesaw St.'],[11.0]
Kesean Gamble,Kent St.,331,2019-20,1,[11],['11/23/2019'],['Ball St.'],[10.0]
Elvis Hines,Kent St.,331,2019-20,1,[6],['10/12/2019'],['Akron'],[11.0]
Cepeda Phillips,Kent St.,331,2019-20,2,"[9, 10]","['11/05/2019', '11/14/2019']","['Toledo', 'Buffalo']","[13.0, 12.0]"
Keith Sherald Jr.,Kent St.,331,2019-20,2,"[12, 13]","['11/29/2019', '12/20/2019']","['Eastern Mich.', 'Utah St.']","[11.0, 10.0]"
Qwuantrezz Knight,Kent St.,331,2019-20,1,[7],['10/19/2019'],['Ohio'],[12.0]
Matt Bahr,Kent St.,331,2019-20,1,[2],['09/07/2019'],['Kennesaw St.'],[15.0]
DeAndre Square,Kentucky,334,2019-20,1,[1],['08/31/2019'],['Toledo'],[11.0]
Kash Daniel,Kentucky,334,2019-20,1,[3],['09/14/2019'],['Florida'],[10.0]
Brandin Echols,Kentucky,334,2019-20,1,[4],['09/21/2019'],['Mississippi St.'],[10.0]
Yusuf Corker,Kentucky,334,2019-20,1,[7],['10/19/2019'],['Georgia'],[11.0]
Michael Divinity Jr.,LSU,365,2019-20,1,[2],['09/07/2019'],['Texas'],[10.0]
JaCoby Stevens,LSU,365,2019-20,1,[8],['10/26/2019'],['Auburn'],[10.0]
K'Lavon Chaisson,LSU,365,2019-20,1,[9],['11/09/2019'],['Alabama'],[10.0]
Jacob Phillips,LSU,365,2019-20,2,"[10, 11]","['11/16/2019', '11/23/2019']","['Ole Miss', 'Arkansas']","[11.0, 12.0]"
Grant Delpit,LSU,365,2019-20,1,[7],['10/19/2019'],['Mississippi St.'],[11.0]
Darryl Lewis,Louisiana Tech,366,2019-20,1,[11],['11/23/2019'],['UAB'],[13.0]
Willie Baker,Louisiana Tech,366,2019-20,1,[7],['10/19/2019'],['Southern Miss.'],[10.0]
L'Jarius Sneed,Louisiana Tech,366,2019-20,1,[10],['11/15/2019'],['Marshall'],[13.0]
Amik Robertson,Louisiana Tech,366,2019-20,1,[3],['09/14/2019'],['Bowling Green'],[10.0]
Milton Williams,Louisiana Tech,366,2019-20,1,[10],['11/15/2019'],['Marshall'],[10.0]
Connor Taylor,Louisiana Tech,366,2019-20,1,[10],['11/15/2019'],['Marshall'],[10.0]
Trey Baldwin,Louisiana Tech,366,2019-20,1,[6],['10/12/2019'],['Massachusetts'],[10.0]
Russ Yeast,Louisville,367,2019-20,1,[5],['10/05/2019'],['Boston College'],[11.0]
C.J. Avery,Louisville,367,2019-20,1,[6],['10/12/2019'],['Wake Forest'],[13.0]
Dorian Etheridge,Louisville,367,2019-20,2,"[10, 11]","['11/16/2019', '11/23/2019']","['NC State', 'Syracuse']","[11.0, 12.0]"
Marlon Character,Louisville,367,2019-20,1,[11],['11/23/2019'],['Syracuse'],[10.0]
Khane Pass,Louisville,367,2019-20,3,"[4, 5, 6]","['09/21/2019', '10/05/2019', '10/12/2019']","['Florida St.', 'Boston College', 'Wake Forest']","[12.0, 12.0, 10.0]"
Rodjay Burns,Louisville,367,2019-20,1,[11],['11/23/2019'],['Syracuse'],[12.0]
Tavante Beckett,Marshall,388,2019-20,2,"[10, 11]","['11/15/2019', '11/23/2019']","['Louisiana Tech', 'Charlotte']","[13.0, 15.0]"
Kereon Merrell,Marshall,388,2019-20,1,[8],['10/26/2019'],['Western Ky.'],[10.0]
Omari Cobb,Marshall,388,2019-20,2,"[7, 8]","['10/18/2019', '10/26/2019']","['Fla. Atlantic', 'Western Ky.']","[11.0, 13.0]"
Nazeeh Johnson,Marshall,388,2019-20,1,[13],['12/23/2019'],['UCF'],[10.0]
Brandon Drayton,Marshall,388,2019-20,1,[4],['09/28/2019'],['Cincinnati'],[10.0]
Steven Gilmore,Marshall,388,2019-20,1,[8],['10/26/2019'],['Western Ky.'],[11.0]
Keandre Jones,Maryland,392,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Nebraska', 'Michigan St.']","[10.0, 11.0]"
Isaiah Davis,Maryland,392,2019-20,1,[12],['11/30/2019'],['Michigan St.'],[11.0]
Antoine Brooks,Maryland,392,2019-20,1,[12],['11/30/2019'],['Michigan St.'],[11.0]
Ayinde Eley,Maryland,392,2019-20,2,"[5, 6]","['10/05/2019', '10/12/2019']","['Rutgers', 'Purdue']","[12.0, 11.0]"
Fa'Najae Gotay,Maryland,392,2019-20,1,[12],['11/30/2019'],['Michigan St.'],[15.0]
Chance Campbell,Maryland,392,2019-20,1,[7],['10/19/2019'],['Indiana'],[10.0]
Jarvis Miller,Massachusetts,400,2019-20,1,[8],['10/26/2019'],['UConn'],[10.0]
