Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receptions
1528.0,264.0,Antonio Gibson,Memphis,404,2019-20,2,"[9, 14]","['11/02/2019', '12/28/2019']","['SMU', 'Penn St.']","[6.0, 6.0]"
2185.0,364.0,Davion Johnson,Miami (OH),414,2019-20,1,[1],['08/31/2019'],['Iowa'],[5.0]
2185.0,364.0,James Burns,Miami (OH),414,2019-20,1,[6],['10/12/2019'],['Western Mich.'],[5.0]
1528.0,264.0,Jalen Walker,Miami (OH),414,2019-20,2,"[7, 14]","['10/19/2019', '01/06/2020']","['NIU', 'Louisiana']","[7.0, 6.0]"
1107.0,207.0,Jack Sorenson,Miami (OH),414,2019-20,3,"[1, 13, 14]","['08/31/2019', '12/07/2019', '01/06/2020']","['Iowa', 'Central Mich.', 'Louisiana']","[5.0, 8.0, 10.0]"
2185.0,364.0,Jaylon Bester,Miami (OH),414,2019-20,1,[6],['10/12/2019'],['Western Mich.'],[5.0]
2185.0,364.0,Brian Hightower,Miami (FL),415,2019-20,1,[3],['09/14/2019'],['Bethune-Cookman'],[5.0]
783.0,152.0,Brevin Jordan,Miami (FL),415,2019-20,4,"[1, 2, 5, 9]","['08/24/2019', '09/07/2019', '10/05/2019', '11/02/2019']","['Florida', 'North Carolina', 'Virginia Tech', 'Florida St.']","[5.0, 6.0, 7.0, 6.0]"
1107.0,207.0,Mike Harley,Miami (FL),415,2019-20,3,"[2, 5, 10]","['09/07/2019', '10/05/2019', '11/09/2019']","['North Carolina', 'Virginia Tech', 'Louisville']","[5.0, 5.0, 6.0]"
1528.0,264.0,Jeff Thomas,Miami (FL),415,2019-20,2,"[2, 5]","['09/07/2019', '10/05/2019']","['North Carolina', 'Virginia Tech']","[7.0, 6.0]"
1107.0,207.0,K.J. Osborn,Miami (FL),415,2019-20,3,"[2, 8, 13]","['09/07/2019', '10/26/2019', '12/26/2019']","['North Carolina', 'Pittsburgh', 'Louisiana Tech']","[7.0, 6.0, 5.0]"
268.0,53.0,Darrell Stewart,Michigan St.,416,2019-20,7,"[1, 2, 3, 4, 5, 6, 7]","['08/30/2019', '09/07/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/12/2019']","['Tulsa', 'Western Mich.', 'Arizona St.', 'Northwestern', 'Indiana', 'Ohio St.', 'Wisconsin']","[6.0, 10.0, 9.0, 5.0, 5.0, 6.0, 5.0]"
391.0,79.0,Cody White,Michigan St.,416,2019-20,6,"[2, 3, 9, 10, 11, 13]","['09/07/2019', '09/14/2019', '11/09/2019', '11/16/2019', '11/23/2019', '12/27/2019']","['Western Mich.', 'Arizona St.', 'Illinois', 'Michigan', 'Rutgers', 'Wake Forest']","[5.0, 5.0, 7.0, 6.0, 11.0, 8.0]"
2185.0,364.0,Anthony Williams,Michigan St.,416,2019-20,1,[12],['11/30/2019'],['Maryland'],[5.0]
2185.0,364.0,Tre Mosley,Michigan St.,416,2019-20,1,[12],['11/30/2019'],['Maryland'],[8.0]
1528.0,264.0,Jalen Nailor,Michigan St.,416,2019-20,2,"[11, 13]","['11/23/2019', '12/27/2019']","['Rutgers', 'Wake Forest']","[5.0, 5.0]"
565.0,110.0,Ronnie Bell,Michigan,418,2019-20,5,"[2, 4, 7, 10, 12]","['09/07/2019', '09/28/2019', '10/19/2019', '11/16/2019', '11/30/2019']","['Army West Point', 'Rutgers', 'Penn St.', 'Michigan St.', 'Ohio St.']","[7.0, 6.0, 5.0, 9.0, 6.0]"
1528.0,264.0,Nico Collins,Michigan,418,2019-20,2,"[7, 11]","['10/19/2019', '11/23/2019']","['Penn St.', 'Indiana']","[6.0, 6.0]"
1528.0,264.0,Donovan Peoples-Jones,Michigan,418,2019-20,2,"[7, 11]","['10/19/2019', '11/23/2019']","['Penn St.', 'Indiana']","[5.0, 5.0]"
783.0,152.0,Ty Lee,Middle Tenn.,419,2019-20,4,"[2, 6, 10, 11]","['09/07/2019', '10/12/2019', '11/16/2019', '11/23/2019']","['Tennessee St.', 'Fla. Atlantic', 'Rice', 'Old Dominion']","[5.0, 8.0, 7.0, 5.0]"
1107.0,207.0,Jarrin Pierce,Middle Tenn.,419,2019-20,3,"[2, 4, 7]","['09/07/2019', '09/28/2019', '10/19/2019']","['Tennessee St.', 'Iowa', 'North Texas']","[5.0, 6.0, 6.0]"
2185.0,364.0,Zack Dobson,Middle Tenn.,419,2019-20,1,[7],['10/19/2019'],['North Texas'],[6.0]
1528.0,264.0,Yusuf Ali,Middle Tenn.,419,2019-20,2,"[7, 12]","['10/19/2019', '11/30/2019']","['North Texas', 'Western Ky.']","[5.0, 5.0]"
1528.0,264.0,Jimmy Marshall,Middle Tenn.,419,2019-20,2,"[10, 11]","['11/16/2019', '11/23/2019']","['Rice', 'Old Dominion']","[7.0, 5.0]"
268.0,53.0,Rashod Bateman,Minnesota,428,2019-20,7,"[1, 2, 4, 9, 10, 11, 12]","['08/29/2019', '09/07/2019', '09/28/2019', '11/09/2019', '11/16/2019', '11/23/2019', '11/30/2019']","['South Dakota St.', 'Fresno St.', 'Purdue', 'Penn St.', 'Iowa', 'Northwestern', 'Wisconsin']","[5.0, 7.0, 6.0, 7.0, 6.0, 7.0, 6.0]"
108.0,24.0,Tyler Johnson,Minnesota,428,2019-20,9,"[3, 4, 6, 7, 9, 10, 11, 12, 13]","['09/14/2019', '09/28/2019', '10/12/2019', '10/19/2019', '11/09/2019', '11/16/2019', '11/23/2019', '11/30/2019', '01/01/2020']","['Ga. Southern', 'Purdue', 'Nebraska', 'Rutgers', 'Penn St.', 'Iowa', 'Northwestern', 'Wisconsin', 'Auburn']","[10.0, 8.0, 5.0, 6.0, 7.0, 9.0, 7.0, 8.0, 12.0]"
1107.0,207.0,Osirus Mitchell,Mississippi St.,430,2019-20,3,"[1, 3, 6]","['08/31/2019', '09/14/2019', '10/12/2019']","['Louisiana', 'Kansas St.', 'Tennessee']","[6.0, 5.0, 5.0]"
1528.0,264.0,Stephen Guidry,Mississippi St.,430,2019-20,2,"[7, 13]","['10/19/2019', '12/30/2019']","['LSU', 'Louisville']","[6.0, 6.0]"
2185.0,364.0,Braylon Sanders,Ole Miss,433,2019-20,1,[4],['09/21/2019'],['California'],[5.0]
391.0,79.0,Elijah Moore,Ole Miss,433,2019-20,6,"[2, 3, 4, 7, 8, 11]","['09/07/2019', '09/14/2019', '09/21/2019', '10/12/2019', '10/19/2019', '11/16/2019']","['Arkansas', 'Southeastern La.', 'California', 'Missouri', 'Texas A&M', 'LSU']","[7.0, 7.0, 11.0, 8.0, 5.0, 9.0]"
2185.0,364.0,Kam Scott,Missouri,434,2019-20,1,[5],['10/05/2019'],['Troy'],[5.0]
1528.0,264.0,Tyler Badie,Missouri,434,2019-20,2,"[1, 10]","['08/31/2019', '11/16/2019']","['Wyoming', 'Florida']","[7.0, 5.0]"
1528.0,264.0,Barrett Banister,Missouri,434,2019-20,2,"[11, 12]","['11/23/2019', '11/29/2019']","['Tennessee', 'Arkansas']","[5.0, 6.0]"
1528.0,264.0,Jonathon Johnson,Missouri,434,2019-20,2,"[1, 6]","['08/31/2019', '10/12/2019']","['Wyoming', 'Ole Miss']","[7.0, 8.0]"
268.0,53.0,Dazz Newsome,North Carolina,457,2019-20,7,"[3, 4, 6, 7, 10, 12, 13]","['09/13/2019', '09/21/2019', '10/05/2019', '10/19/2019', '11/14/2019', '11/30/2019', '12/27/2019']","['Wake Forest', 'App State', 'Georgia Tech', 'Virginia Tech', 'Pittsburgh', 'NC State', 'Temple']","[7.0, 6.0, 8.0, 9.0, 11.0, 7.0, 8.0]"
783.0,152.0,Beau Corrales,North Carolina,457,2019-20,4,"[4, 6, 7, 10]","['09/21/2019', '10/05/2019', '10/19/2019', '11/14/2019']","['App State', 'Georgia Tech', 'Virginia Tech', 'Pittsburgh']","[6.0, 5.0, 5.0, 5.0]"
565.0,110.0,Dyami Brown,North Carolina,457,2019-20,5,"[6, 9, 10, 12, 13]","['10/05/2019', '11/02/2019', '11/14/2019', '11/30/2019', '12/27/2019']","['Georgia Tech', 'Virginia', 'Pittsburgh', 'NC State', 'Temple']","[6.0, 6.0, 5.0, 6.0, 5.0]"
2185.0,364.0,Michael Carter,North Carolina,457,2019-20,1,[6],['10/05/2019'],['Georgia Tech'],[5.0]
2185.0,364.0,Tyler Ringwood,Charlotte,458,2019-20,1,[13],['12/20/2019'],['Buffalo'],[5.0]
2185.0,364.0,Micaleous Elder,Charlotte,458,2019-20,1,[2],['09/07/2019'],['App State'],[7.0]
391.0,79.0,Victor Tucker,Charlotte,458,2019-20,6,"[2, 5, 7, 8, 10, 11]","['09/07/2019', '09/28/2019', '10/19/2019', '10/26/2019', '11/09/2019', '11/23/2019']","['App State', 'Fla. Atlantic', 'Western Ky.', 'North Texas', 'UTEP', 'Marshall']","[6.0, 6.0, 6.0, 10.0, 5.0, 5.0]"
1107.0,207.0,Cameron Dollar,Charlotte,458,2019-20,3,"[1, 8, 10]","['08/29/2019', '10/26/2019', '11/09/2019']","['Gardner-Webb', 'North Texas', 'UTEP']","[5.0, 6.0, 9.0]"
2185.0,364.0,Noah Henderson,Charlotte,458,2019-20,1,[1],['08/29/2019'],['Gardner-Webb'],[5.0]
565.0,110.0,JD Spielman,Nebraska,463,2019-20,5,"[2, 4, 8, 9, 11]","['09/07/2019', '09/21/2019', '10/26/2019', '11/02/2019', '11/23/2019']","['Colorado', 'Illinois', 'Indiana', 'Purdue', 'Maryland']","[5.0, 7.0, 5.0, 6.0, 7.0]"
783.0,152.0,Wan'Dale Robinson,Nebraska,463,2019-20,4,"[4, 6, 8, 9]","['09/21/2019', '10/05/2019', '10/26/2019', '11/02/2019']","['Illinois', 'Northwestern', 'Indiana', 'Purdue']","[8.0, 7.0, 6.0, 7.0]"
1528.0,264.0,Darren Woods,UNLV,465,2019-20,2,"[5, 10]","['10/05/2019', '11/16/2019']","['Boise St.', 'Hawaii']","[5.0, 6.0]"
2185.0,364.0,Mekhi Stevenson,UNLV,465,2019-20,1,[11],['11/23/2019'],['San Jose St.'],[6.0]
565.0,110.0,Randal Grimes,UNLV,465,2019-20,5,"[4, 5, 8, 9, 11]","['09/28/2019', '10/05/2019', '10/26/2019', '11/02/2019', '11/23/2019']","['Wyoming', 'Boise St.', 'San Diego St.', 'Colorado St.', 'San Jose St.']","[6.0, 5.0, 5.0, 7.0, 6.0]"
2185.0,364.0,Steve Jenkins,UNLV,465,2019-20,1,[12],['11/30/2019'],['Nevada'],[5.0]
1528.0,264.0,Melquan Stovall,Nevada,466,2019-20,2,"[7, 13]","['10/26/2019', '01/03/2020']","['Wyoming', 'Ohio']","[7.0, 7.0]"
2185.0,364.0,Toa Taua,Nevada,466,2019-20,1,[1],['08/30/2019'],['Purdue'],[8.0]
1528.0,264.0,Ben Putman,Nevada,466,2019-20,2,"[11, 13]","['11/30/2019', '01/03/2020']","['UNLV', 'Ohio']","[5.0, 6.0]"
166.0,33.0,Elijah Cooks,Nevada,466,2019-20,8,"[1, 3, 4, 5, 8, 10, 11, 13]","['08/30/2019', '09/14/2019', '09/28/2019', '10/12/2019', '11/02/2019', '11/23/2019', '11/30/2019', '01/03/2020']","['Purdue', 'Weber St.', 'Hawaii', 'San Jose St.', 'New Mexico', 'Fresno St.', 'UNLV', 'Ohio']","[7.0, 6.0, 5.0, 6.0, 6.0, 5.0, 12.0, 14.0]"
565.0,110.0,Romeo Doubs,Nevada,466,2019-20,5,"[1, 5, 7, 8, 10]","['08/30/2019', '10/12/2019', '10/26/2019', '11/02/2019', '11/23/2019']","['Purdue', 'San Jose St.', 'Wyoming', 'New Mexico', 'Fresno St.']","[5.0, 5.0, 5.0, 11.0, 6.0]"
2185.0,364.0,Dominic Christian,Nevada,466,2019-20,1,[11],['11/30/2019'],['UNLV'],[11.0]
1528.0,264.0,Kaleb Fossum,Nevada,466,2019-20,2,"[1, 3]","['08/30/2019', '09/14/2019']","['Purdue', 'Weber St.']","[6.0, 5.0]"
2185.0,364.0,Jaxson Kincaide,Nevada,466,2019-20,1,[3],['09/14/2019'],['Weber St.'],[5.0]
2185.0,364.0,Naveon Mitchell,New Mexico St.,472,2019-20,1,[7],['10/12/2019'],['Central Mich.'],[5.0]
166.0,33.0,Tony Nicholson,New Mexico St.,472,2019-20,8,"[1, 3, 4, 5, 6, 7, 9, 10]","['08/31/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/12/2019', '11/09/2019', '11/16/2019']","['Washington St.', 'San Diego St.', 'New Mexico', 'Fresno St.', 'Liberty', 'Central Mich.', 'Ole Miss', 'UIW']","[7.0, 7.0, 7.0, 6.0, 6.0, 7.0, 6.0, 5.0]"
268.0,53.0,OJ Clark,New Mexico St.,472,2019-20,7,"[1, 3, 4, 5, 6, 10, 11]","['08/31/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '11/16/2019', '11/23/2019']","['Washington St.', 'San Diego St.', 'New Mexico', 'Fresno St.', 'Liberty', 'UIW', 'UTEP']","[7.0, 6.0, 5.0, 8.0, 5.0, 5.0, 9.0]"
1528.0,264.0,Robert Downs III,New Mexico St.,472,2019-20,2,"[1, 10]","['08/31/2019', '11/16/2019']","['Washington St.', 'UIW']","[5.0, 6.0]"
2185.0,364.0,Izaiah Lottie,New Mexico St.,472,2019-20,1,[3],['09/14/2019'],['San Diego St.'],[5.0]
1528.0,264.0,Jason Huntley,New Mexico St.,472,2019-20,2,"[2, 9]","['09/07/2019', '11/09/2019']","['Alabama', 'Ole Miss']","[6.0, 6.0]"
2185.0,364.0,Anselem Umeh,New Mexico,473,2019-20,1,[8],['10/26/2019'],['Hawaii'],[6.0]
1528.0,264.0,Marcus Williams,New Mexico,473,2019-20,2,"[6, 9]","['10/11/2019', '11/02/2019']","['Colorado St.', 'Nevada']","[5.0, 6.0]"
2185.0,364.0,Mannie Logan-Greene,New Mexico,473,2019-20,1,[11],['11/16/2019'],['Boise St.'],[5.0]
1528.0,264.0,Thayer Thomas,NC State,490,2019-20,2,"[1, 7]","['08/31/2019', '10/19/2019']","['East Carolina', 'Boston College']","[6.0, 5.0]"
1528.0,264.0,Tabari Hines,NC State,490,2019-20,2,"[5, 12]","['09/28/2019', '11/30/2019']","['Florida St.', 'North Carolina']","[6.0, 7.0]"
2185.0,364.0,Devin Carter,NC State,490,2019-20,1,[7],['10/19/2019'],['Boston College'],[6.0]
783.0,152.0,Emeka Emezie,NC State,490,2019-20,4,"[1, 3, 6, 10]","['08/31/2019', '09/14/2019', '10/10/2019', '11/16/2019']","['East Carolina', 'West Virginia', 'Syracuse', 'Louisville']","[7.0, 12.0, 5.0, 8.0]"
2185.0,364.0,Tre Siggers,North Texas,497,2019-20,1,[10],['11/09/2019'],['Louisiana Tech'],[5.0]
565.0,110.0,Michael Lawrence,North Texas,497,2019-20,5,"[2, 4, 5, 8, 9]","['09/07/2019', '09/21/2019', '09/28/2019', '10/26/2019', '11/02/2019']","['SMU', 'UTSA', 'Houston', 'Charlotte', 'UTEP']","[5.0, 5.0, 9.0, 6.0, 6.0]"
2185.0,364.0,Jyaire Shorter,North Texas,497,2019-20,1,[3],['09/14/2019'],['California'],[5.0]
2185.0,364.0,Jason Pirtle,North Texas,497,2019-20,1,[5],['09/28/2019'],['Houston'],[6.0]
108.0,24.0,Jaelon Darden,North Texas,497,2019-20,9,"[1, 2, 5, 6, 7, 8, 9, 10, 12]","['08/31/2019', '09/07/2019', '09/28/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/02/2019', '11/09/2019', '11/30/2019']","['Abilene Christian', 'SMU', 'Houston', 'Southern Miss.', 'Middle Tenn.', 'Charlotte', 'UTEP', 'Louisiana Tech', 'UAB']","[10.0, 6.0, 8.0, 5.0, 13.0, 5.0, 6.0, 6.0, 10.0]"
1107.0,207.0,Jonathan Hodoh,ULM,498,2019-20,3,"[8, 10, 12]","['11/02/2019', '11/16/2019', '11/30/2019']","['Arkansas St.', 'Ga. Southern', 'Louisiana']","[6.0, 6.0, 5.0]"
783.0,152.0,Josh Pederson,ULM,498,2019-20,4,"[2, 5, 8, 12]","['09/07/2019', '10/05/2019', '11/02/2019', '11/30/2019']","['Florida St.', 'Memphis', 'Arkansas St.', 'Louisiana']","[6.0, 7.0, 5.0, 6.0]"
1528.0,264.0,Xavier Brown,ULM,498,2019-20,2,"[1, 2]","['08/31/2019', '09/07/2019']","['Grambling', 'Florida St.']","[6.0, 5.0]"
1107.0,207.0,Markis McCray,ULM,498,2019-20,3,"[2, 5, 9]","['09/07/2019', '10/05/2019', '11/09/2019']","['Florida St.', 'Memphis', 'Georgia St.']","[6.0, 5.0, 7.0]"
2185.0,364.0,Malik Jackson,ULM,498,2019-20,1,[6],['10/10/2019'],['Texas St.'],[5.0]
2185.0,364.0,Zach Jackson,ULM,498,2019-20,1,[9],['11/09/2019'],['Georgia St.'],[5.0]
1107.0,207.0,Daniel Crawford,NIU,503,2019-20,3,"[3, 5, 6]","['09/14/2019', '10/05/2019', '10/12/2019']","['Nebraska', 'Ball St.', 'Ohio']","[5.0, 5.0, 5.0]"
2185.0,364.0,Spencer Tears,NIU,503,2019-20,1,[2],['09/07/2019'],['Utah'],[5.0]
783.0,152.0,Cole Tucker,NIU,503,2019-20,4,"[3, 6, 7, 10]","['09/14/2019', '10/12/2019', '10/19/2019', '11/13/2019']","['Nebraska', 'Ohio', 'Miami (OH)', 'Toledo']","[5.0, 8.0, 6.0, 5.0]"
2185.0,364.0,Mitchell Brinkman,NIU,503,2019-20,1,[6],['10/12/2019'],['Ohio'],[5.0]
1107.0,207.0,Tyrice Richie,NIU,503,2019-20,3,"[2, 5, 10]","['09/07/2019', '10/05/2019', '11/13/2019']","['Utah', 'Ball St.', 'Toledo']","[5.0, 5.0, 6.0]"
268.0,53.0,Riley Lees,Northwestern,509,2019-20,7,"[3, 4, 5, 8, 9, 10, 12]","['09/21/2019', '09/28/2019', '10/05/2019', '11/02/2019', '11/09/2019', '11/16/2019', '11/30/2019']","['Michigan St.', 'Wisconsin', 'Nebraska', 'Indiana', 'Purdue', 'Massachusetts', 'Illinois']","[5.0, 5.0, 7.0, 5.0, 8.0, 7.0, 5.0]"
2185.0,364.0,Ben Skowronek,Northwestern,509,2019-20,1,[1],['08/31/2019'],['Stanford'],[5.0]
166.0,33.0,Chase Claypool,Notre Dame,513,2019-20,8,"[1, 3, 4, 8, 9, 10, 11, 13]","['09/02/2019', '09/21/2019', '09/28/2019', '11/02/2019', '11/09/2019', '11/16/2019', '11/23/2019', '12/28/2019']","['Louisville', 'Georgia', 'Virginia', 'Virginia Tech', 'Duke', 'Navy', 'Boston College', 'Iowa St.']","[5.0, 6.0, 6.0, 8.0, 5.0, 7.0, 7.0, 7.0]"
2185.0,364.0,Javon McKinley,Notre Dame,513,2019-20,1,[5],['10/05/2019'],['Bowling Green'],[5.0]
783.0,152.0,Cole Kmet,Notre Dame,513,2019-20,4,"[3, 6, 11, 12]","['09/21/2019', '10/12/2019', '11/23/2019', '11/30/2019']","['Georgia', 'Southern California', 'Boston College', 'Stanford']","[9.0, 6.0, 7.0, 5.0]"
565.0,110.0,Chris Finke,Notre Dame,513,2019-20,5,"[6, 8, 9, 11, 13]","['10/12/2019', '11/02/2019', '11/09/2019', '11/23/2019', '12/28/2019']","['Southern California', 'Virginia Tech', 'Duke', 'Boston College', 'Iowa St.']","[5.0, 5.0, 5.0, 7.0, 6.0]"
2185.0,364.0,Austin Mack,Ohio St.,518,2019-20,1,[14],['12/28/2019'],['Clemson'],[6.0]
1528.0,264.0,Binjimen Victor,Ohio St.,518,2019-20,2,"[2, 10]","['09/07/2019', '11/16/2019']","['Cincinnati', 'Rutgers']","[5.0, 5.0]"
565.0,110.0,K.J. Hill,Ohio St.,518,2019-20,5,"[2, 5, 6, 13, 14]","['09/07/2019', '09/28/2019', '10/05/2019', '12/07/2019', '12/28/2019']","['Cincinnati', 'Nebraska', 'Michigan St.', 'Wisconsin', 'Clemson']","[8.0, 5.0, 7.0, 7.0, 6.0]"
2185.0,364.0,J.K. Dobbins,Ohio St.,518,2019-20,1,[14],['12/28/2019'],['Clemson'],[6.0]
565.0,110.0,Chris Olave,Ohio St.,518,2019-20,5,"[1, 7, 8, 9, 13]","['08/31/2019', '10/18/2019', '10/26/2019', '11/09/2019', '12/07/2019']","['Fla. Atlantic', 'Northwestern', 'Wisconsin', 'Maryland', 'Wisconsin']","[5.0, 5.0, 7.0, 5.0, 5.0]"
2185.0,364.0,Isiah Cox,Ohio,519,2019-20,1,[8],['10/26/2019'],['Ball St.'],[5.0]
2185.0,364.0,Tyler Walton,Ohio,519,2019-20,1,[12],['11/26/2019'],['Akron'],[5.0]
1528.0,264.0,Shane Hooks,Ohio,519,2019-20,2,"[6, 12]","['10/12/2019', '11/26/2019']","['NIU', 'Akron']","[7.0, 5.0]"
2185.0,364.0,Chuba Hubbard,Oklahoma St.,521,2019-20,1,[11],['11/23/2019'],['West Virginia'],[7.0]
2185.0,364.0,Braydon Johnson,Oklahoma St.,521,2019-20,1,[13],['12/27/2019'],['Texas A&M'],[5.0]
166.0,33.0,Tylan Wallace,Oklahoma St.,521,2019-20,8,"[1, 2, 3, 4, 5, 6, 7, 8]","['08/30/2019', '09/07/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/19/2019', '10/26/2019']","['Oregon St.', 'McNeese', 'Tulsa', 'Texas', 'Kansas St.', 'Texas Tech', 'Baylor', 'Iowa St.']","[5.0, 5.0, 5.0, 5.0, 8.0, 11.0, 6.0, 8.0]"
2185.0,364.0,Jelani Woods,Oklahoma St.,521,2019-20,1,[7],['10/19/2019'],['Baylor'],[5.0]
391.0,79.0,Dillon Stoner,Oklahoma St.,521,2019-20,6,"[1, 4, 6, 10, 11, 12]","['08/30/2019', '09/21/2019', '10/05/2019', '11/16/2019', '11/23/2019', '11/30/2019']","['Oregon St.', 'Texas', 'Texas Tech', 'Kansas', 'West Virginia', 'Oklahoma']","[5.0, 6.0, 5.0, 5.0, 8.0, 8.0]"
2185.0,364.0,Jadon Haselwood,Oklahoma,522,2019-20,1,[4],['09/28/2019'],['Texas Tech'],[6.0]
2185.0,364.0,Lee Morris,Oklahoma,522,2019-20,1,[10],['11/16/2019'],['Baylor'],[7.0]
391.0,79.0,Ceedee Lamb,Oklahoma,522,2019-20,6,"[2, 4, 6, 8, 9, 13]","['09/07/2019', '09/28/2019', '10/12/2019', '10/26/2019', '11/09/2019', '12/07/2019']","['South Dakota', 'Texas Tech', 'Texas', 'Kansas St.', 'Iowa St.', 'Baylor']","[6.0, 7.0, 10.0, 5.0, 8.0, 8.0]"
1107.0,207.0,Charleston Rambo,Oklahoma,522,2019-20,3,"[3, 10, 11]","['09/14/2019', '11/16/2019', '11/23/2019']","['UCLA', 'Baylor', 'TCU']","[5.0, 5.0, 6.0]"
2185.0,364.0,Eric Kumah,Old Dominion,523,2019-20,1,[8],['10/26/2019'],['Fla. Atlantic'],[10.0]
2185.0,364.0,Marcus Joyner,Old Dominion,523,2019-20,1,[11],['11/23/2019'],['Middle Tenn.'],[6.0]
2185.0,364.0,Nigel Fitzgerald,Old Dominion,523,2019-20,1,[11],['11/23/2019'],['Middle Tenn.'],[5.0]
2185.0,364.0,Aaron Moore,Old Dominion,523,2019-20,1,[11],['11/23/2019'],['Middle Tenn.'],[14.0]
2185.0,364.0,Artavis Pierce,Oregon St.,528,2019-20,1,[9],['11/08/2019'],['Washington'],[5.0]
2185.0,364.0,Kolby Taylor,Oregon St.,528,2019-20,1,[6],['10/12/2019'],['Utah'],[5.0]
1107.0,207.0,Champ Flemings,Oregon St.,528,2019-20,3,"[3, 4, 10]","['09/14/2019', '09/28/2019', '11/16/2019']","['Cal Poly', 'Stanford', 'Arizona St.']","[5.0, 5.0, 5.0]"
22.0,5.0,Isaiah Hodgins,Oregon St.,528,2019-20,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","['08/30/2019', '09/07/2019', '09/14/2019', '09/28/2019', '10/05/2019', '10/12/2019', '10/19/2019', '11/02/2019', '11/16/2019', '11/23/2019', '11/30/2019']","['Oklahoma St.', 'Hawaii', 'Cal Poly', 'Stanford', 'UCLA', 'Utah', 'California', 'Arizona', 'Arizona St.', 'Washington St.', 'Oregon']","[9.0, 7.0, 7.0, 10.0, 10.0, 8.0, 5.0, 7.0, 6.0, 5.0, 8.0]"
1107.0,207.0,Noah Togiai,Oregon St.,528,2019-20,3,"[8, 10, 11]","['11/02/2019', '11/16/2019', '11/23/2019']","['Arizona', 'Arizona St.', 'Washington St.']","[5.0, 8.0, 5.0]"
2185.0,364.0,Trevon Bradford,Oregon St.,528,2019-20,1,[12],['11/30/2019'],['Oregon'],[6.0]
2185.0,364.0,Tyjon Lindsey,Oregon St.,528,2019-20,1,[1],['08/30/2019'],['Oklahoma St.'],[8.0]
565.0,110.0,Johnny Johnson III,Oregon,529,2019-20,5,"[1, 6, 10, 12, 13]","['08/31/2019', '10/19/2019', '11/23/2019', '09/14/2019', '12/06/2019']","['Auburn', 'Washington', 'Arizona St.', 'Montana', 'Utah']","[7.0, 5.0, 10.0, 8.0, 6.0]"
783.0,152.0,Jaylon Redd,Oregon,529,2019-20,4,"[1, 4, 6, 11]","['08/31/2019', '10/05/2019', '10/19/2019', '11/30/2019']","['Auburn', 'California', 'Washington', 'Oregon St.']","[9.0, 5.0, 5.0, 5.0]"
1107.0,207.0,Jacob Breeland,Oregon,529,2019-20,3,"[3, 4, 12]","['09/21/2019', '10/05/2019', '09/14/2019']","['Stanford', 'California', 'Montana']","[5.0, 5.0, 5.0]"
1107.0,207.0,Juwan Johnson,Oregon,529,2019-20,3,"[8, 9, 14]","['11/02/2019', '11/16/2019', '01/01/2020']","['Southern California', 'Arizona', 'Wisconsin']","[7.0, 5.0, 5.0]"
391.0,79.0,KJ Hamler,Penn St.,539,2019-20,6,"[4, 6, 7, 8, 9, 12]","['09/27/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/09/2019', '11/30/2019']","['Maryland', 'Iowa', 'Michigan', 'Michigan St.', 'Minnesota', 'Rutgers']","[6.0, 7.0, 6.0, 5.0, 7.0, 5.0]"
2185.0,364.0,Cam Sullivan-Brown,Penn St.,539,2019-20,1,[4],['09/27/2019'],['Maryland'],[5.0]
783.0,152.0,Pat Freiermuth,Penn St.,539,2019-20,4,"[2, 8, 9, 11]","['09/07/2019', '10/26/2019', '11/09/2019', '11/23/2019']","['Buffalo', 'Michigan St.', 'Minnesota', 'Ohio St.']","[8.0, 5.0, 7.0, 6.0]"
2185.0,364.0,A.J. Davis,Pittsburgh,545,2019-20,1,[3],['09/14/2019'],['Penn St.'],[7.0]
268.0,53.0,Taysir Mack,Pittsburgh,545,2019-20,7,"[1, 3, 4, 5, 6, 9, 10]","['08/31/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '11/02/2019', '11/14/2019']","['Virginia', 'Penn St.', 'UCF', 'Delaware', 'Duke', 'Georgia Tech', 'North Carolina']","[6.0, 12.0, 6.0, 5.0, 9.0, 5.0, 6.0]"
22.0,5.0,Maurice Ffrench,Pittsburgh,545,2019-20,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13]","['08/31/2019', '09/07/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/18/2019', '10/26/2019', '11/02/2019', '11/30/2019', '12/26/2019']","['Virginia', 'Ohio', 'Penn St.', 'UCF', 'Delaware', 'Duke', 'Syracuse', 'Miami (FL)', 'Georgia Tech', 'Boston College', 'Eastern Mich.']","[6.0, 10.0, 8.0, 7.0, 9.0, 10.0, 6.0, 8.0, 11.0, 9.0, 12.0]"
