Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Pass Yards
85.0,14.0,Spencer Rattler,Oklahoma,522,2020-21,2,"[2, 3]","['09/26/2020', '10/03/2020']","['Kansas St.', 'Iowa St.']","[387.0, 300.0]"
263.0,39.0,Tristan Gebbia,Oregon St.,528,2020-21,1,[4],['11/07/2020'],['Washington St.'],[329.0]
263.0,39.0,Tyler Shough,Oregon,529,2020-21,1,[6],['11/21/2020'],['UCLA'],[334.0]
263.0,39.0,Sean Clifford,Penn St.,539,2020-21,1,[5],['11/07/2020'],['Maryland'],[340.0]
263.0,39.0,Kenny Pickett,Pittsburgh,545,2020-21,1,[9],['11/21/2020'],['Virginia Tech'],[404.0]
85.0,14.0,Jack Plummer,Purdue,559,2020-21,2,"[2, 4]","['12/05/2020', '11/20/2020']","['Nebraska', 'Minnesota']","[334.0, 367.0]"
263.0,39.0,Aidan O'Connell,Purdue,559,2020-21,1,[6],['10/31/2020'],['Illinois'],[371.0]
263.0,39.0,Mike Collins,Rice,574,2020-21,1,[4],['11/21/2020'],['North Texas'],[327.0]
263.0,39.0,Noah Vedral,Rutgers,587,2020-21,1,[8],['11/21/2020'],['Michigan'],[381.0]
85.0,14.0,Nick Starkel,San Jose St.,630,2020-21,2,"[2, 3]","['10/31/2020', '12/11/2020']","['New Mexico', 'Nevada']","[467.0, 306.0]"
263.0,39.0,Jordan McCloud,South Fla.,651,2020-21,1,[8],['11/27/2020'],['UCF'],[404.0]
85.0,14.0,Kedon Slovis,Southern California,657,2020-21,2,"[5, 6]","['12/12/2020', '12/18/2020']","['UCLA', 'Oregon']","[344.0, 320.0]"
85.0,14.0,Shane Buechele,SMU,663,2020-21,2,"[7, 8]","['10/31/2020', '11/07/2020']","['Navy', 'Temple']","[300.0, 355.0]"
263.0,39.0,Jack Abraham,Southern Miss.,664,2020-21,1,[1],['09/03/2020'],['South Alabama'],[314.0]
263.0,39.0,Tyler Vitt,Texas St.,670,2020-21,1,[2],['09/12/2020'],['UTSA'],[346.0]
263.0,39.0,Brady McBride,Texas St.,670,2020-21,1,[9],['11/21/2020'],['Arkansas St.'],[443.0]
263.0,39.0,Levi Lewis,Louisiana,671,2020-21,1,[7],['10/31/2020'],['Texas St.'],[332.0]
263.0,39.0,Davis Mills,Stanford,674,2020-21,1,[6],['12/19/2020'],['UCLA'],[428.0]
263.0,39.0,Anthony Russo,Temple,690,2020-21,1,[3],['10/24/2020'],['Memphis'],[387.0]
85.0,14.0,Kellen Mond,Texas A&M,697,2020-21,2,"[2, 3]","['10/03/2020', '10/10/2020']","['Alabama', 'Florida']","[318.0, 338.0]"
85.0,14.0,Alan Bowman,Texas Tech,700,2020-21,2,"[1, 2]","['09/12/2020', '09/26/2020']","['Houston Christian', 'Texas']","[430.0, 331.0]"
263.0,39.0,Sam Ehlinger,Texas,703,2020-21,1,[1],['09/12/2020'],['UTEP'],[426.0]
263.0,39.0,Gavin Hardison,UTEP,704,2020-21,1,[4],['09/26/2020'],['ULM'],[302.0]
263.0,39.0,Frank Harris,UTSA,706,2020-21,1,[8],['11/14/2020'],['UTEP'],[312.0]
263.0,39.0,Eli Peters,Toledo,709,2020-21,1,[4],['11/28/2020'],['Ball St.'],[363.0]
263.0,39.0,Carter Bradley,Toledo,709,2020-21,1,[2],['12/05/2020'],['NIU'],[432.0]
85.0,14.0,Gunnar Watson,Troy,716,2020-21,2,"[4, 5]","['10/10/2020', '10/17/2020']","['Texas St.', 'Eastern Ky.']","[338.0, 333.0]"
85.0,14.0,Jacob Free,Troy,716,2020-21,2,"[6, 7]","['10/24/2020', '10/31/2020']","['Georgia St.', 'Arkansas St.']","[329.0, 419.0]"
263.0,39.0,Zach Smith,Tulsa,719,2020-21,1,[10],['12/31/2020'],['Mississippi St.'],[347.0]
85.0,14.0,Ken Seals,Vanderbilt,736,2020-21,2,"[5, 6]","['10/31/2020', '11/07/2020']","['Ole Miss', 'Mississippi St.']","[319.0, 336.0]"
263.0,39.0,Brennan Armstrong,Virginia,746,2020-21,1,[10],['11/21/2020'],['Abilene Christian'],[383.0]
263.0,39.0,Sam Hartman,Wake Forest,749,2020-21,1,[9],['12/30/2020'],['Wisconsin'],[318.0]
263.0,39.0,Jayden de Laura,Washington St.,754,2020-21,1,[3],['11/14/2020'],['Oregon'],[321.0]
22.0,5.0,Jarret Doege,West Virginia,768,2020-21,4,"[4, 5, 6, 7]","['10/24/2020', '10/17/2020', '10/31/2020', '11/07/2020']","['Texas Tech', 'Kansas', 'Kansas St.', 'Texas']","[347.0, 318.0, 301.0, 317.0]"
263.0,39.0,Kaleb Eleby,Western Mich.,774,2020-21,1,[5],['11/18/2020'],['Central Mich.'],[382.0]
263.0,39.0,Levi Williams,Wyoming,811,2020-21,1,[6],['11/05/2020'],['Colorado St.'],[321.0]
263.0,39.0,Malik Willis,Liberty,355,2020-21,1,[8],['11/14/2020'],['Western Caro.'],[306.0]
85.0,15.0,Tyler Johnston III,UAB,9,2019-20,2,"[2, 3]","['09/07/2019', '09/21/2019']","['Akron', 'South Alabama']","[319.0, 313.0]"
263.0,47.0,Kato Nelson,Akron,5,2019-20,1,[2],['09/07/2019'],['UAB'],[359.0]
85.0,15.0,Mac Jones,Alabama,8,2019-20,2,"[12, 13]","['11/30/2019', '01/01/2020']","['Auburn', 'Michigan']","[335.0, 327.0]"
263.0,47.0,Tua Tagovailoa,Alabama,8,2019-20,1,[9],['11/09/2019'],['LSU'],[418.0]
263.0,47.0,Zac Thomas,App State,27,2019-20,1,[12],['11/29/2019'],['Troy'],[326.0]
85.0,15.0,Jayden Daniels,Arizona St.,28,2019-20,2,"[10, 11]","['11/16/2019', '11/23/2019']","['Oregon St.', 'Oregon']","[334.0, 408.0]"
263.0,47.0,Grant Gunnell,Arizona,29,2019-20,1,[4],['09/28/2019'],['UCLA'],[352.0]
263.0,47.0,Khalil Tate,Arizona,29,2019-20,1,[5],['10/05/2019'],['Colorado'],[404.0]
42.0,6.0,Layne Hatcher,Arkansas St.,30,2019-20,3,"[11, 12, 13]","['11/23/2019', '11/29/2019', '12/21/2019']","['Ga. Southern', 'South Alabama', 'FIU']","[354.0, 342.0, 393.0]"
263.0,47.0,Logan Bonner,Arkansas St.,30,2019-20,1,[4],['09/21/2019'],['Southern Ill.'],[320.0]
85.0,15.0,Nick Starkel,Arkansas,31,2019-20,2,"[3, 4]","['09/14/2019', '09/21/2019']","['Colorado St.', 'San Jose St.']","[305.0, 356.0]"
263.0,47.0,Bo Nix,Auburn,37,2019-20,1,[9],['11/02/2019'],['Ole Miss'],[340.0]
42.0,6.0,Drew Plitt,Ball St.,47,2019-20,3,"[2, 3, 4]","['09/07/2019', '09/14/2019', '09/21/2019']","['Fordham', 'Fla. Atlantic', 'NC State']","[439.0, 303.0, 333.0]"
85.0,15.0,Charlie Brewer,Baylor,51,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['Texas Tech', 'Oklahoma St.']","[352.0, 312.0]"
263.0,47.0,Hank Bachmeier,Boise St.,66,2019-20,1,[1],['08/31/2019'],['Florida St.'],[407.0]
263.0,47.0,Zach Wilson,BYU,77,2019-20,1,[12],['11/30/2019'],['San Diego St.'],[316.0]
263.0,47.0,Jorge Reyna,Fresno St.,96,2019-20,1,[3],['09/21/2019'],['Sacramento St.'],[326.0]
263.0,47.0,Chase Garbers,California,107,2019-20,1,[4],['09/21/2019'],['Ole Miss'],[357.0]
263.0,47.0,Dorian Thompson-Robinson,UCLA,110,2019-20,1,[11],['11/23/2019'],['Southern California'],[367.0]
85.0,15.0,Dillon Gabriel,UCF,128,2019-20,2,"[3, 4]","['09/14/2019', '09/21/2019']","['Stanford', 'Pittsburgh']","[347.0, 338.0]"
263.0,47.0,David Moore,Central Mich.,129,2019-20,1,[5],['09/28/2019'],['Western Mich.'],[330.0]
263.0,47.0,Quinten Dormady,Central Mich.,129,2019-20,1,[11],['11/16/2019'],['Ball St.'],[356.0]
263.0,47.0,Trevor Lawrence,Clemson,147,2019-20,1,[13],['12/07/2019'],['Virginia'],[302.0]
263.0,47.0,Fred Payton,Coastal Carolina,149,2019-20,1,[1],['08/31/2019'],['Eastern Mich.'],[304.0]
85.0,15.0,Collin Hill,Colorado St.,156,2019-20,2,"[1, 2]","['08/30/2019', '09/07/2019']","['Colorado', 'Western Ill.']","[374.0, 367.0]"
85.0,15.0,Patrick O'Brien,Colorado St.,156,2019-20,2,"[7, 8]","['10/11/2019', '10/26/2019']","['New Mexico', 'Fresno St.']","[420.0, 322.0]"
263.0,47.0,Steven Montez,Colorado,157,2019-20,1,[8],['10/25/2019'],['Southern California'],[324.0]
263.0,47.0,Jack Zergiotis,UConn,164,2019-20,1,[11],['11/23/2019'],['East Carolina'],[418.0]
263.0,47.0,Quentin Harris,Duke,193,2019-20,1,[2],['09/07/2019'],['N.C. A&T'],[345.0]
22.0,3.0,Holton Ahlers,East Carolina,196,2019-20,4,"[9, 10, 11, 12]","['11/02/2019', '11/09/2019', '11/23/2019', '11/30/2019']","['Cincinnati', 'SMU', 'UConn', 'Tulsa']","[535.0, 498.0, 374.0, 308.0]"
263.0,47.0,Preston Hutchinson,Eastern Mich.,204,2019-20,1,[7],['10/19/2019'],['Western Mich.'],[357.0]
85.0,15.0,Mike Glass III,Eastern Mich.,204,2019-20,2,"[12, 13]","['11/29/2019', '12/26/2019']","['Kent St.', 'Pittsburgh']","[386.0, 311.0]"
42.0,6.0,Chris Robison,Fla. Atlantic,229,2019-20,3,"[3, 4, 5]","['09/14/2019', '09/21/2019', '09/28/2019']","['Ball St.', 'Wagner', 'Charlotte']","[366.0, 379.0, 312.0]"
263.0,47.0,James Morgan,FIU,231,2019-20,1,[13],['12/21/2019'],['Arkansas St.'],[312.0]
263.0,47.0,Alex Hornibrook,Florida St.,234,2019-20,1,[5],['09/28/2019'],['NC State'],[316.0]
263.0,47.0,James Blackman,Florida St.,234,2019-20,1,[10],['11/09/2019'],['Boston College'],[346.0]
85.0,15.0,Kyle Trask,Florida,235,2019-20,2,"[12, 13]","['11/30/2019', '12/30/2019']","['Florida St.', 'Virginia']","[343.0, 305.0]"
263.0,47.0,Dan Ellington,Georgia St.,254,2019-20,1,[5],['10/05/2019'],['Arkansas St.'],[382.0]
85.0,15.0,Cole McDonald,Hawaii,277,2019-20,2,"[4, 5]","['09/21/2019', '09/28/2019']","['Central Ark.', 'Nevada']","[300.0, 312.0]"
263.0,47.0,Chevan Cordeiro,Hawaii,277,2019-20,1,[10],['11/09/2019'],['San Jose St.'],[309.0]
263.0,47.0,Clayton Tune,Houston,288,2019-20,1,[12],['11/30/2019'],['Navy'],[393.0]
263.0,47.0,Brandon Peters,Illinois,301,2019-20,1,[10],['11/09/2019'],['Michigan St.'],[369.0]
263.0,47.0,Michael Penix Jr.,Indiana,306,2019-20,1,[1],['08/31/2019'],['Ball St.'],[326.0]
263.0,47.0,Peyton Ramsey,Indiana,306,2019-20,1,[12],['11/30/2019'],['Purdue'],[337.0]
85.0,15.0,Brock Purdy,Iowa St.,311,2019-20,2,"[10, 11]","['11/16/2019', '11/23/2019']","['Texas', 'Kansas']","[354.0, 372.0]"
263.0,47.0,Nathan Stanley,Iowa,312,2019-20,1,[11],['11/23/2019'],['Illinois'],[308.0]
85.0,15.0,Carter Stanley,Kansas,328,2019-20,2,"[6, 7]","['10/19/2019', '10/26/2019']","['Texas', 'Texas Tech']","[310.0, 415.0]"
263.0,47.0,Dustin Crum,Kent St.,331,2019-20,1,[11],['11/23/2019'],['Ball St.'],[369.0]
4.0,1.0,Joe Burrow,LSU,365,2019-20,9,"[7, 8, 9, 10, 11, 12, 13, 14, 15]","['10/19/2019', '10/26/2019', '11/09/2019', '11/16/2019', '11/23/2019', '11/30/2019', '12/07/2019', '01/13/2020', '12/28/2019']","['Mississippi St.', 'Auburn', 'Alabama', 'Ole Miss', 'Arkansas', 'Texas A&M', 'Georgia', 'Clemson', 'Oklahoma']","[327.0, 321.0, 393.0, 489.0, 327.0, 352.0, 349.0, 463.0, 493.0]"
85.0,15.0,J'Mar Smith,Louisiana Tech,366,2019-20,2,"[7, 8]","['10/19/2019', '10/26/2019']","['Southern Miss.', 'UTEP']","[325.0, 338.0]"
263.0,47.0,Isaiah Green,Marshall,388,2019-20,1,[5],['10/05/2019'],['Middle Tenn.'],[365.0]
85.0,15.0,Brady White,Memphis,404,2019-20,2,"[9, 10]","['11/02/2019', '11/16/2019']","['SMU', 'Houston']","[350.0, 341.0]"
263.0,47.0,Jarren Williams,Miami (FL),415,2019-20,1,[9],['11/02/2019'],['Florida St.'],[313.0]
263.0,47.0,N'Kosi Perry,Miami (FL),415,2019-20,1,[5],['10/05/2019'],['Virginia Tech'],[422.0]
85.0,15.0,Brian Lewerke,Michigan St.,416,2019-20,2,"[12, 13]","['11/30/2019', '12/27/2019']","['Maryland', 'Wake Forest']","[342.0, 320.0]"
42.0,6.0,Shea Patterson,Michigan,418,2019-20,3,"[10, 11, 12]","['11/16/2019', '11/23/2019', '11/30/2019']","['Michigan St.', 'Indiana', 'Ohio St.']","[384.0, 366.0, 305.0]"
263.0,47.0,Asher O'Hara,Middle Tenn.,419,2019-20,1,[12],['11/30/2019'],['Western Ky.'],[301.0]
85.0,15.0,Tanner Morgan,Minnesota,428,2019-20,2,"[9, 10]","['11/09/2019', '11/16/2019']","['Penn St.', 'Iowa']","[339.0, 368.0]"
263.0,47.0,Kelly Bryant,Missouri,434,2019-20,1,[6],['10/12/2019'],['Ole Miss'],[329.0]
85.0,15.0,Sam Howell,North Carolina,457,2019-20,2,"[9, 10]","['11/02/2019', '11/14/2019']","['Virginia', 'Pittsburgh']","[353.0, 322.0]"
263.0,47.0,Chris Reynolds,Charlotte,458,2019-20,1,[10],['11/09/2019'],['UTEP'],[354.0]
263.0,47.0,Adrian Martinez,Nebraska,463,2019-20,1,[4],['09/21/2019'],['Illinois'],[328.0]
85.0,15.0,Carson Strong,Nevada,466,2019-20,2,"[11, 13]","['11/30/2019', '01/03/2020']","['UNLV', 'Ohio']","[351.0, 402.0]"
263.0,47.0,Malik Henry,Nevada,466,2019-20,1,[5],['10/12/2019'],['San Jose St.'],[352.0]
263.0,47.0,Josh Adkins,New Mexico St.,472,2019-20,1,[10],['11/16/2019'],['UIW'],[316.0]
263.0,47.0,Tevaka Tuioti,New Mexico,473,2019-20,1,[3],['09/21/2019'],['New Mexico St.'],[355.0]
263.0,47.0,Matthew McKay,NC State,490,2019-20,1,[1],['08/31/2019'],['East Carolina'],[308.0]
42.0,6.0,Mason Fine,North Texas,497,2019-20,3,"[7, 8, 9]","['10/19/2019', '10/26/2019', '11/02/2019']","['Middle Tenn.', 'Charlotte', 'UTEP']","[375.0, 394.0, 332.0]"
85.0,15.0,Caleb Evans,ULM,498,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Coastal Carolina', 'Louisiana']","[349.0, 330.0]"
263.0,47.0,Ross Bowers,NIU,503,2019-20,1,[6],['10/12/2019'],['Ohio'],[338.0]
263.0,47.0,Ian Book,Notre Dame,513,2019-20,1,[8],['11/02/2019'],['Virginia Tech'],[336.0]
263.0,47.0,Justin Fields,Ohio St.,518,2019-20,1,[14],['12/28/2019'],['Clemson'],[320.0]
263.0,47.0,Nathan Rourke,Ohio,519,2019-20,1,[12],['11/26/2019'],['Akron'],[308.0]
85.0,15.0,Jalen Hurts,Oklahoma,522,2019-20,2,"[7, 8]","['10/19/2019', '10/26/2019']","['West Virginia', 'Kansas St.']","[316.0, 395.0]"
263.0,47.0,Hayden Wolff,Old Dominion,523,2019-20,1,[11],['11/23/2019'],['Middle Tenn.'],[321.0]
263.0,47.0,Jake Luton,Oregon St.,528,2019-20,1,[11],['11/23/2019'],['Washington St.'],[408.0]
85.0,15.0,Justin Herbert,Oregon,529,2019-20,2,"[9, 10]","['11/16/2019', '11/23/2019']","['Arizona', 'Arizona St.']","[333.0, 304.0]"
263.0,47.0,Sean Clifford,Penn St.,539,2019-20,1,[9],['11/09/2019'],['Minnesota'],[340.0]
85.0,15.0,Kenny Pickett,Pittsburgh,545,2019-20,2,"[12, 13]","['11/30/2019', '12/26/2019']","['Boston College', 'Eastern Mich.']","[323.0, 361.0]"
85.0,15.0,Elijah Sindelar,Purdue,559,2019-20,2,"[1, 2]","['08/30/2019', '09/07/2019']","['Nevada', 'Vanderbilt']","[423.0, 509.0]"
263.0,47.0,Aidan O'Connell,Purdue,559,2019-20,1,[12],['11/30/2019'],['Indiana'],[408.0]
85.0,15.0,Jack Plummer,Purdue,559,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['Maryland', 'Iowa']","[420.0, 327.0]"
263.0,47.0,Artur Sitkowski,Rutgers,587,2019-20,1,[3],['09/21/2019'],['Boston College'],[304.0]
263.0,47.0,McLane Carter,Rutgers,587,2019-20,1,[1],['08/30/2019'],['Massachusetts'],[340.0]
263.0,47.0,Ryan Agnew,San Diego St.,626,2019-20,1,[10],['11/15/2019'],['Fresno St.'],[323.0]
22.0,3.0,Josh Love,San Jose St.,630,2019-20,4,"[8, 9, 10, 11]","['10/26/2019', '11/02/2019', '11/09/2019', '11/23/2019']","['Army West Point', 'Boise St.', 'Hawaii', 'UNLV']","[314.0, 438.0, 375.0, 465.0]"
263.0,47.0,Ryan Hilinski,South Carolina,648,2019-20,1,[10],['11/09/2019'],['App State'],[325.0]
263.0,47.0,Matt Fink,Southern California,657,2019-20,1,[4],['09/20/2019'],['Utah'],[351.0]
42.0,6.0,Kedon Slovis,Southern California,657,2019-20,3,"[10, 11, 12]","['11/09/2019', '11/16/2019', '11/23/2019']","['Arizona St.', 'California', 'UCLA']","[432.0, 406.0, 515.0]"
85.0,15.0,Shane Buechele,SMU,663,2019-20,2,"[9, 10]","['11/02/2019', '11/09/2019']","['Memphis', 'East Carolina']","[456.0, 414.0]"
42.0,6.0,Jack Abraham,Southern Miss.,664,2019-20,3,"[5, 6, 7]","['09/28/2019', '10/12/2019', '10/19/2019']","['UTEP', 'North Texas', 'Louisiana Tech']","[351.0, 421.0, 327.0]"
263.0,47.0,Tyler Vitt,Texas St.,670,2019-20,1,[9],['11/09/2019'],['South Alabama'],[373.0]
263.0,47.0,Gresch Jensen,Texas St.,670,2019-20,1,[2],['09/07/2019'],['Wyoming'],[394.0]
263.0,47.0,Levi Lewis,Louisiana,671,2019-20,1,[13],['12/07/2019'],['App State'],[354.0]
263.0,47.0,K.J. Costello,Stanford,674,2019-20,1,[8],['10/26/2019'],['Arizona'],[322.0]
263.0,47.0,Davis Mills,Stanford,674,2019-20,1,[10],['11/16/2019'],['Washington St.'],[504.0]
263.0,47.0,Tommy Devito,Syracuse,688,2019-20,1,[6],['10/10/2019'],['NC State'],[300.0]
263.0,47.0,Anthony Russo,Temple,690,2019-20,1,[1],['08/31/2019'],['Bucknell'],[409.0]
263.0,47.0,Jarrett Guarantano,Tennessee,694,2019-20,1,[11],['11/23/2019'],['Missouri'],[415.0]
85.0,15.0,Kellen Mond,Texas A&M,697,2019-20,2,"[3, 4]","['09/14/2019', '09/21/2019']","['Lamar University', 'Auburn']","[317.0, 335.0]"
263.0,47.0,Max Duggan,TCU,698,2019-20,1,[10],['11/16/2019'],['Texas Tech'],[323.0]
263.0,47.0,Alan Bowman,Texas Tech,700,2019-20,1,[3],['09/14/2019'],['Arizona'],[307.0]
22.0,3.0,Jett Duffey,Texas Tech,700,2019-20,4,"[9, 10, 11, 12]","['11/09/2019', '11/16/2019', '11/23/2019', '11/29/2019']","['West Virginia', 'TCU', 'Kansas St.', 'Texas']","[354.0, 333.0, 334.0, 399.0]"
85.0,15.0,Sam Ehlinger,Texas,703,2019-20,2,"[7, 8]","['10/19/2019', '10/26/2019']","['Kansas', 'TCU']","[399.0, 321.0]"
263.0,47.0,Kai Locksley,UTEP,704,2019-20,1,[10],['11/23/2019'],['New Mexico St.'],[358.0]
263.0,47.0,Lowell Narcisse,UTSA,706,2019-20,1,[10],['11/16/2019'],['Southern Miss.'],[325.0]
263.0,47.0,Eli Peters,Toledo,709,2019-20,1,[10],['11/13/2019'],['NIU'],[300.0]
42.0,6.0,Kaleb Barker,Troy,716,2019-20,3,"[7, 8, 9]","['10/26/2019', '11/02/2019', '11/09/2019']","['Georgia St.', 'Coastal Carolina', 'Ga. Southern']","[421.0, 385.0, 330.0]"
85.0,15.0,Zach Smith,Tulsa,719,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Houston', 'East Carolina']","[381.0, 331.0]"
263.0,47.0,Donald Hammond III,Air Force,721,2019-20,1,[10],['11/23/2019'],['New Mexico'],[327.0]
85.0,15.0,Jordan Love,Utah St.,731,2019-20,2,"[8, 9]","['11/02/2019', '11/09/2019']","['BYU', 'Fresno St.']","[394.0, 388.0]"
263.0,47.0,Tyler Huntley,Utah,732,2019-20,1,[10],['11/16/2019'],['UCLA'],[335.0]
263.0,47.0,Riley Neal,Vanderbilt,736,2019-20,1,[2],['09/07/2019'],['Purdue'],[378.0]
263.0,47.0,Ryan Willis,Virginia Tech,742,2019-20,1,[1],['08/31/2019'],['Boston College'],[344.0]
263.0,47.0,Hendon Hooker,Virginia Tech,742,2019-20,1,[12],['11/29/2019'],['Virginia'],[311.0]
263.0,47.0,Bryce Perkins,Virginia,746,2019-20,1,[14],['12/30/2019'],['Florida'],[323.0]
