Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Rushing Yards
222.0,35.0,Jamal Haynes,Georgia Tech,255,2023-24,4,"[2, 9, 10, 13]","['09/09/2023', '11/04/2023', '11/11/2023', '12/22/2023']","['South Carolina St.', 'Virginia', 'Clemson', 'UCF']","[113.0, 119.0, 104.0, 128.0]"
548.0,87.0,Daijun Edwards,Georgia,257,2023-24,2,"[3, 7]","['09/16/2023', '10/14/2023']","['South Carolina', 'Vanderbilt']","[118.0, 146.0]"
336.0,58.0,Kendall Milton,Georgia,257,2023-24,3,"[10, 12, 14]","['11/11/2023', '11/25/2023', '12/30/2023']","['Ole Miss', 'Georgia Tech', 'Florida St.']","[127.0, 156.0, 104.0]"
860.0,131.0,Parker Jenkins,Houston,288,2023-24,1,[4],['09/23/2023'],['Sam Houston'],[105.0]
548.0,87.0,Reggie Love III,Illinois,301,2023-24,2,"[6, 9]","['11/11/2023', '11/25/2023']","['Indiana', 'Northwestern']","[140.0, 106.0]"
860.0,131.0,Luke Altmyer,Illinois,301,2023-24,1,[2],['10/21/2023'],['Wisconsin'],[100.0]
548.0,87.0,Abu Sama,Iowa St.,311,2023-24,2,"[10, 12]","['11/11/2023', '11/25/2023']","['BYU', 'Kansas St.']","[110.0, 276.0]"
860.0,131.0,Kaleb Johnson,Iowa,312,2023-24,1,[7],['10/07/2023'],['Purdue'],[134.0]
336.0,58.0,Leshon Williams,Iowa,312,2023-24,3,"[6, 8, 11]","['09/16/2023', '10/14/2023', '11/24/2023']","['Western Mich.', 'Wisconsin', 'Nebraska']","[145.0, 174.0, 111.0]"
860.0,131.0,Will Howard,Kansas St.,327,2023-24,1,[5],['10/06/2023'],['Oklahoma St.'],[104.0]
95.0,14.0,DJ Giddens,Kansas St.,327,2023-24,6,"[1, 4, 10, 11, 12, 13]","['09/02/2023', '09/23/2023', '11/11/2023', '11/18/2023', '11/25/2023', '12/28/2023']","['Southeast Mo. St.', 'UCF', 'Baylor', 'Kansas', 'Iowa St.', 'NC State']","[128.0, 207.0, 115.0, 102.0, 114.0, 151.0]"
860.0,131.0,Treshaun Ward,Kansas St.,327,2023-24,1,[6],['10/14/2023'],['Texas Tech'],[118.0]
860.0,131.0,Daniel Hishaw,Kansas,328,2023-24,1,[6],['10/07/2023'],['UCF'],[134.0]
95.0,14.0,Devin Neal,Kansas,328,2023-24,6,"[1, 6, 8, 10, 11, 12]","['09/08/2023', '10/07/2023', '10/28/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Illinois', 'UCF', 'Oklahoma', 'Texas Tech', 'Kansas St.', 'Cincinnati']","[120.0, 154.0, 112.0, 137.0, 138.0, 106.0]"
860.0,131.0,Gavin Garcia,Kent St.,331,2023-24,1,[3],['09/16/2023'],['Central Conn. St.'],[125.0]
336.0,58.0,Ray Davis,Kentucky,334,2023-24,3,"[1, 5, 7]","['09/02/2023', '09/30/2023', '10/14/2023']","['Ball St.', 'Florida', 'Missouri']","[112.0, 280.0, 128.0]"
336.0,58.0,Logan Diggs,LSU,365,2023-24,3,"[2, 5, 6]","['09/09/2023', '09/30/2023', '10/07/2023']","['Grambling', 'Ole Miss', 'Missouri']","[115.0, 101.0, 134.0]"
222.0,35.0,Jayden Daniels,LSU,365,2023-24,4,"[6, 9, 10, 12]","['10/07/2023', '11/04/2023', '11/11/2023', '11/25/2023']","['Missouri', 'Alabama', 'Florida', 'Texas A&M']","[130.0, 163.0, 234.0, 120.0]"
860.0,131.0,Keith Willis Jr.,Louisiana Tech,366,2023-24,1,[4],['09/09/2023'],['Northwestern St.'],[188.0]
336.0,58.0,Tyre Shelton,Louisiana Tech,366,2023-24,3,"[5, 6, 7]","['09/16/2023', '09/29/2023', '10/05/2023']","['North Texas', 'UTEP', 'Western Ky.']","[152.0, 104.0, 118.0]"
141.0,25.0,Jawhar Jordan,Louisville,367,2023-24,5,"[1, 3, 4, 6, 8]","['09/16/2023', '09/07/2023', '09/23/2023', '10/07/2023', '10/28/2023']","['Indiana', 'Murray St.', 'Boston College', 'Notre Dame', 'Duke']","[113.0, 135.0, 134.0, 143.0, 163.0]"
548.0,87.0,Isaac Guerendo,Louisville,367,2023-24,2,"[9, 14]","['11/04/2023', '12/27/2023']","['Virginia Tech', 'Southern California']","[146.0, 161.0]"
222.0,35.0,Rasheen Ali,Marshall,388,2023-24,4,"[1, 3, 6, 10]","['09/02/2023', '09/23/2023', '10/14/2023', '11/11/2023']","['UAlbany', 'Virginia Tech', 'Georgia St.', 'Ga. Southern']","[137.0, 174.0, 103.0, 165.0]"
860.0,131.0,Ethan Payne,Marshall,388,2023-24,1,[12],['11/25/2023'],['Arkansas St.'],[113.0]
548.0,87.0,Cam Fancher,Marshall,388,2023-24,2,"[4, 12]","['09/30/2023', '11/25/2023']","['Old Dominion', 'Arkansas St.']","[102.0, 100.0]"
548.0,87.0,Roman Hemby,Maryland,392,2023-24,2,"[4, 7]","['11/25/2023', '09/09/2023']","['Rutgers', 'Charlotte']","[113.0, 162.0]"
860.0,131.0,Gregory Desrosiers,Massachusetts,400,2023-24,1,[10],['11/04/2023'],['Merrimack'],[162.0]
222.0,35.0,Kay'Ron Adams,Massachusetts,400,2023-24,4,"[3, 5, 8, 9]","['09/02/2023', '09/16/2023', '10/07/2023', '10/28/2023']","['Auburn', 'Eastern Mich.', 'Toledo', 'Army West Point']","[101.0, 129.0, 157.0, 234.0]"
860.0,131.0,Sutton Smith,Memphis,404,2023-24,1,[1],['09/02/2023'],['Bethune-Cookman'],[115.0]
141.0,25.0,Blake Watson,Memphis,404,2023-24,5,"[3, 5, 7, 8, 13]","['09/14/2023', '09/30/2023', '10/21/2023', '10/28/2023', '12/29/2023']","['Navy', 'Boise St.', 'UAB', 'North Texas', 'Iowa St.']","[169.0, 113.0, 125.0, 169.0, 107.0]"
860.0,131.0,Jordan Brunson,Miami (OH),414,2023-24,1,[4],['09/23/2023'],['Delaware St.'],[109.0]
222.0,35.0,Rashad Amos,Miami (OH),414,2023-24,4,"[2, 9, 10, 14]","['09/09/2023', '10/28/2023', '11/08/2023', '12/16/2023']","['Massachusetts', 'Ohio', 'Akron', 'App State']","[115.0, 163.0, 118.0, 180.0]"
548.0,87.0,Mark Fletcher Jr.,Miami (FL),415,2023-24,2,"[9, 11]","['11/04/2023', '11/18/2023']","['NC State', 'Louisville']","[115.0, 126.0]"
860.0,131.0,"Donald Chaney, Jr.",Miami (FL),415,2023-24,1,[5],['10/07/2023'],['Georgia Tech'],[106.0]
548.0,87.0,Henry Parrish Jr.,Miami (FL),415,2023-24,2,"[4, 12]","['09/23/2023', '11/24/2023']","['Temple', 'Boston College']","[139.0, 111.0]"
336.0,58.0,Nate Carter,Michigan St.,416,2023-24,3,"[1, 7, 10]","['09/30/2023', '09/09/2023', '09/01/2023']","['Iowa', 'Richmond', 'Central Mich.']","[108.0, 111.0, 113.0]"
860.0,131.0,Donovan Edwards,Michigan,418,2023-24,1,[14],['01/08/2024'],['Washington'],[104.0]
336.0,58.0,Blake Corum,Michigan,418,2023-24,3,"[8, 12, 14]","['11/11/2023', '09/16/2023', '01/08/2024']","['Penn St.', 'Bowling Green', 'Washington']","[145.0, 101.0, 134.0]"
860.0,131.0,Jaiden Credle,Middle Tenn.,419,2023-24,1,[3],['09/16/2023'],['Murray St.'],[132.0]
860.0,131.0,Jordan Nubin,Minnesota,428,2023-24,1,[10],['10/28/2023'],['Michigan St.'],[204.0]
222.0,35.0,Darius Taylor,Minnesota,428,2023-24,4,"[4, 6, 7, 13]","['09/09/2023', '09/16/2023', '09/23/2023', '12/26/2023']","['Eastern Mich.', 'North Carolina', 'Northwestern', 'Bowling Green']","[193.0, 138.0, 198.0, 208.0]"
548.0,87.0,Jo'quavious Marks,Mississippi St.,430,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['Southeastern La.', 'Arizona']","[127.0, 123.0]"
860.0,131.0,Jaxson Dart,Ole Miss,433,2023-24,1,[3],['09/16/2023'],['Georgia Tech'],[136.0]
95.0,14.0,Quinshon Judkins,Ole Miss,433,2023-24,6,"[5, 7, 8, 9, 12, 13]","['09/30/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/23/2023', '12/30/2023']","['LSU', 'Auburn', 'Vanderbilt', 'Texas A&M', 'Mississippi St.', 'Penn St.']","[177.0, 124.0, 124.0, 102.0, 119.0, 106.0]"
12.0,1.0,Cody Schrader,Missouri,434,2023-24,9,"[1, 4, 6, 8, 9, 10, 11, 12, 13]","['08/31/2023', '09/23/2023', '10/07/2023', '10/21/2023', '11/04/2023', '11/11/2023', '11/18/2023', '11/24/2023', '12/29/2023']","['South Dakota', 'Memphis', 'LSU', 'South Carolina', 'Georgia', 'Tennessee', 'Florida', 'Arkansas', 'Ohio St.']","[148.0, 123.0, 114.0, 159.0, 112.0, 205.0, 148.0, 217.0, 128.0]"
860.0,131.0,British Brooks,North Carolina,457,2023-24,1,[2],['09/02/2023'],['South Carolina'],[103.0]
48.0,5.0,Omarion Hampton,North Carolina,457,2023-24,7,"[3, 6, 7, 8, 9, 10, 11]","['09/09/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023']","['App State', 'Miami (FL)', 'Virginia', 'Georgia Tech', 'Campbell', 'Duke', 'Clemson']","[234.0, 197.0, 112.0, 153.0, 144.0, 169.0, 178.0]"
860.0,131.0,Drake Maye,North Carolina,457,2023-24,1,[12],['11/25/2023'],['NC State'],[106.0]
860.0,131.0,Jalon Jones,Charlotte,458,2023-24,1,[7],['10/21/2023'],['East Carolina'],[127.0]
860.0,131.0,Hahsaun Wilson,Charlotte,458,2023-24,1,[10],['11/11/2023'],['Memphis'],[198.0]
860.0,131.0,Anthony Grant,Nebraska,463,2023-24,1,[8],['09/23/2023'],['Louisiana Tech'],[135.0]
860.0,131.0,Heinrich Haarberg,Nebraska,463,2023-24,1,[8],['09/23/2023'],['Louisiana Tech'],[157.0]
860.0,131.0,Chubba Purdy,Nebraska,463,2023-24,1,[2],['11/18/2023'],['Wisconsin'],[105.0]
860.0,131.0,Jai'Den Thomas,UNLV,465,2023-24,1,[3],['09/23/2023'],['UTEP'],[100.0]
860.0,131.0,Brendon Lewis,Nevada,466,2023-24,1,[6],['10/14/2023'],['UNLV'],[115.0]
860.0,131.0,Diego Pavia,New Mexico St.,472,2023-24,1,[7],['10/11/2023'],['Sam Houston'],[115.0]
860.0,131.0,Monte Watkins,New Mexico St.,472,2023-24,1,[8],['10/18/2023'],['UTEP'],[109.0]
860.0,131.0,Andrew Henry,New Mexico,473,2023-24,1,[7],['10/21/2023'],['Hawaii'],[112.0]
222.0,35.0,Jacory Croskey-Merritt,New Mexico,473,2023-24,4,"[2, 5, 11, 12]","['09/09/2023', '09/30/2023', '11/18/2023', '11/24/2023']","['Tennessee Tech', 'Wyoming', 'Fresno St.', 'Utah St.']","[162.0, 103.0, 209.0, 233.0]"
860.0,131.0,Brennan Armstrong,NC State,490,2023-24,1,[13],['12/28/2023'],['Kansas St.'],[121.0]
48.0,5.0,Ayo Adeyi,North Texas,497,2023-24,7,"[3, 4, 5, 8, 9, 11, 12]","['09/16/2023', '09/30/2023', '10/07/2023', '10/28/2023', '11/04/2023', '11/18/2023', '11/25/2023']","['Louisiana Tech', 'Abilene Christian', 'Navy', 'Memphis', 'UTSA', 'Tulsa', 'UAB']","[148.0, 110.0, 125.0, 104.0, 105.0, 121.0, 132.0]"
548.0,87.0,Oscar Adaway III,North Texas,497,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Tulsa', 'UAB']","[126.0, 113.0]"
548.0,87.0,Hunter Smith,ULM,498,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['Army West Point', 'Lamar University']","[103.0, 101.0]"
860.0,131.0,Isaiah Woullard,ULM,498,2023-24,1,[2],['09/09/2023'],['Lamar University'],[113.0]
860.0,131.0,Gavin Williams,NIU,503,2023-24,1,[12],['11/25/2023'],['Kent St.'],[103.0]
141.0,25.0,Antario Brown,NIU,503,2023-24,5,"[5, 6, 9, 11, 13]","['09/30/2023', '10/07/2023', '10/31/2023', '11/14/2023', '12/23/2023']","['Toledo', 'Akron', 'Central Mich.', 'Western Mich.', 'Arkansas St.']","[152.0, 280.0, 167.0, 159.0, 132.0]"
860.0,131.0,Jadarian Price,Notre Dame,513,2023-24,1,[13],['12/29/2023'],['Oregon St.'],[106.0]
95.0,14.0,Audric Estime,Notre Dame,513,2023-24,6,"[3, 4, 5, 9, 11, 12]","['09/02/2023', '09/09/2023', '09/16/2023', '10/28/2023', '11/18/2023', '11/25/2023']","['Tennessee St.', 'NC State', 'Central Mich.', 'Pittsburgh', 'Wake Forest', 'Stanford']","[116.0, 134.0, 176.0, 114.0, 115.0, 238.0]"
222.0,35.0,TreVeyon Henderson,Ohio St.,518,2023-24,4,"[3, 9, 10, 12]","['09/23/2023', '10/28/2023', '11/04/2023', '11/18/2023']","['Notre Dame', 'Wisconsin', 'Rutgers', 'Minnesota']","[104.0, 162.0, 128.0, 146.0]"
336.0,58.0,Sieh Bangura,Ohio,519,2023-24,3,"[2, 11, 12]","['09/02/2023', '11/15/2023', '11/24/2023']","['LIU', 'Central Mich.', 'Akron']","[107.0, 126.0, 121.0]"
860.0,131.0,Rickey Hunt,Ohio,519,2023-24,1,[13],['12/16/2023'],['Ga. Southern'],[115.0]
12.0,1.0,Ollie Gordon,Oklahoma St.,521,2023-24,9,"[4, 5, 6, 7, 8, 9, 11, 12, 14]","['09/23/2023', '10/06/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/18/2023', '11/25/2023', '12/27/2023']","['Iowa St.', 'Kansas St.', 'Kansas', 'West Virginia', 'Cincinnati', 'Oklahoma', 'Houston', 'BYU', 'Texas A&M']","[121.0, 136.0, 168.0, 282.0, 271.0, 138.0, 164.0, 166.0, 118.0]"
548.0,87.0,Tawee Walker,Oklahoma,522,2023-24,2,"[2, 8]","['09/09/2023', '10/28/2023']","['SMU', 'Kansas']","[117.0, 146.0]"
860.0,131.0,Dillon Gabriel,Oklahoma,522,2023-24,1,[6],['10/07/2023'],['Texas'],[113.0]
141.0,25.0,Gavin Sawchuk,Oklahoma,522,2023-24,5,"[9, 10, 11, 12, 13]","['11/04/2023', '11/11/2023', '11/18/2023', '11/24/2023', '12/28/2023']","['Oklahoma St.', 'West Virginia', 'BYU', 'TCU', 'Arizona']","[111.0, 135.0, 107.0, 130.0, 134.0]"
860.0,131.0,Grant Wilson,Old Dominion,523,2023-24,1,[13],['12/18/2023'],['Western Ky.'],[126.0]
860.0,131.0,Keshawn Wicks,Old Dominion,523,2023-24,1,[2],['09/09/2023'],['Louisiana'],[104.0]
548.0,87.0,Kadarius Calloway,Old Dominion,523,2023-24,2,"[5, 7]","['09/30/2023', '10/21/2023']","['Marshall', 'App State']","[236.0, 104.0]"
860.0,131.0,Deshaun Fenwick,Oregon St.,528,2023-24,1,[4],['09/23/2023'],['Washington St.'],[101.0]
95.0,14.0,Damien Martinez,Oregon St.,528,2023-24,6,"[1, 2, 3, 9, 10, 11]","['09/03/2023', '09/09/2023', '09/16/2023', '11/04/2023', '11/11/2023', '11/18/2023']","['San Jose St.', 'UC Davis', 'San Diego St.', 'Colorado', 'Stanford', 'Washington']","[145.0, 104.0, 102.0, 115.0, 146.0, 123.0]"
141.0,25.0,Bucky Irving,Oregon,529,2023-24,5,"[1, 6, 7, 10, 14]","['09/02/2023', '10/14/2023', '10/21/2023', '11/11/2023', '01/01/2024']","['Portland St.', 'Washington', 'Washington St.', 'Southern California', 'Liberty']","[119.0, 127.0, 129.0, 118.0, 117.0]"
860.0,131.0,Jordan James,Oregon,529,2023-24,1,[7],['10/21/2023'],['Washington St.'],[103.0]
860.0,131.0,Nicholas Singleton,Penn St.,539,2023-24,1,[12],['11/24/2023'],['Michigan St.'],[118.0]
548.0,87.0,Kaytron Allen,Penn St.,539,2023-24,2,"[10, 12]","['09/09/2023', '11/24/2023']","['Delaware', 'Michigan St.']","[103.0, 137.0]"
860.0,131.0,Rodney Hammond Jr.,Pittsburgh,545,2023-24,1,[11],['11/16/2023'],['Boston College'],[145.0]
860.0,131.0,C'Bo Flemister,Pittsburgh,545,2023-24,1,[7],['10/21/2023'],['Wake Forest'],[105.0]
336.0,58.0,Tyrone Tracy Jr.,Purdue,559,2023-24,3,"[4, 8, 12]","['11/11/2023', '09/30/2023', '11/18/2023']","['Minnesota', 'Illinois', 'Northwestern']","[122.0, 112.0, 160.0]"
548.0,87.0,Devin Mockobee,Purdue,559,2023-24,2,"[1, 4]","['10/14/2023', '11/11/2023']","['Ohio St.', 'Minnesota']","[110.0, 153.0]"
548.0,87.0,Dean Connors,Rice,574,2023-24,2,"[7, 11]","['10/19/2023', '11/18/2023']","['Tulsa', 'Charlotte']","[120.0, 184.0]"
860.0,131.0,Gavin Wimsatt,Rutgers,587,2023-24,1,[6],['10/21/2023'],['Indiana'],[143.0]
48.0,5.0,Kyle Monangai,Rutgers,587,2023-24,7,"[3, 4, 6, 8, 9, 10, 13]","['11/04/2023', '09/09/2023', '10/21/2023', '09/16/2023', '11/25/2023', '10/14/2023', '12/28/2023']","['Ohio St.', 'Temple', 'Indiana', 'Virginia Tech', 'Maryland', 'Michigan St.', 'Miami (FL)']","[159.0, 165.0, 109.0, 143.0, 118.0, 148.0, 163.0]"
860.0,131.0,Jalen Mayden,San Diego St.,626,2023-24,1,[2],['09/02/2023'],['Idaho St.'],[132.0]
860.0,131.0,Jaylon Armstead,San Diego St.,626,2023-24,1,[11],['11/18/2023'],['San Jose St.'],[134.0]
860.0,131.0,Kaelon Black,James Madison,317,2023-24,1,[1],['09/02/2023'],['Bucknell'],[125.0]
860.0,131.0,Jordan McCloud,James Madison,317,2023-24,1,[9],['11/04/2023'],['Georgia St.'],[104.0]
222.0,35.0,Malik Jackson,Jacksonville St.,315,2023-24,4,"[2, 4, 5, 11]","['09/02/2023', '09/23/2023', '09/28/2023', '11/18/2023']","['ETSU', 'Eastern Mich.', 'Sam Houston', 'Louisiana Tech']","[100.0, 127.0, 129.0, 193.0]"
860.0,131.0,Logan Smothers,Jacksonville St.,315,2023-24,1,[4],['09/23/2023'],['Eastern Mich.'],[118.0]
860.0,131.0,Anwar Lewis,Jacksonville St.,315,2023-24,1,[11],['11/18/2023'],['Louisiana Tech'],[122.0]
860.0,131.0,Ron Wiggins,Jacksonville St.,315,2023-24,1,[13],['12/16/2023'],['Louisiana'],[126.0]
222.0,35.0,Zion Webb,Jacksonville St.,315,2023-24,4,"[6, 8, 9, 11]","['10/04/2023', '10/17/2023', '10/25/2023', '11/18/2023']","['Middle Tenn.', 'Western Ky.', 'FIU', 'Louisiana Tech']","[101.0, 146.0, 125.0, 122.0]"
860.0,141.0,Chevan Cordeiro,San Jose St.,630,2022-23,1,[5],['10/07/2022'],['UNLV'],[109.0]
548.0,92.0,Kairee Robinson,San Jose St.,630,2022-23,2,"[4, 11]","['10/01/2022', '11/26/2022']","['Wyoming', 'Hawaii']","[102.0, 148.0]"
860.0,141.0,Braylon McReynolds,South Alabama,646,2022-23,1,[11],['11/19/2022'],['Southern Miss.'],[100.0]
336.0,57.0,La'Damian Webb,South Alabama,646,2022-23,3,"[3, 8, 9]","['09/17/2022', '10/29/2022', '11/05/2022']","['UCLA', 'Arkansas St.', 'Ga. Southern']","[124.0, 162.0, 247.0]"
548.0,92.0,MarShawn Lloyd,South Carolina,648,2022-23,2,"[4, 6]","['09/24/2022', '10/08/2022']","['Charlotte', 'Kentucky']","[169.0, 110.0]"
860.0,141.0,Byrum Brown,South Fla.,651,2022-23,1,[11],['11/26/2022'],['UCF'],[109.0]
48.0,16.0,Brian Battie,South Fla.,651,2022-23,7,"[2, 3, 7, 8, 9, 10, 11]","['09/10/2022', '09/17/2022', '10/29/2022', '11/05/2022', '11/12/2022', '11/18/2022', '11/26/2022']","['Howard', 'Florida', 'Houston', 'Temple', 'SMU', 'Tulsa', 'UCF']","[105.0, 150.0, 106.0, 129.0, 145.0, 169.0, 144.0]"
548.0,92.0,Gerry Bohanon,South Fla.,651,2022-23,2,"[3, 6]","['09/17/2022', '10/08/2022']","['Florida', 'Cincinnati']","[102.0, 117.0]"
336.0,57.0,Austin Jones,Southern California,657,2022-23,3,"[3, 11, 12]","['09/17/2022', '11/19/2022', '11/26/2022']","['Fresno St.', 'UCLA', 'Notre Dame']","[110.0, 120.0, 154.0]"
141.0,25.0,Travis Dye,Southern California,657,2022-23,5,"[2, 3, 4, 6, 8]","['09/10/2022', '09/17/2022', '09/24/2022', '10/08/2022', '10/29/2022']","['Stanford', 'Fresno St.', 'Oregon St.', 'Washington St.', 'Arizona']","[105.0, 102.0, 133.0, 149.0, 113.0]"
548.0,92.0,Tyler Lavine,SMU,663,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['Houston', 'South Fla.']","[146.0, 112.0]"
860.0,141.0,Velton Gardner,SMU,663,2022-23,1,[2],['09/10/2022'],['Lamar University'],[100.0]
860.0,141.0,Camar Wheaton,SMU,663,2022-23,1,[10],['11/12/2022'],['South Fla.'],[112.0]
336.0,57.0,Frank Gore,Southern Miss.,664,2022-23,3,"[1, 12, 13]","['09/03/2022', '11/26/2022', '12/17/2022']","['Liberty', 'ULM', 'Rice']","[178.0, 199.0, 329.0]"
548.0,92.0,Lincoln Pare,Texas St.,670,2022-23,2,"[9, 12]","['11/05/2022', '11/26/2022']","['ULM', 'Louisiana']","[100.0, 221.0]"
860.0,141.0,Calvin Hill,Texas St.,670,2022-23,1,[2],['09/10/2022'],['FIU'],[195.0]
860.0,141.0,Chris Smith,Louisiana,671,2022-23,1,[4],['10/01/2022'],['South Alabama'],[108.0]
860.0,141.0,Casey Filkins,Stanford,674,2022-23,1,[3],['09/24/2022'],['Washington'],[100.0]
860.0,141.0,E.J. Smith,Stanford,674,2022-23,1,[1],['09/03/2022'],['Colgate'],[118.0]
141.0,25.0,Sean Tucker,Syracuse,688,2022-23,5,"[1, 2, 5, 11, 12]","['09/03/2022', '09/10/2022', '10/01/2022', '11/19/2022', '11/26/2022']","['Louisville', 'UConn', 'Wagner', 'Wake Forest', 'Boston College']","[100.0, 112.0, 232.0, 106.0, 125.0]"
860.0,141.0,LeQuint Allen,Syracuse,688,2022-23,1,[5],['10/01/2022'],['Wagner'],[112.0]
860.0,141.0,Edward Saydee,Temple,690,2022-23,1,[9],['11/05/2022'],['South Fla.'],[265.0]
860.0,141.0,Dylan Sampson,Tennessee,694,2022-23,1,[12],['11/26/2022'],['Vanderbilt'],[131.0]
860.0,141.0,Hendon Hooker,Tennessee,694,2022-23,1,[4],['09/24/2022'],['Florida'],[112.0]
860.0,141.0,Jaylen Wright,Tennessee,694,2022-23,1,[12],['11/26/2022'],['Vanderbilt'],[160.0]
860.0,141.0,Jabari Small,Tennessee,694,2022-23,1,[5],['10/08/2022'],['LSU'],[127.0]
141.0,25.0,Devon Achane,Texas A&M,697,2022-23,5,"[4, 5, 8, 9, 12]","['09/24/2022', '10/01/2022', '10/29/2022', '11/05/2022', '11/26/2022']","['Arkansas', 'Mississippi St.', 'Ole Miss', 'Florida', 'LSU']","[159.0, 111.0, 138.0, 122.0, 215.0]"
860.0,141.0,Emari Demercado,TCU,698,2022-23,1,[14],['12/31/2022'],['Michigan'],[150.0]
48.0,16.0,Kendre Miller,TCU,698,2022-23,7,"[3, 4, 6, 7, 8, 9, 10]","['09/24/2022', '10/01/2022', '10/15/2022', '10/22/2022', '10/29/2022', '11/05/2022', '11/12/2022']","['SMU', 'Oklahoma', 'Oklahoma St.', 'Kansas St.', 'West Virginia', 'Texas Tech', 'Texas']","[142.0, 136.0, 104.0, 153.0, 120.0, 158.0, 138.0]"
548.0,92.0,Max Duggan,TCU,698,2022-23,2,"[4, 13]","['10/01/2022', '12/03/2022']","['Oklahoma', 'Kansas St.']","[116.0, 110.0]"
860.0,141.0,Tyler Shough,Texas Tech,700,2022-23,1,[13],['12/28/2022'],['Ole Miss'],[111.0]
860.0,141.0,Tahj Brooks,Texas Tech,700,2022-23,1,[7],['10/22/2022'],['West Virginia'],[107.0]
12.0,5.0,Bijan Robinson,Texas,703,2022-23,9,"[3, 4, 5, 6, 7, 8, 9, 11, 12]","['09/17/2022', '09/24/2022', '10/01/2022', '10/08/2022', '10/15/2022', '10/22/2022', '11/05/2022', '11/19/2022', '11/25/2022']","['UTSA', 'Texas Tech', 'West Virginia', 'Oklahoma', 'Iowa St.', 'Oklahoma St.', 'Kansas St.', 'Kansas', 'Baylor']","[183.0, 103.0, 101.0, 130.0, 135.0, 140.0, 209.0, 243.0, 179.0]"
860.0,141.0,Jonathon Brooks,Texas,703,2022-23,1,[11],['11/19/2022'],['Kansas'],[108.0]
860.0,141.0,Reynaldo Flores,UTEP,704,2022-23,1,[11],['11/19/2022'],['FIU'],[128.0]
548.0,92.0,Deion Hankins,UTEP,704,2022-23,2,"[6, 8]","['10/01/2022', '10/22/2022']","['Charlotte', 'Fla. Atlantic']","[112.0, 138.0]"
860.0,141.0,Ronald Awatt,UTEP,704,2022-23,1,[3],['09/10/2022'],['New Mexico St.'],[115.0]
860.0,141.0,Brenden Brady,UTSA,706,2022-23,1,[8],['10/22/2022'],['North Texas'],[112.0]
141.0,25.0,Kevorian Barnes,UTSA,706,2022-23,5,"[7, 9, 10, 13, 14]","['10/14/2022', '11/05/2022', '11/12/2022', '12/02/2022', '12/16/2022']","['FIU', 'UAB', 'Louisiana Tech', 'North Texas', 'Troy']","[128.0, 114.0, 103.0, 175.0, 132.0]"
860.0,141.0,Frank Harris,UTSA,706,2022-23,1,[11],['11/19/2022'],['Rice'],[124.0]
860.0,141.0,Tucker Gleason,Toledo,709,2022-23,1,[11],['11/15/2022'],['Bowling Green'],[106.0]
336.0,57.0,Jacquez Stuart,Toledo,709,2022-23,3,"[5, 8, 14]","['10/01/2022', '10/22/2022', '12/20/2022']","['Central Mich.', 'Buffalo', 'Liberty']","[122.0, 107.0, 111.0]"
860.0,141.0,DK Billingsley,Troy,716,2022-23,1,[4],['10/01/2022'],['Western Ky.'],[122.0]
336.0,57.0,Kimani Vidal,Troy,716,2022-23,3,"[8, 10, 11]","['11/05/2022', '11/19/2022', '11/26/2022']","['Louisiana', 'ULM', 'Arkansas St.']","[112.0, 242.0, 208.0]"
860.0,141.0,Shaadie Clayton-Johnson,Tulane,718,2022-23,1,[8],['11/05/2022'],['Tulsa'],[106.0]
12.0,5.0,Tyjae Spears,Tulane,718,2022-23,9,"[4, 7, 8, 9, 10, 11, 12, 13, 14]","['09/24/2022', '10/22/2022', '11/05/2022', '11/12/2022', '11/17/2022', '11/25/2022', '10/15/2022', '12/03/2022', '01/02/2023']","['Southern Miss.', 'Memphis', 'Tulsa', 'UCF', 'SMU', 'Cincinnati', 'South Fla.', 'UCF', 'Southern California']","[114.0, 125.0, 157.0, 130.0, 121.0, 181.0, 151.0, 199.0, 205.0]"
548.0,92.0,Deneric Prince,Tulsa,719,2022-23,2,"[7, 11]","['10/21/2022', '11/18/2022']","['Temple', 'South Fla.']","[231.0, 220.0]"
3.0,1.0,Brad Roberts,Air Force,721,2022-23,11,"[1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13]","['09/03/2022', '09/10/2022', '09/23/2022', '10/01/2022', '10/08/2022', '10/15/2022', '11/05/2022', '11/12/2022', '11/19/2022', '11/26/2022', '12/22/2022']","['UNI', 'Colorado', 'Nevada', 'Navy', 'Utah St.', 'UNLV', 'Army West Point', 'New Mexico', 'Colorado St.', 'San Diego St.', 'Baylor']","[114.0, 174.0, 123.0, 108.0, 136.0, 144.0, 135.0, 163.0, 184.0, 187.0, 116.0]"
