Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles For Loss
1570.0,285.0,Pete Werner,Ohio St.,518,2019-20,1,[3],['09/14/2019'],['Indiana'],[2.0]
251.0,55.0,Davon Hamilton,Ohio St.,518,2019-20,3,"[4, 9, 12]","['09/21/2019', '11/09/2019', '11/30/2019']","['Miami (OH)', 'Maryland', 'Michigan']","[2.0, 2.0, 2.0]"
98.0,26.0,Chase Young,Ohio St.,518,2019-20,4,"[3, 4, 8, 11]","['09/14/2019', '09/21/2019', '10/26/2019', '11/23/2019']","['Indiana', 'Miami (OH)', 'Wisconsin', 'Penn St.']","[2.5, 2.0, 5.0, 4.0]"
1570.0,285.0,Tyler Friday,Ohio St.,518,2019-20,1,[3],['09/14/2019'],['Indiana'],[2.0]
1570.0,285.0,Jared Dorsa,Ohio,519,2019-20,1,[10],['11/12/2019'],['Western Mich.'],[2.0]
622.0,118.0,Will Evans,Ohio,519,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['NIU', 'Kent St.']","[3.0, 2.0]"
1570.0,285.0,Austin Conrad,Ohio,519,2019-20,1,[7],['10/19/2019'],['Kent St.'],[2.0]
1570.0,285.0,Keye Thompson,Ohio,519,2019-20,1,[10],['11/12/2019'],['Western Mich.'],[2.5]
1570.0,285.0,Cameron Murray,Oklahoma St.,521,2019-20,1,[11],['11/23/2019'],['West Virginia'],[2.0]
98.0,26.0,Amen Ogbongbemiga,Oklahoma St.,521,2019-20,4,"[2, 3, 8, 11]","['09/07/2019', '09/14/2019', '10/26/2019', '11/23/2019']","['McNeese', 'Tulsa', 'Iowa St.', 'West Virginia']","[2.0, 2.5, 2.0, 3.5]"
1570.0,285.0,Nik Bonitto,Oklahoma,522,2019-20,1,[13],['12/07/2019'],['Baylor'],[2.0]
251.0,55.0,Ronnie Perkins,Oklahoma,522,2019-20,3,"[1, 5, 10]","['09/01/2019', '10/05/2019', '11/16/2019']","['Houston', 'Kansas', 'Baylor']","[2.0, 2.0, 4.0]"
622.0,118.0,Jalen Redmond,Oklahoma,522,2019-20,2,"[3, 13]","['09/14/2019', '12/07/2019']","['UCLA', 'Baylor']","[2.0, 2.5]"
1570.0,285.0,Delarrin Turner-Yell,Oklahoma,522,2019-20,1,[13],['12/07/2019'],['Baylor'],[3.0]
1570.0,285.0,Marquise Overton,Oklahoma,522,2019-20,1,[8],['10/26/2019'],['Kansas St.'],[2.0]
1570.0,285.0,Neville Gallimore,Oklahoma,522,2019-20,1,[6],['10/12/2019'],['Texas'],[2.0]
1570.0,285.0,David Ugwoegbu,Oklahoma,522,2019-20,1,[12],['11/30/2019'],['Oklahoma St.'],[2.0]
39.0,10.0,Kenneth Murray,Oklahoma,522,2019-20,5,"[1, 6, 10, 11, 13]","['09/01/2019', '10/12/2019', '11/16/2019', '11/23/2019', '12/07/2019']","['Houston', 'Texas', 'Baylor', 'TCU', 'Baylor']","[2.5, 2.0, 2.0, 2.5, 3.0]"
1570.0,285.0,Mufu Taiwo,Old Dominion,523,2019-20,1,[11],['11/23/2019'],['Middle Tenn.'],[2.0]
622.0,118.0,Derek Wilder,Old Dominion,523,2019-20,2,"[8, 12]","['10/26/2019', '11/30/2019']","['Fla. Atlantic', 'Charlotte']","[2.0, 2.0]"
1570.0,285.0,Lawrence Garner,Old Dominion,523,2019-20,1,[11],['11/23/2019'],['Middle Tenn.'],[2.5]
622.0,118.0,Juwan Ross,Old Dominion,523,2019-20,2,"[1, 4]","['08/31/2019', '09/28/2019']","['Norfolk St.', 'East Carolina']","[2.5, 2.0]"
11.0,1.0,Keion White,Old Dominion,523,2019-20,6,"[2, 3, 7, 9, 10, 12]","['09/07/2019', '09/21/2019', '10/19/2019', '11/02/2019', '11/09/2019', '11/30/2019']","['Virginia Tech', 'Virginia', 'UAB', 'FIU', 'UTSA', 'Charlotte']","[2.0, 3.5, 2.5, 3.5, 2.0, 2.5]"
1570.0,285.0,Marcus Haynes,Old Dominion,523,2019-20,1,[12],['11/30/2019'],['Charlotte'],[2.0]
11.0,1.0,Hamilcar Rashed Jr.,Oregon St.,528,2019-20,6,"[3, 4, 5, 7, 8, 10]","['09/14/2019', '09/28/2019', '10/05/2019', '10/19/2019', '11/02/2019', '11/16/2019']","['Cal Poly', 'Stanford', 'UCLA', 'California', 'Arizona', 'Arizona St.']","[3.0, 2.0, 2.0, 4.0, 3.0, 4.0]"
1570.0,285.0,Addison Gumbs,Oregon St.,528,2019-20,1,[1],['08/30/2019'],['Oklahoma St.'],[2.0]
1570.0,285.0,Avery Roberts,Oregon St.,528,2019-20,1,[5],['10/05/2019'],['UCLA'],[3.0]
1570.0,285.0,John McCartan,Oregon St.,528,2019-20,1,[3],['09/14/2019'],['Cal Poly'],[2.0]
1570.0,285.0,Isaac Hodgins,Oregon St.,528,2019-20,1,[4],['09/28/2019'],['Stanford'],[2.0]
1570.0,285.0,Riley Sharp,Oregon St.,528,2019-20,1,[7],['10/19/2019'],['California'],[3.0]
1570.0,285.0,Isaac Slade-Matautia,Oregon,529,2019-20,1,[6],['10/19/2019'],['Washington'],[2.0]
1570.0,285.0,DJ Johnson,Oregon,529,2019-20,1,[2],['09/07/2019'],['Nevada'],[3.0]
98.0,26.0,Kayvon Thibodeaux,Oregon,529,2019-20,4,"[4, 9, 11, 13]","['10/05/2019', '11/16/2019', '11/30/2019', '12/06/2019']","['California', 'Arizona', 'Oregon St.', 'Utah']","[2.0, 3.0, 2.0, 2.5]"
1570.0,285.0,Mase Funa,Oregon,529,2019-20,1,[2],['09/07/2019'],['Nevada'],[3.0]
1570.0,285.0,Drayton Carlberg,Oregon,529,2019-20,1,[8],['11/02/2019'],['Southern California'],[2.5]
1570.0,285.0,Troy Dye,Oregon,529,2019-20,1,[2],['09/07/2019'],['Nevada'],[2.0]
1570.0,285.0,Ellis Brooks,Penn St.,539,2019-20,1,[4],['09/27/2019'],['Maryland'],[2.5]
98.0,26.0,Yetur Gross-Matos,Penn St.,539,2019-20,4,"[1, 4, 5, 11]","['08/31/2019', '09/27/2019', '10/05/2019', '11/23/2019']","['Idaho', 'Maryland', 'Purdue', 'Ohio St.']","[2.5, 2.0, 2.0, 3.5]"
1570.0,285.0,Adisa Isaac,Penn St.,539,2019-20,1,[4],['09/27/2019'],['Maryland'],[2.5]
1570.0,285.0,Lamont Wade,Penn St.,539,2019-20,1,[11],['11/23/2019'],['Ohio St.'],[2.0]
1570.0,285.0,Jayson Oweh,Penn St.,539,2019-20,1,[8],['10/26/2019'],['Michigan St.'],[2.0]
11.0,1.0,Micah Parsons,Penn St.,539,2019-20,6,"[2, 3, 5, 9, 11, 13]","['09/07/2019', '09/14/2019', '10/05/2019', '11/09/2019', '11/23/2019', '12/28/2019']","['Buffalo', 'Pittsburgh', 'Purdue', 'Minnesota', 'Ohio St.', 'Memphis']","[2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
1570.0,285.0,Robert Windsor,Penn St.,539,2019-20,1,[6],['10/12/2019'],['Iowa'],[2.5]
1570.0,285.0,Jan Johnson,Penn St.,539,2019-20,1,[9],['11/09/2019'],['Minnesota'],[3.0]
1570.0,285.0,Shaka Toney,Penn St.,539,2019-20,1,[5],['10/05/2019'],['Purdue'],[3.0]
1570.0,285.0,Habakkuk Baldonado,Pittsburgh,545,2019-20,1,[4],['09/21/2019'],['UCF'],[2.0]
1570.0,285.0,John Morgan III,Pittsburgh,545,2019-20,1,[4],['09/21/2019'],['UCF'],[2.0]
1570.0,285.0,Saleem Brightwell,Pittsburgh,545,2019-20,1,[11],['11/23/2019'],['Virginia Tech'],[2.0]
622.0,118.0,Kylan Johnson,Pittsburgh,545,2019-20,2,"[4, 5]","['09/21/2019', '09/28/2019']","['UCF', 'Delaware']","[2.0, 2.0]"
1570.0,285.0,Phil Campbell,Pittsburgh,545,2019-20,1,[13],['12/26/2019'],['Eastern Mich.'],[2.0]
1570.0,285.0,Amir Watts,Pittsburgh,545,2019-20,1,[5],['09/28/2019'],['Delaware'],[2.5]
251.0,55.0,Patrick Jones II,Pittsburgh,545,2019-20,3,"[6, 7, 8]","['10/05/2019', '10/18/2019', '10/26/2019']","['Duke', 'Syracuse', 'Miami (FL)']","[2.0, 2.0, 2.5]"
1570.0,285.0,Deslin Alexandre,Pittsburgh,545,2019-20,1,[10],['11/14/2019'],['North Carolina'],[2.0]
1570.0,285.0,Cam Bright,Pittsburgh,545,2019-20,1,[11],['11/23/2019'],['Virginia Tech'],[3.0]
622.0,118.0,Jaylen Twyman,Pittsburgh,545,2019-20,2,"[2, 10]","['09/07/2019', '11/14/2019']","['Ohio', 'North Carolina']","[3.0, 2.5]"
1570.0,285.0,Jaylan Alexander,Purdue,559,2019-20,1,[5],['10/05/2019'],['Penn St.'],[3.0]
1570.0,285.0,Jalen Graham,Purdue,559,2019-20,1,[9],['11/02/2019'],['Nebraska'],[2.0]
1570.0,285.0,Kai Higgins,Purdue,559,2019-20,1,[9],['11/02/2019'],['Nebraska'],[2.0]
98.0,26.0,George Karlaftis,Purdue,559,2019-20,4,"[3, 5, 8, 10]","['09/14/2019', '10/05/2019', '10/26/2019', '11/09/2019']","['TCU', 'Penn St.', 'Illinois', 'Northwestern']","[2.0, 3.0, 2.0, 2.0]"
1570.0,285.0,Anthony Watts,Purdue,559,2019-20,1,[11],['11/23/2019'],['Wisconsin'],[2.0]
622.0,118.0,Derrick Barnes,Purdue,559,2019-20,2,"[9, 12]","['11/02/2019', '11/30/2019']","['Nebraska', 'Indiana']","[2.0, 3.5]"
1570.0,285.0,Antonio Montero,Rice,574,2019-20,1,[11],['11/23/2019'],['North Texas'],[2.5]
39.0,10.0,Blaze Alldredge,Rice,574,2019-20,5,"[3, 4, 6, 9, 12]","['09/14/2019', '09/21/2019', '10/05/2019', '11/02/2019', '11/30/2019']","['Texas', 'Baylor', 'UAB', 'Marshall', 'UTEP']","[4.5, 2.0, 3.5, 2.0, 3.5]"
1570.0,285.0,Deion Jennings,Rutgers,587,2019-20,1,[7],['10/19/2019'],['Minnesota'],[3.0]
622.0,118.0,Willington Previlon,Rutgers,587,2019-20,2,"[2, 6]","['09/07/2019', '10/12/2019']","['Iowa', 'Indiana']","[2.0, 2.0]"
1570.0,285.0,Tyshon Fogg,Rutgers,587,2019-20,1,[12],['11/30/2019'],['Penn St.'],[2.0]
622.0,118.0,Kyahva Tezino,San Diego St.,626,2019-20,2,"[5, 9]","['10/05/2019', '11/09/2019']","['Colorado St.', 'Nevada']","[2.5, 2.5]"
1570.0,285.0,Trenton Thompson,San Diego St.,626,2019-20,1,[8],['10/26/2019'],['UNLV'],[2.0]
1570.0,285.0,Tayler Hawkins,San Diego St.,626,2019-20,1,[2],['09/07/2019'],['UCLA'],[2.0]
1570.0,285.0,Andrew Aleki,San Diego St.,626,2019-20,1,[3],['09/14/2019'],['New Mexico St.'],[2.0]
1570.0,285.0,Caden McDonald,San Diego St.,626,2019-20,1,[11],['11/23/2019'],['Hawaii'],[2.0]
1570.0,285.0,Luq Barcoo,San Diego St.,626,2019-20,1,[2],['09/07/2019'],['UCLA'],[2.0]
622.0,118.0,Keshawn Banks,San Diego St.,626,2019-20,2,"[3, 11]","['09/14/2019', '11/23/2019']","['New Mexico St.', 'Hawaii']","[2.0, 2.0]"
1570.0,285.0,Tysyn Parker,San Jose St.,630,2019-20,1,[7],['10/19/2019'],['San Diego St.'],[2.0]
1570.0,285.0,Ethan Aguayo,San Jose St.,630,2019-20,1,[1],['08/29/2019'],['Northern Colo.'],[2.0]
251.0,55.0,Jesse Osuna,San Jose St.,630,2019-20,3,"[1, 8, 11]","['08/29/2019', '10/26/2019', '11/23/2019']","['Northern Colo.', 'Army West Point', 'UNLV']","[2.0, 2.0, 2.0]"
1570.0,285.0,Kyle Harmon,San Jose St.,630,2019-20,1,[3],['09/21/2019'],['Arkansas'],[2.5]
251.0,55.0,Cade Hall,San Jose St.,630,2019-20,3,"[6, 9, 12]","['10/12/2019', '11/02/2019', '11/30/2019']","['Nevada', 'Boise St.', 'Fresno St.']","[2.0, 2.0, 2.0]"
1570.0,285.0,Jay Lenard,San Jose St.,630,2019-20,1,[10],['11/09/2019'],['Hawaii'],[2.0]
1570.0,285.0,Travis Reed,South Alabama,646,2019-20,1,[11],['11/23/2019'],['Georgia St.'],[2.0]
1570.0,285.0,Jordon Beaton,South Alabama,646,2019-20,1,[2],['09/07/2019'],['Jackson St.'],[2.5]
98.0,26.0,Jeffery Whatley,South Alabama,646,2019-20,4,"[2, 9, 11, 12]","['09/07/2019', '11/09/2019', '11/23/2019', '11/29/2019']","['Jackson St.', 'Texas St.', 'Georgia St.', 'Arkansas St.']","[2.0, 2.5, 2.0, 2.0]"
622.0,118.0,Riley Cole,South Alabama,646,2019-20,2,"[1, 8]","['08/31/2019', '10/26/2019']","['Nebraska', 'App State']","[2.0, 2.0]"
1570.0,285.0,Kingsley Enagbare,South Carolina,648,2019-20,1,[4],['09/21/2019'],['Missouri'],[2.0]
622.0,118.0,Ernest Jones,South Carolina,648,2019-20,2,"[3, 10]","['09/14/2019', '11/09/2019']","['Alabama', 'App State']","[2.0, 2.0]"
622.0,118.0,D.J. Wonnum,South Carolina,648,2019-20,2,"[1, 5]","['08/31/2019', '09/28/2019']","['North Carolina', 'Kentucky']","[3.0, 3.0]"
1570.0,285.0,Sherrod Greene,South Carolina,648,2019-20,1,[10],['11/09/2019'],['App State'],[3.0]
622.0,118.0,Aaron Sterling,South Carolina,648,2019-20,2,"[4, 9]","['09/21/2019', '11/02/2019']","['Missouri', 'Vanderbilt']","[2.0, 2.0]"
1570.0,285.0,Greg Reaves,South Fla.,651,2019-20,1,[1],['08/30/2019'],['Wisconsin'],[2.0]
1570.0,285.0,Kirk Livingstone,South Fla.,651,2019-20,1,[1],['08/30/2019'],['Wisconsin'],[2.0]
1570.0,285.0,Kevin Kegler,South Fla.,651,2019-20,1,[12],['09/07/2019'],['Georgia Tech'],[2.5]
1570.0,285.0,Darius Slade,South Fla.,651,2019-20,1,[2],['09/14/2019'],['South Carolina St.'],[2.0]
1570.0,285.0,Nick Roberts,South Fla.,651,2019-20,1,[9],['11/16/2019'],['Cincinnati'],[2.0]
1570.0,285.0,Patrick Macon,South Fla.,651,2019-20,1,[1],['08/30/2019'],['Wisconsin'],[4.0]
1570.0,285.0,Bentlee Sanders,South Fla.,651,2019-20,1,[8],['11/07/2019'],['Temple'],[2.0]
251.0,55.0,Antonio Grier,South Fla.,651,2019-20,3,"[4, 5, 9]","['10/05/2019', '10/12/2019', '11/16/2019']","['UConn', 'BYU', 'Cincinnati']","[2.5, 2.0, 2.0]"
251.0,55.0,Dwayne Boyles,South Fla.,651,2019-20,3,"[4, 5, 10]","['10/05/2019', '10/12/2019', '11/23/2019']","['UConn', 'BYU', 'Memphis']","[3.0, 2.5, 2.0]"
1570.0,285.0,Rashawn Yates,South Fla.,651,2019-20,1,[12],['09/07/2019'],['Georgia Tech'],[2.0]
1570.0,285.0,Drake Jackson,Southern California,657,2019-20,1,[6],['10/12/2019'],['Notre Dame'],[2.5]
1570.0,285.0,Jay Tufele,Southern California,657,2019-20,1,[5],['09/28/2019'],['Washington'],[2.0]
622.0,118.0,Talanoa Hufanga,Southern California,657,2019-20,2,"[12, 13]","['11/23/2019', '12/27/2019']","['UCLA', 'Iowa']","[2.0, 2.0]"
1570.0,285.0,Kana'i Mauga,Southern California,657,2019-20,1,[7],['10/19/2019'],['Arizona'],[2.0]
622.0,118.0,John Houston,Southern California,657,2019-20,2,"[6, 7]","['10/12/2019', '10/19/2019']","['Notre Dame', 'Arizona']","[2.0, 2.5]"
1570.0,285.0,Toby Ndukwe,SMU,663,2019-20,1,[5],['09/28/2019'],['South Fla.'],[2.0]
251.0,55.0,Richard McBryde,SMU,663,2019-20,3,"[7, 8, 9]","['10/19/2019', '10/24/2019', '11/02/2019']","['Temple', 'Houston', 'Memphis']","[3.0, 2.0, 3.0]"
11.0,1.0,Delontae Scott,SMU,663,2019-20,6,"[1, 4, 8, 9, 11, 12]","['08/31/2019', '09/21/2019', '10/24/2019', '11/02/2019', '11/23/2019', '11/30/2019']","['Arkansas St.', 'TCU', 'Houston', 'Memphis', 'Navy', 'Tulane']","[4.0, 2.0, 2.5, 2.0, 2.0, 2.0]"
39.0,10.0,Patrick Nelson,SMU,663,2019-20,5,"[2, 3, 7, 8, 12]","['09/07/2019', '09/14/2019', '10/19/2019', '10/24/2019', '11/30/2019']","['North Texas', 'Texas St.', 'Temple', 'Houston', 'Tulane']","[2.0, 3.0, 2.5, 3.0, 3.5]"
1570.0,285.0,Demerick Gary,SMU,663,2019-20,1,[2],['09/07/2019'],['North Texas'],[2.0]
1570.0,285.0,Delano Robinson,SMU,663,2019-20,1,[11],['11/23/2019'],['Navy'],[2.0]
622.0,118.0,Turner Coxe,SMU,663,2019-20,2,"[10, 13]","['11/09/2019', '12/21/2019']","['East Carolina', 'Fla. Atlantic']","[2.0, 2.0]"
1570.0,285.0,Delmond Landry,Southern Miss.,664,2019-20,1,[5],['09/28/2019'],['UTEP'],[2.0]
251.0,55.0,Jacques Turner,Southern Miss.,664,2019-20,3,"[8, 9, 13]","['10/26/2019', '11/09/2019', '01/04/2020']","['Rice', 'UAB', 'Tulane']","[4.0, 2.0, 2.5]"
1570.0,285.0,Swayze Bozeman,Southern Miss.,664,2019-20,1,[10],['11/16/2019'],['UTSA'],[2.0]
622.0,118.0,Santrell Latham,Southern Miss.,664,2019-20,2,"[4, 9]","['09/21/2019', '11/09/2019']","['Alabama', 'UAB']","[3.0, 2.0]"
622.0,118.0,Ty Williams,Southern Miss.,664,2019-20,2,"[2, 9]","['09/07/2019', '11/09/2019']","['Mississippi St.', 'UAB']","[2.0, 2.0]"
251.0,55.0,Terry Whittington,Southern Miss.,664,2019-20,3,"[1, 8, 9]","['08/31/2019', '10/26/2019', '11/09/2019']","['Alcorn', 'Rice', 'UAB']","[2.0, 2.0, 2.0]"
98.0,26.0,DQ Thomas,Southern Miss.,664,2019-20,4,"[1, 3, 4, 11]","['08/31/2019', '09/14/2019', '09/21/2019', '11/23/2019']","['Alcorn', 'Troy', 'Alabama', 'Western Ky.']","[2.0, 2.0, 3.0, 2.0]"
1570.0,285.0,Jarron Morris,Texas St.,670,2019-20,1,[8],['11/02/2019'],['Louisiana'],[2.0]
1570.0,285.0,Bryan London II,Texas St.,670,2019-20,1,[3],['09/14/2019'],['SMU'],[2.5]
1570.0,285.0,Ishmael Davis,Texas St.,670,2019-20,1,[7],['10/26/2019'],['Arkansas St.'],[2.5]
1570.0,285.0,"Clifton Lewis, Jr.",Texas St.,670,2019-20,1,[4],['09/21/2019'],['Georgia St.'],[2.0]
622.0,118.0,Nikolas Daniels,Texas St.,670,2019-20,2,"[4, 7]","['09/21/2019', '10/26/2019']","['Georgia St.', 'Arkansas St.']","[2.0, 3.5]"
1570.0,285.0,Frankie Griffin,Texas St.,670,2019-20,1,[9],['11/09/2019'],['South Alabama'],[2.0]
1570.0,285.0,Andre Jones,Louisiana,671,2019-20,1,[3],['09/14/2019'],['Texas Southern'],[2.0]
622.0,118.0,Chauncey Manac,Louisiana,671,2019-20,2,"[2, 7]","['09/07/2019', '10/17/2019']","['Liberty', 'Arkansas St.']","[2.0, 2.5]"
622.0,118.0,Joe Dillon,Louisiana,671,2019-20,2,"[7, 14]","['10/17/2019', '01/06/2020']","['Arkansas St.', 'Miami (OH)']","[2.0, 2.0]"
622.0,118.0,Kris Moncrief,Louisiana,671,2019-20,2,"[5, 6]","['09/28/2019', '10/09/2019']","['Ga. Southern', 'App State']","[2.0, 2.5]"
1570.0,285.0,Terik Miller,Louisiana,671,2019-20,1,[13],['12/07/2019'],['App State'],[2.0]
622.0,118.0,Thomas Booker,Stanford,674,2019-20,2,"[5, 8]","['09/28/2019', '10/26/2019']","['Oregon St.', 'Arizona']","[2.0, 2.0]"
1570.0,285.0,Curtis Robinson,Stanford,674,2019-20,1,[11],['11/23/2019'],['California'],[2.0]
1570.0,285.0,Jovan Swann,Stanford,674,2019-20,1,[11],['11/23/2019'],['California'],[3.0]
1570.0,285.0,Thomas Schaffer,Stanford,674,2019-20,1,[3],['09/14/2019'],['UCF'],[2.0]
622.0,118.0,Casey Toohill,Stanford,674,2019-20,2,"[1, 4]","['08/31/2019', '09/21/2019']","['Northwestern', 'Oregon']","[2.0, 2.0]"
1570.0,285.0,Gabe Reid,Stanford,674,2019-20,1,[12],['11/30/2019'],['Notre Dame'],[2.5]
622.0,118.0,Andrew Armstrong,Syracuse,688,2019-20,2,"[5, 6]","['09/28/2019', '10/10/2019']","['Holy Cross', 'NC State']","[3.0, 2.0]"
622.0,118.0,Josh Black,Syracuse,688,2019-20,2,"[1, 7]","['08/31/2019', '10/18/2019']","['Liberty', 'Pittsburgh']","[2.0, 2.0]"
622.0,118.0,Kendall Coleman,Syracuse,688,2019-20,2,"[1, 10]","['08/31/2019', '11/16/2019']","['Liberty', 'Duke']","[2.0, 2.5]"
622.0,118.0,Brandon Berry,Syracuse,688,2019-20,2,"[5, 7]","['09/28/2019', '10/18/2019']","['Holy Cross', 'Pittsburgh']","[2.5, 2.0]"
1570.0,285.0,Alton Robinson,Syracuse,688,2019-20,1,[4],['09/21/2019'],['Western Mich.'],[3.5]
622.0,118.0,Lakiem Williams,Syracuse,688,2019-20,2,"[1, 10]","['08/31/2019', '11/16/2019']","['Liberty', 'Duke']","[2.5, 2.5]"
1570.0,285.0,Shaun Bradley,Temple,690,2019-20,1,[2],['09/14/2019'],['Maryland'],[3.0]
1570.0,285.0,Zack Mesday,Temple,690,2019-20,1,[9],['11/07/2019'],['South Fla.'],[2.0]
1570.0,285.0,Sam Franklin,Temple,690,2019-20,1,[7],['10/19/2019'],['SMU'],[2.0]
1570.0,285.0,Isaiah Graham-Mobley,Temple,690,2019-20,1,[4],['09/28/2019'],['Georgia Tech'],[2.0]
98.0,26.0,Quincy Roche,Temple,690,2019-20,4,"[5, 9, 10, 12]","['10/03/2019', '11/07/2019', '11/16/2019', '11/30/2019']","['East Carolina', 'South Fla.', 'Tulane', 'UConn']","[2.0, 3.5, 6.0, 2.0]"
98.0,26.0,Ifeanyi Maijeh,Temple,690,2019-20,4,"[1, 2, 4, 5]","['08/31/2019', '09/14/2019', '09/28/2019', '10/03/2019']","['Bucknell', 'Maryland', 'Georgia Tech', 'East Carolina']","[2.0, 2.0, 2.0, 2.0]"
1570.0,285.0,Harrison Hand,Temple,690,2019-20,1,[6],['10/12/2019'],['Memphis'],[2.0]
1570.0,285.0,Chapelle Russell,Temple,690,2019-20,1,[11],['11/23/2019'],['Cincinnati'],[2.0]
251.0,55.0,Dana Levine,Temple,690,2019-20,3,"[5, 7, 13]","['10/03/2019', '10/19/2019', '12/27/2019']","['East Carolina', 'SMU', 'North Carolina']","[2.0, 2.0, 2.0]"
1570.0,285.0,Deandre Johnson,Tennessee,694,2019-20,1,[1],['08/31/2019'],['Georgia St.'],[2.0]
622.0,118.0,LaTrell Bumphus,Tennessee,694,2019-20,2,"[2, 10]","['09/07/2019', '11/09/2019']","['BYU', 'Kentucky']","[2.0, 2.0]"
1570.0,285.0,Kivon Bennett,Tennessee,694,2019-20,1,[13],['01/02/2020'],['Indiana'],[2.0]
251.0,55.0,Darrell Taylor,Tennessee,694,2019-20,3,"[6, 8, 13]","['10/12/2019', '10/26/2019', '01/02/2020']","['Mississippi St.', 'South Carolina', 'Indiana']","[2.0, 2.0, 2.0]"
1570.0,285.0,Daniel Bituli,Tennessee,694,2019-20,1,[4],['09/21/2019'],['Florida'],[2.0]
1570.0,285.0,Demani Richardson,Texas A&M,697,2019-20,1,[13],['12/27/2019'],['Oklahoma St.'],[2.0]
1570.0,285.0,Demarvin Leal,Texas A&M,697,2019-20,1,[9],['11/02/2019'],['UTSA'],[2.0]
251.0,55.0,Justin Madubuike,Texas A&M,697,2019-20,3,"[4, 5, 12]","['09/21/2019', '09/28/2019', '11/30/2019']","['Auburn', 'Arkansas', 'LSU']","[2.0, 2.0, 2.0]"
1570.0,285.0,Buddy Johnson,Texas A&M,697,2019-20,1,[5],['09/28/2019'],['Arkansas'],[2.5]
1570.0,285.0,Debione Renfro,Texas A&M,697,2019-20,1,[3],['09/14/2019'],['Lamar University'],[2.0]
622.0,118.0,Anthony Hines,Texas A&M,697,2019-20,2,"[10, 11]","['11/16/2019', '11/23/2019']","['South Carolina', 'Georgia']","[2.5, 2.0]"
251.0,55.0,Tyree Johnson,Texas A&M,697,2019-20,3,"[2, 7, 13]","['09/07/2019', '10/19/2019', '12/27/2019']","['Clemson', 'Ole Miss', 'Oklahoma St.']","[2.0, 2.0, 2.0]"
1570.0,285.0,Dee Winters,TCU,698,2019-20,1,[2],['09/14/2019'],['Purdue'],[2.0]
1570.0,285.0,Wyatt Harris,TCU,698,2019-20,1,[6],['10/19/2019'],['Kansas St.'],[2.0]
622.0,118.0,Millard Bradford,TCU,698,2019-20,2,"[1, 11]","['08/31/2019', '11/23/2019']","['Ark.-Pine Bluff', 'Oklahoma']","[2.0, 2.0]"
1570.0,285.0,Parker Workman,TCU,698,2019-20,1,[12],['11/29/2019'],['West Virginia'],[2.0]
622.0,118.0,Ross Blacklock,TCU,698,2019-20,2,"[4, 6]","['09/28/2019', '10/19/2019']","['Kansas', 'Kansas St.']","[2.5, 2.0]"
251.0,55.0,Ochaun Mathis,TCU,698,2019-20,3,"[1, 9, 12]","['08/31/2019', '11/09/2019', '11/29/2019']","['Ark.-Pine Bluff', 'Baylor', 'West Virginia']","[2.5, 2.5, 2.0]"
39.0,10.0,Garret Wallow,TCU,698,2019-20,5,"[1, 2, 3, 11, 12]","['08/31/2019', '09/14/2019', '09/21/2019', '11/23/2019', '11/29/2019']","['Ark.-Pine Bluff', 'Purdue', 'SMU', 'Oklahoma', 'West Virginia']","[3.5, 3.0, 2.5, 2.0, 3.0]"
1570.0,285.0,Eli Howard,Texas Tech,700,2019-20,1,[4],['09/28/2019'],['Oklahoma'],[2.0]
1570.0,285.0,Xavier Benson,Texas Tech,700,2019-20,1,[10],['11/16/2019'],['TCU'],[2.0]
1570.0,285.0,DaMarcus Fields,Texas Tech,700,2019-20,1,[9],['11/09/2019'],['West Virginia'],[2.0]
11.0,1.0,Jordyn Brooks,Texas Tech,700,2019-20,6,"[3, 5, 7, 8, 9, 11]","['09/14/2019', '10/05/2019', '10/19/2019', '10/26/2019', '11/09/2019', '11/23/2019']","['Arizona', 'Oklahoma St.', 'Iowa St.', 'Kansas', 'West Virginia', 'Kansas St.']","[3.0, 4.0, 2.0, 2.0, 2.5, 2.0]"
622.0,118.0,Riko Jeffers,Texas Tech,700,2019-20,2,"[9, 11]","['11/09/2019', '11/23/2019']","['West Virginia', 'Kansas St.']","[2.0, 2.0]"
1570.0,285.0,Thomas Leggett,Texas Tech,700,2019-20,1,[5],['10/05/2019'],['Oklahoma St.'],[2.0]
622.0,118.0,Joseph Ossai,Texas,703,2019-20,2,"[4, 13]","['09/21/2019', '12/31/2019']","['Oklahoma St.', 'Utah']","[2.0, 6.0]"
622.0,118.0,DeMarvion Overshown,Texas,703,2019-20,2,"[7, 10]","['10/19/2019', '11/16/2019']","['Kansas', 'Iowa St.']","[2.0, 2.0]"
1570.0,285.0,Caden Sterns,Texas,703,2019-20,1,[10],['11/16/2019'],['Iowa St.'],[2.0]
1570.0,285.0,Brandon Jones,Texas,703,2019-20,1,[4],['09/21/2019'],['Oklahoma St.'],[2.0]
622.0,118.0,Malcolm Roach,Texas,703,2019-20,2,"[8, 12]","['10/26/2019', '11/29/2019']","['TCU', 'Texas Tech']","[4.0, 2.0]"
