Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receiving Yards
11.0,2.0,Joshua Cephus,UTSA,706,2023-24,12,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","['09/02/2023', '09/15/2023', '09/23/2023', '10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/17/2023', '11/24/2023', '12/19/2023']","['Houston', 'Army West Point', 'Tennessee', 'Temple', 'UAB', 'Fla. Atlantic', 'East Carolina', 'North Texas', 'Rice', 'South Fla.', 'Tulane', 'Marshall']","[123.0, 84.0, 58.0, 81.0, 55.0, 57.0, 183.0, 69.0, 53.0, 163.0, 83.0, 102.0]"
3023.0,543.0,Oscar Cardenas,UTSA,706,2023-24,1,[5],['10/07/2023'],['Temple'],[51.0]
254.0,47.0,Jerjuan Newton,Toledo,709,2023-24,8,"[1, 2, 4, 5, 10, 11, 13, 14]","['09/02/2023', '09/09/2023', '09/23/2023', '09/30/2023', '11/08/2023', '11/14/2023', '12/02/2023', '12/30/2023']","['Illinois', 'Texas Southern', 'Western Mich.', 'NIU', 'Eastern Mich.', 'Bowling Green', 'Miami (OH)', 'Wyoming']","[51.0, 55.0, 72.0, 51.0, 108.0, 54.0, 52.0, 74.0]"
3023.0,543.0,Cooper Rusk,Toledo,709,2023-24,1,[2],['09/09/2023'],['Texas Southern'],[64.0]
1593.0,272.0,Anthony Torres,Toledo,709,2023-24,3,"[9, 11, 13]","['10/31/2023', '11/14/2023', '12/02/2023']","['Buffalo', 'Bowling Green', 'Miami (OH)']","[84.0, 71.0, 56.0]"
3023.0,543.0,Devin Maddox,Toledo,709,2023-24,1,[10],['11/08/2023'],['Eastern Mich.'],[73.0]
3023.0,543.0,Jacquez Stuart,Toledo,709,2023-24,1,[11],['11/14/2023'],['Bowling Green'],[68.0]
1176.0,207.0,Junior Vandeross III,Toledo,709,2023-24,4,"[1, 5, 13, 14]","['09/02/2023', '09/30/2023', '12/02/2023', '12/30/2023']","['Illinois', 'NIU', 'Miami (OH)', 'Wyoming']","[80.0, 147.0, 106.0, 53.0]"
3023.0,543.0,Larry Stephens,Toledo,709,2023-24,1,[2],['09/09/2023'],['Texas Southern'],[74.0]
3023.0,543.0,Peny Boone,Toledo,709,2023-24,1,[10],['11/08/2023'],['Eastern Mich.'],[116.0]
3023.0,543.0,CC Ezirim,Toledo,709,2023-24,1,[2],['09/09/2023'],['Texas Southern'],[73.0]
611.0,114.0,Deshon Stoudemire,Troy,716,2023-24,6,"[3, 4, 5, 6, 8, 9]","['09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023', '10/28/2023', '11/02/2023']","['James Madison', 'Western Ky.', 'Georgia St.', 'Arkansas St.', 'Texas St.', 'South Alabama']","[52.0, 99.0, 51.0, 98.0, 79.0, 81.0]"
3023.0,543.0,Peyton Higgins,Troy,716,2023-24,1,[14],['12/23/2023'],['Duke'],[63.0]
254.0,47.0,Jabre Barber,Troy,716,2023-24,8,"[3, 5, 7, 8, 10, 11, 12, 14]","['09/16/2023', '09/30/2023', '10/14/2023', '10/28/2023', '11/11/2023', '11/18/2023', '11/25/2023', '12/23/2023']","['James Madison', 'Georgia St.', 'Army West Point', 'Texas St.', 'ULM', 'Louisiana', 'Southern Miss.', 'Duke']","[89.0, 121.0, 138.0, 160.0, 73.0, 74.0, 81.0, 107.0]"
151.0,27.0,Chris Lewis,Troy,716,2023-24,9,"[2, 3, 4, 6, 7, 8, 9, 12, 13]","['09/09/2023', '09/16/2023', '09/23/2023', '10/07/2023', '10/14/2023', '10/28/2023', '11/02/2023', '11/25/2023', '12/02/2023']","['Kansas St.', 'James Madison', 'Western Ky.', 'Arkansas St.', 'Army West Point', 'Texas St.', 'South Alabama', 'Southern Miss.', 'App State']","[50.0, 94.0, 101.0, 64.0, 55.0, 51.0, 120.0, 65.0, 98.0]"
1593.0,272.0,Devonte Ross,Troy,716,2023-24,3,"[3, 4, 12]","['09/16/2023', '09/23/2023', '11/25/2023']","['James Madison', 'Western Ky.', 'Southern Miss.']","[69.0, 55.0, 52.0]"
3023.0,543.0,Ethan Conner,Troy,716,2023-24,1,[1],['09/02/2023'],['SFA'],[51.0]
2169.0,377.0,Kimani Vidal,Troy,716,2023-24,2,"[1, 4]","['09/02/2023', '09/23/2023']","['SFA', 'Western Ky.']","[54.0, 58.0]"
611.0,114.0,Chris Brazzell II,Tulane,718,2023-24,6,"[1, 6, 7, 8, 11, 12]","['09/02/2023', '10/13/2023', '10/21/2023', '10/28/2023', '11/18/2023', '11/24/2023']","['South Alabama', 'Memphis', 'North Texas', 'Rice', 'Fla. Atlantic', 'UTSA']","[53.0, 103.0, 50.0, 75.0, 103.0, 93.0]"
408.0,74.0,Lawrence Keys III,Tulane,718,2023-24,7,"[1, 2, 3, 4, 5, 7, 9]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/21/2023', '11/04/2023']","['South Alabama', 'Ole Miss', 'Southern Miss.', 'Nicholls', 'UAB', 'North Texas', 'East Carolina']","[96.0, 94.0, 78.0, 77.0, 54.0, 78.0, 77.0]"
3023.0,543.0,Alex Bauman,Tulane,718,2023-24,1,[10],['11/11/2023'],['Tulsa'],[52.0]
2169.0,377.0,Jha'Quan Jackson,Tulane,718,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['South Alabama', 'Ole Miss']","[106.0, 83.0]"
1176.0,207.0,Yulkeith Brown,Tulane,718,2023-24,4,"[4, 8, 13, 14]","['09/23/2023', '10/28/2023', '12/02/2023', '12/27/2023']","['Nicholls', 'Rice', 'SMU', 'Virginia Tech']","[55.0, 57.0, 90.0, 63.0]"
3023.0,543.0,Bryce Bohanon,Tulane,718,2023-24,1,[10],['11/11/2023'],['Tulsa'],[57.0]
611.0,114.0,Kamdyn Benjamin,Tulsa,719,2023-24,6,"[3, 4, 5, 10, 11, 12]","['09/16/2023', '09/23/2023', '09/28/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Oklahoma', 'NIU', 'Temple', 'Tulane', 'North Texas', 'East Carolina']","[61.0, 53.0, 55.0, 157.0, 93.0, 143.0]"
1176.0,207.0,Devan  Williams,Tulsa,719,2023-24,4,"[1, 3, 5, 8]","['08/31/2023', '09/16/2023', '09/28/2023', '10/28/2023']","['Ark.-Pine Bluff', 'Oklahoma', 'Temple', 'SMU']","[61.0, 71.0, 75.0, 57.0]"
3023.0,543.0,Braylin Presley,Tulsa,719,2023-24,1,[2],['09/09/2023'],['Washington'],[54.0]
3023.0,543.0,Nick Rempert,Tulsa,719,2023-24,1,[11],['11/18/2023'],['North Texas'],[58.0]
1593.0,272.0,Marquis Shoulders,Tulsa,719,2023-24,3,"[1, 3, 5]","['08/31/2023', '09/16/2023', '09/28/2023']","['Ark.-Pine Bluff', 'Oklahoma', 'Temple']","[132.0, 52.0, 76.0]"
1593.0,272.0,Carl Chester,Tulsa,719,2023-24,3,"[10, 11, 12]","['11/11/2023', '11/18/2023', '11/25/2023']","['Tulane', 'North Texas', 'East Carolina']","[132.0, 67.0, 54.0]"
2169.0,377.0,Jared Roznos,Air Force,721,2023-24,2,"[1, 5]","['09/02/2023', '09/30/2023']","['Robert Morris', 'San Diego St.']","[95.0, 79.0]"
2169.0,377.0,Cade Harris,Air Force,721,2023-24,2,"[5, 10]","['09/30/2023', '11/11/2023']","['San Diego St.', 'Hawaii']","[82.0, 65.0]"
3023.0,543.0,Dane Kinamon,Air Force,721,2023-24,1,[7],['10/21/2023'],['Navy'],[94.0]
3023.0,543.0,Brandon Engel,Air Force,721,2023-24,1,[12],['11/24/2023'],['Boise St.'],[57.0]
3023.0,543.0,Liam Fortner,Army West Point,725,2023-24,1,[1],['09/02/2023'],['ULM'],[53.0]
3023.0,543.0,Tobi Olawole,Army West Point,725,2023-24,1,[8],['10/28/2023'],['Massachusetts'],[57.0]
2169.0,377.0,Isaiah Alston,Army West Point,725,2023-24,2,"[2, 3]","['09/09/2023', '09/15/2023']","['Delaware St.', 'UTSA']","[135.0, 68.0]"
3023.0,543.0,Casey Reynolds,Army West Point,725,2023-24,1,[10],['11/11/2023'],['Holy Cross'],[69.0]
2169.0,377.0,Noah Short,Army West Point,725,2023-24,2,"[3, 4]","['09/15/2023', '09/23/2023']","['UTSA', 'Syracuse']","[68.0, 105.0]"
861.0,154.0,Eli Heidenreich,Navy,726,2023-24,5,"[4, 6, 8, 10, 12]","['09/30/2023', '10/14/2023', '11/04/2023', '11/18/2023', '12/09/2023']","['South Fla.', 'Charlotte', 'Temple', 'East Carolina', 'Army West Point']","[68.0, 69.0, 63.0, 53.0, 56.0]"
3023.0,543.0,Brandon Chatman,Navy,726,2023-24,1,[3],['09/14/2023'],['Memphis'],[58.0]
3023.0,543.0,Jayden Umbarger,Navy,726,2023-24,1,[12],['12/09/2023'],['Army West Point'],[75.0]
254.0,47.0,Terrell Vaughn,Utah St.,731,2023-24,8,"[1, 2, 3, 5, 6, 8, 12, 13]","['09/09/2023', '09/15/2023', '09/23/2023', '10/07/2023', '10/13/2023', '11/04/2023', '09/02/2023', '12/23/2023']","['Idaho St.', 'Air Force', 'James Madison', 'Colorado St.', 'Fresno St.', 'San Diego St.', 'Iowa', 'Georgia St.']","[73.0, 57.0, 124.0, 143.0, 119.0, 91.0, 93.0, 86.0]"
82.0,16.0,Jalen Royals,Utah St.,731,2023-24,10,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13]","['09/15/2023', '09/23/2023', '09/30/2023', '10/07/2023', '10/13/2023', '10/21/2023', '11/04/2023', '11/18/2023', '11/24/2023', '12/23/2023']","['Air Force', 'James Madison', 'UConn', 'Colorado St.', 'Fresno St.', 'San Jose St.', 'San Diego St.', 'Boise St.', 'New Mexico', 'Georgia St.']","[52.0, 57.0, 185.0, 140.0, 125.0, 60.0, 87.0, 113.0, 89.0, 57.0]"
611.0,114.0,Micah Davis,Utah St.,731,2023-24,6,"[2, 3, 5, 6, 7, 9]","['09/15/2023', '09/23/2023', '10/07/2023', '10/13/2023', '10/21/2023', '11/11/2023']","['Air Force', 'James Madison', 'Colorado St.', 'Fresno St.', 'San Jose St.', 'Nevada']","[84.0, 82.0, 104.0, 72.0, 57.0, 87.0]"
1593.0,272.0,Colby Bowman,Utah St.,731,2023-24,3,"[3, 4, 11]","['09/23/2023', '09/30/2023', '11/24/2023']","['James Madison', 'UConn', 'New Mexico']","[78.0, 63.0, 53.0]"
3023.0,543.0,Thomas Yassmin,Utah,732,2023-24,1,[5],['09/29/2023'],['Oregon St.'],[59.0]
3023.0,543.0,Money Parks,Utah,732,2023-24,1,[1],['08/31/2023'],['Florida'],[70.0]
3023.0,543.0,Mikey Matthews,Utah,732,2023-24,1,[6],['10/14/2023'],['California'],[53.0]
2169.0,377.0,Sione Vaki,Utah,732,2023-24,2,"[7, 10]","['10/21/2023', '11/11/2023']","['Southern California', 'Washington']","[149.0, 67.0]"
861.0,154.0,Devaughn Vele,Utah,732,2023-24,5,"[4, 8, 9, 10, 11]","['09/23/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023']","['UCLA', 'Oregon', 'Arizona St.', 'Washington', 'Arizona']","[57.0, 80.0, 56.0, 145.0, 111.0]"
2169.0,377.0,Munir McClain,Utah,732,2023-24,2,"[3, 11]","['09/16/2023', '11/18/2023']","['Weber St.', 'Arizona']","[92.0, 70.0]"
3023.0,543.0,Landen King,Utah,732,2023-24,1,[11],['11/18/2023'],['Arizona'],[63.0]
2169.0,377.0,Junior Sherrill,Vanderbilt,736,2023-24,2,"[7, 12]","['10/07/2023', '11/25/2023']","['Florida', 'Tennessee']","[64.0, 52.0]"
3023.0,543.0,Sedrick Alexander,Vanderbilt,736,2023-24,1,[6],['09/30/2023'],['Missouri'],[65.0]
1593.0,272.0,London Humphreys,Vanderbilt,736,2023-24,3,"[3, 4, 8]","['09/09/2023', '09/16/2023', '10/14/2023']","['Wake Forest', 'UNLV', 'Georgia']","[109.0, 102.0, 51.0]"
611.0,114.0,Will Sheppard,Vanderbilt,736,2023-24,6,"[1, 2, 3, 4, 6, 7]","['08/26/2023', '09/02/2023', '09/09/2023', '09/16/2023', '09/30/2023', '10/07/2023']","['Hawaii', 'Alabama A&M', 'Wake Forest', 'UNLV', 'Missouri', 'Florida']","[68.0, 62.0, 87.0, 97.0, 98.0, 107.0]"
861.0,154.0,Jayden McGowan,Vanderbilt,736,2023-24,5,"[1, 2, 3, 4, 8]","['08/26/2023', '09/02/2023', '09/09/2023', '09/16/2023', '10/14/2023']","['Hawaii', 'Alabama A&M', 'Wake Forest', 'UNLV', 'Georgia']","[72.0, 70.0, 72.0, 81.0, 58.0]"
1593.0,272.0,Dae'Quan Wright,Virginia Tech,742,2023-24,3,"[1, 10, 12]","['09/09/2023', '11/11/2023', '11/25/2023']","['Purdue', 'Boston College', 'Virginia']","[77.0, 58.0, 64.0]"
611.0,114.0,Da'Quan Felton,Virginia Tech,742,2023-24,6,"[2, 5, 8, 10, 11, 12]","['09/16/2023', '09/30/2023', '10/26/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Rutgers', 'Pittsburgh', 'Syracuse', 'Boston College', 'NC State', 'Virginia']","[84.0, 81.0, 80.0, 101.0, 87.0, 133.0]"
408.0,74.0,Jaylin Lane,Virginia Tech,742,2023-24,7,"[1, 3, 5, 6, 7, 8, 11]","['09/09/2023', '09/02/2023', '09/30/2023', '10/07/2023', '10/14/2023', '10/26/2023', '11/18/2023']","['Purdue', 'Old Dominion', 'Pittsburgh', 'Florida St.', 'Wake Forest', 'Syracuse', 'NC State']","[54.0, 69.0, 64.0, 51.0, 102.0, 72.0, 66.0]"
2169.0,377.0,Stephen Gosnell,Virginia Tech,742,2023-24,2,"[1, 7]","['09/09/2023', '10/14/2023']","['Purdue', 'Wake Forest']","[72.0, 75.0]"
3023.0,543.0,Ali Jennings,Virginia Tech,742,2023-24,1,[3],['09/02/2023'],['Old Dominion'],[72.0]
3023.0,543.0,Benji Gosnell,Virginia Tech,742,2023-24,1,[4],['09/23/2023'],['Marshall'],[52.0]
3023.0,543.0,Perris Jones,Virginia,746,2023-24,1,[3],['09/09/2023'],['James Madison'],[68.0]
35.0,7.0,Malik Washington,Virginia,746,2023-24,11,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","['09/15/2023', '09/09/2023', '09/22/2023', '09/30/2023', '10/07/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/09/2023', '11/18/2023', '11/25/2023']","['Maryland', 'James Madison', 'NC State', 'Boston College', 'William & Mary', 'North Carolina', 'Miami (FL)', 'Georgia Tech', 'Louisville', 'Duke', 'Virginia Tech']","[141.0, 119.0, 170.0, 97.0, 112.0, 115.0, 152.0, 109.0, 155.0, 112.0, 115.0]"
3023.0,543.0,Sackett Wood Jr.,Virginia,746,2023-24,1,[7],['10/21/2023'],['North Carolina'],[62.0]
35.0,7.0,Malachi Fields,Virginia,746,2023-24,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12]","['09/15/2023', '09/02/2023', '09/09/2023', '09/22/2023', '09/30/2023', '10/07/2023', '10/28/2023', '11/04/2023', '11/09/2023', '11/18/2023', '11/25/2023']","['Maryland', 'Tennessee', 'James Madison', 'NC State', 'Boston College', 'William & Mary', 'Miami (FL)', 'Georgia Tech', 'Louisville', 'Duke', 'Virginia Tech']","[70.0, 63.0, 74.0, 60.0, 88.0, 63.0, 67.0, 65.0, 85.0, 74.0, 89.0]"
3023.0,543.0,Kobe Pace,Virginia,746,2023-24,1,[3],['09/09/2023'],['James Madison'],[75.0]
1593.0,272.0,Wesley Grimes,Wake Forest,749,2023-24,3,"[1, 3, 6]","['08/31/2023', '09/16/2023', '10/14/2023']","['Elon', 'Old Dominion', 'Virginia Tech']","[76.0, 56.0, 59.0]"
408.0,74.0,Jahmal Banks,Wake Forest,749,2023-24,7,"[1, 3, 4, 5, 7, 9, 12]","['08/31/2023', '09/16/2023', '09/23/2023', '10/07/2023', '10/21/2023', '11/02/2023', '11/25/2023']","['Elon', 'Old Dominion', 'Georgia Tech', 'Clemson', 'Pittsburgh', 'Duke', 'Syracuse']","[108.0, 81.0, 53.0, 55.0, 59.0, 52.0, 90.0]"
2169.0,377.0,Ke'Shawn Williams,Wake Forest,749,2023-24,2,"[2, 9]","['09/09/2023', '11/02/2023']","['Vanderbilt', 'Duke']","[92.0, 90.0]"
861.0,154.0,Taylor Morin,Wake Forest,749,2023-24,5,"[3, 4, 6, 9, 12]","['09/16/2023', '09/23/2023', '10/14/2023', '11/02/2023', '11/25/2023']","['Old Dominion', 'Georgia Tech', 'Virginia Tech', 'Duke', 'Syracuse']","[112.0, 63.0, 86.0, 92.0, 140.0]"
3023.0,543.0,Cameron Hite,Wake Forest,749,2023-24,1,[1],['08/31/2023'],['Elon'],[91.0]
254.0,47.0,Lincoln Victor,Washington St.,754,2023-24,8,"[1, 2, 3, 7, 8, 9, 10, 12]","['09/09/2023', '09/02/2023', '09/16/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/25/2023']","['Wisconsin', 'Colorado St.', 'Northern Colo.', 'Oregon', 'Arizona St.', 'Stanford', 'California', 'Washington']","[55.0, 168.0, 119.0, 161.0, 51.0, 66.0, 84.0, 88.0]"
408.0,74.0,Kyle Williams,Washington St.,754,2023-24,7,"[4, 5, 6, 7, 8, 10, 12]","['09/23/2023', '10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/11/2023', '11/25/2023']","['Oregon St.', 'UCLA', 'Arizona', 'Oregon', 'Arizona St.', 'California', 'Washington']","[174.0, 85.0, 61.0, 102.0, 77.0, 57.0, 85.0]"
3023.0,543.0,Isaiah Hamilton,Washington St.,754,2023-24,1,[8],['10/28/2023'],['Arizona St.'],[66.0]
2169.0,377.0,Carlos Hernandez,Washington St.,754,2023-24,2,"[2, 11]","['09/02/2023', '11/17/2023']","['Colorado St.', 'Colorado']","[58.0, 77.0]"
408.0,74.0,Josh Kelly,Washington St.,754,2023-24,7,"[2, 3, 4, 9, 10, 11, 12]","['09/02/2023', '09/16/2023', '09/23/2023', '11/04/2023', '11/11/2023', '11/17/2023', '11/25/2023']","['Colorado St.', 'Northern Colo.', 'Oregon St.', 'Stanford', 'California', 'Colorado', 'Washington']","[97.0, 74.0, 159.0, 82.0, 130.0, 130.0, 106.0]"
3023.0,543.0,Nakia Watson,Washington St.,754,2023-24,1,[6],['10/14/2023'],['Arizona'],[88.0]
3023.0,543.0,Tsion Nunnally,Washington St.,754,2023-24,1,[3],['09/16/2023'],['Northern Colo.'],[72.0]
861.0,154.0,Jalen McMillan,Washington,756,2023-24,5,"[1, 2, 12, 13, 15]","['09/02/2023', '09/09/2023', '09/16/2023', '12/01/2023', '01/01/2024']","['Boise St.', 'Tulsa', 'Michigan St.', 'Oregon', 'Texas']","[95.0, 120.0, 96.0, 131.0, 58.0]"
3023.0,543.0,Giles Jackson,Washington,756,2023-24,1,[5],['10/14/2023'],['Oregon'],[58.0]
1.0,1.0,Rome Odunze,Washington,756,2023-24,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","['09/02/2023', '09/09/2023', '09/23/2023', '09/30/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023', '11/25/2023', '09/16/2023', '12/01/2023', '01/08/2024', '01/01/2024']","['Boise St.', 'Tulsa', 'California', 'Arizona', 'Oregon', 'Arizona St.', 'Stanford', 'Southern California', 'Utah', 'Oregon St.', 'Washington St.', 'Michigan St.', 'Oregon', 'Michigan', 'Texas']","[132.0, 107.0, 125.0, 64.0, 128.0, 82.0, 89.0, 82.0, 111.0, 106.0, 120.0, 180.0, 102.0, 87.0, 125.0]"
2169.0,377.0,Germie Bernard,Washington,756,2023-24,2,"[4, 9]","['09/30/2023', '11/11/2023']","['Arizona', 'Utah']","[98.0, 63.0]"
3023.0,543.0,Devin Culp,Washington,756,2023-24,1,[7],['10/28/2023'],['Stanford'],[55.0]
2169.0,377.0,Josh Cuevas,Washington,756,2023-24,2,"[4, 12]","['09/30/2023', '09/16/2023']","['Arizona', 'Michigan St.']","[57.0, 57.0]"
1593.0,272.0,Jack Westover,Washington,756,2023-24,3,"[1, 9, 15]","['09/02/2023', '11/11/2023', '01/01/2024']","['Boise St.', 'Utah', 'Texas']","[59.0, 64.0, 59.0]"
35.0,7.0,Ja'Lynn Polk,Washington,756,2023-24,11,"[1, 2, 3, 5, 6, 7, 8, 9, 12, 13, 15]","['09/02/2023', '09/09/2023', '09/23/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '09/16/2023', '12/01/2023', '01/01/2024']","['Boise St.', 'Tulsa', 'California', 'Oregon', 'Arizona St.', 'Stanford', 'Southern California', 'Utah', 'Michigan St.', 'Oregon', 'Texas']","[101.0, 81.0, 127.0, 118.0, 102.0, 148.0, 52.0, 55.0, 118.0, 57.0, 122.0]"
3023.0,543.0,EJ Horton,West Virginia,768,2023-24,1,[6],['10/21/2023'],['Oklahoma St.'],[79.0]
1176.0,207.0,Hudson Clement,West Virginia,768,2023-24,4,"[1, 5, 11, 13]","['09/09/2023', '10/12/2023', '11/25/2023', '12/27/2023']","['Duquesne', 'Houston', 'Baylor', 'North Carolina']","[177.0, 59.0, 80.0, 89.0]"
2169.0,377.0,Traylon Ray,West Virginia,768,2023-24,2,"[9, 13]","['11/11/2023', '12/27/2023']","['Oklahoma', 'North Carolina']","[56.0, 91.0]"
2169.0,377.0,Preston Fox,West Virginia,768,2023-24,2,"[6, 11]","['10/21/2023', '11/25/2023']","['Oklahoma St.', 'Baylor']","[81.0, 51.0]"
1593.0,272.0,Kole Taylor,West Virginia,768,2023-24,3,"[1, 5, 11]","['09/09/2023', '10/12/2023', '11/25/2023']","['Duquesne', 'Houston', 'Baylor']","[55.0, 62.0, 64.0]"
861.0,154.0,Devin Carter,West Virginia,768,2023-24,5,"[5, 6, 8, 9, 12]","['10/12/2023', '10/21/2023', '11/04/2023', '11/11/2023', '09/02/2023']","['Houston', 'Oklahoma St.', 'BYU', 'Oklahoma', 'Penn St.']","[116.0, 54.0, 56.0, 67.0, 90.0]"
3023.0,543.0,Jahiem White,West Virginia,768,2023-24,1,[10],['11/18/2023'],['Cincinnati'],[75.0]
151.0,27.0,Malachi Corley,Western Ky.,772,2023-24,9,"[1, 2, 4, 5, 6, 8, 10, 11, 12]","['09/16/2023', '09/02/2023', '09/23/2023', '09/28/2023', '10/05/2023', '10/24/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Ohio St.', 'South Fla.', 'Troy', 'Middle Tenn.', 'Louisiana Tech', 'Liberty', 'New Mexico St.', 'Sam Houston', 'FIU']","[88.0, 55.0, 107.0, 81.0, 207.0, 62.0, 78.0, 171.0, 52.0]"
3023.0,543.0,Moussa Barry,Western Ky.,772,2023-24,1,[2],['09/02/2023'],['South Fla.'],[51.0]
1176.0,207.0,Dalvin Smith,Western Ky.,772,2023-24,4,"[2, 8, 11, 13]","['09/02/2023', '10/24/2023', '11/18/2023', '12/18/2023']","['South Fla.', 'Liberty', 'Sam Houston', 'Old Dominion']","[97.0, 79.0, 125.0, 77.0]"
2169.0,377.0,River Helms,Western Ky.,772,2023-24,2,"[7, 8]","['10/17/2023', '10/24/2023']","['Jacksonville St.', 'Liberty']","[50.0, 76.0]"
3023.0,543.0,"Craig Burt, Jr.",Western Ky.,772,2023-24,1,[11],['11/18/2023'],['Sam Houston'],[54.0]
3023.0,543.0,Blue Smith,Western Ky.,772,2023-24,1,[2],['09/02/2023'],['South Fla.'],[50.0]
1593.0,272.0,Easton Messer,Western Ky.,772,2023-24,3,"[3, 4, 13]","['09/09/2023', '09/23/2023', '12/18/2023']","['Houston Christian', 'Troy', 'Old Dominion']","[116.0, 96.0, 68.0]"
2169.0,377.0,Elijah Young,Western Ky.,772,2023-24,2,"[8, 10]","['10/24/2023', '11/11/2023']","['Liberty', 'New Mexico St.']","[74.0, 84.0]"
2169.0,377.0,Jimmy Holiday,Western Ky.,772,2023-24,2,"[3, 13]","['09/09/2023', '12/18/2023']","['Houston Christian', 'Old Dominion']","[62.0, 93.0]"
3023.0,543.0,K.D. Hutchinson,Western Ky.,772,2023-24,1,[7],['10/17/2023'],['Jacksonville St.'],[52.0]
1593.0,272.0,Anthony Sambucci,Western Mich.,774,2023-24,3,"[1, 4, 5]","['09/16/2023', '09/23/2023', '09/30/2023']","['Iowa', 'Toledo', 'Ball St.']","[64.0, 55.0, 73.0]"
1593.0,272.0,Blake Bosma,Western Mich.,774,2023-24,3,"[5, 9, 10]","['09/30/2023', '10/28/2023', '11/07/2023']","['Ball St.', 'Eastern Mich.', 'Central Mich.']","[58.0, 50.0, 64.0]"
3023.0,543.0,Jalen Buckley,Western Mich.,774,2023-24,1,[8],['10/21/2023'],['Ohio'],[59.0]
3023.0,543.0,Malique Dieudonne,Western Mich.,774,2023-24,1,[5],['09/30/2023'],['Ball St.'],[64.0]
1593.0,272.0,Austin Hence,Western Mich.,774,2023-24,3,"[3, 5, 6]","['09/09/2023', '09/30/2023', '10/07/2023']","['Syracuse', 'Ball St.', 'Mississippi St.']","[59.0, 56.0, 54.0]"
408.0,74.0,Kenneth Womack,Western Mich.,774,2023-24,7,"[2, 3, 5, 6, 8, 9, 10]","['08/31/2023', '09/09/2023', '09/30/2023', '10/07/2023', '10/21/2023', '10/28/2023', '11/07/2023']","['Saint Francis (PA)', 'Syracuse', 'Ball St.', 'Mississippi St.', 'Ohio', 'Eastern Mich.', 'Central Mich.']","[54.0, 67.0, 58.0, 113.0, 90.0, 50.0, 135.0]"
1176.0,207.0,Leroy Thomas,Western Mich.,774,2023-24,4,"[6, 8, 10, 11]","['10/07/2023', '10/21/2023', '11/07/2023', '11/14/2023']","['Mississippi St.', 'Ohio', 'Central Mich.', 'NIU']","[61.0, 68.0, 58.0, 87.0]"
3023.0,543.0,Trech Kekahuna,Wisconsin,796,2023-24,1,[13],['01/01/2024'],['LSU'],[64.0]
3023.0,543.0,CJ Williams,Wisconsin,796,2023-24,1,[3],['09/22/2023'],['Purdue'],[56.0]
1176.0,207.0,Bryson Green,Wisconsin,796,2023-24,4,"[6, 9, 11, 13]","['11/04/2023', '10/14/2023', '09/09/2023', '01/01/2024']","['Indiana', 'Iowa', 'Washington St.', 'LSU']","[96.0, 86.0, 54.0, 105.0]"
1593.0,272.0,Chimere Dike,Wisconsin,796,2023-24,3,"[2, 3, 11]","['09/16/2023', '09/22/2023', '09/09/2023']","['Ga. Southern', 'Purdue', 'Washington St.']","[57.0, 67.0, 75.0]"
82.0,16.0,Will Pauling,Wisconsin,796,2023-24,10,"[1, 4, 5, 6, 7, 9, 10, 11, 12, 13]","['09/02/2023', '10/07/2023', '10/21/2023', '11/04/2023', '11/11/2023', '10/14/2023', '10/28/2023', '09/09/2023', '11/18/2023', '01/01/2024']","['Buffalo', 'Rutgers', 'Illinois', 'Indiana', 'Northwestern', 'Iowa', 'Ohio St.', 'Washington St.', 'Nebraska', 'LSU']","[55.0, 68.0, 95.0, 51.0, 96.0, 60.0, 51.0, 78.0, 79.0, 143.0]"
3023.0,543.0,Skyler Bell,Wisconsin,796,2023-24,1,[5],['10/21/2023'],['Illinois'],[53.0]
3023.0,543.0,Hayden Rucci,Wisconsin,796,2023-24,1,[2],['09/16/2023'],['Ga. Southern'],[51.0]
1593.0,272.0,Ayir Asante,Wyoming,811,2023-24,3,"[2, 5, 11]","['09/09/2023', '09/30/2023', '11/18/2023']","['Portland St.', 'New Mexico', 'Hawaii']","[78.0, 72.0, 52.0]"
