Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles For Loss
843.0,129.0,"CJ Bazile, Jr.",Liberty,355,2023-24,1,[13],['12/01/2023'],['New Mexico St.'],[2.5]
843.0,129.0,Amarian Williams,Liberty,355,2023-24,1,[3],['09/16/2023'],['Buffalo'],[2.0]
843.0,129.0,Chris Boti,Liberty,355,2023-24,1,[1],['09/02/2023'],['Bowling Green'],[2.5]
843.0,129.0,Nikia Eason Jr.,UAB,9,2023-24,1,[6],['10/07/2023'],['South Fla.'],[2.0]
843.0,129.0,Michael Fairbanks II,UAB,9,2023-24,1,[9],['11/04/2023'],['Fla. Atlantic'],[2.0]
843.0,129.0,Jackson Bratton,UAB,9,2023-24,1,[1],['08/31/2023'],['N.C. A&T'],[2.0]
843.0,129.0,Bennett Adler,Akron,5,2023-24,1,[12],['11/24/2023'],['Ohio'],[2.5]
843.0,129.0,Shammond Cooper,Akron,5,2023-24,1,[11],['11/14/2023'],['Eastern Mich.'],[2.0]
165.0,32.0,Antavious Fish,Akron,5,2023-24,2,"[1, 12]","['09/23/2023', '11/24/2023']","['Indiana', 'Ohio']","[2.0, 2.0]"
843.0,129.0,CJ Nunnally,Akron,5,2023-24,1,[8],['10/21/2023'],['Bowling Green'],[2.0]
165.0,32.0,Darrian Lewis,Akron,5,2023-24,2,"[3, 7]","['09/09/2023', '10/14/2023']","['Morgan St.', 'Central Mich.']","[2.0, 2.0]"
843.0,129.0,Malachi Moore,Alabama,8,2023-24,1,[5],['09/30/2023'],['Mississippi St.'],[2.0]
843.0,129.0,Trezmen Marshall,Alabama,8,2023-24,1,[5],['09/30/2023'],['Mississippi St.'],[2.0]
843.0,129.0,Dallas Turner,Alabama,8,2023-24,1,[12],['11/25/2023'],['Auburn'],[2.0]
843.0,129.0,Chris Braswell,Alabama,8,2023-24,1,[8],['10/21/2023'],['Tennessee'],[2.0]
843.0,129.0,Deontae Lawson,Alabama,8,2023-24,1,[1],['09/02/2023'],['Middle Tenn.'],[2.0]
843.0,129.0,Justin Eboigbe,Alabama,8,2023-24,1,[10],['11/11/2023'],['Kentucky'],[2.0]
165.0,32.0,Nate Johnson,App State,27,2023-24,2,"[7, 11]","['10/21/2023', '11/18/2023']","['Old Dominion', 'James Madison']","[2.0, 2.0]"
843.0,129.0,Michael Fletcher,App State,27,2023-24,1,[11],['11/18/2023'],['James Madison'],[2.0]
843.0,129.0,Santana Hopper,App State,27,2023-24,1,[9],['11/04/2023'],['Marshall'],[2.0]
843.0,129.0,Andrew Parker Jr.,App State,27,2023-24,1,[10],['11/11/2023'],['Georgia St.'],[2.0]
843.0,129.0,Ro Torrence,Arizona St.,28,2023-24,1,[3],['09/16/2023'],['Fresno St.'],[2.0]
843.0,129.0,Dashaun Mallory,Arizona St.,28,2023-24,1,[5],['09/30/2023'],['California'],[4.0]
843.0,129.0,Caleb McCullough,Arizona St.,28,2023-24,1,[5],['09/30/2023'],['California'],[2.0]
843.0,129.0,B.J. Green,Arizona St.,28,2023-24,1,[8],['10/28/2023'],['Washington St.'],[2.5]
165.0,32.0,Prince Dorbah,Arizona St.,28,2023-24,2,"[6, 8]","['10/07/2023', '10/28/2023']","['Colorado', 'Washington St.']","[3.5, 2.0]"
843.0,129.0,Clayton Smith,Arizona St.,28,2023-24,1,[11],['11/18/2023'],['Oregon'],[2.0]
843.0,129.0,Taylor Upshaw,Arizona,29,2023-24,1,[11],['11/18/2023'],['Utah'],[2.0]
843.0,129.0,Tiaoalii Savea,Arizona,29,2023-24,1,[5],['09/30/2023'],['Washington'],[2.0]
165.0,32.0,Dalton Johnson,Arizona,29,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Utah', 'Arizona St.']","[2.0, 2.0]"
843.0,129.0,Russell Davis II,Arizona,29,2023-24,1,[6],['10/07/2023'],['Southern California'],[2.5]
843.0,129.0,Jacob Manu,Arizona,29,2023-24,1,[2],['09/09/2023'],['Mississippi St.'],[2.5]
843.0,129.0,Treydan Stukes,Arizona,29,2023-24,1,[1],['09/02/2023'],['Northern Ariz.'],[2.0]
843.0,129.0,Melique Straker,Arkansas St.,30,2023-24,1,[13],['12/23/2023'],['NIU'],[2.0]
843.0,129.0,Tim Hardiman,Arkansas St.,30,2023-24,1,[12],['11/25/2023'],['Marshall'],[2.0]
165.0,32.0,Gavin Potter,Arkansas St.,30,2023-24,2,"[1, 3]","['09/02/2023', '09/16/2023']","['Oklahoma', 'Stony Brook']","[2.0, 2.0]"
843.0,129.0,Keyron Crawford,Arkansas St.,30,2023-24,1,[9],['11/04/2023'],['Louisiana'],[3.0]
843.0,129.0,Javante Mackey,Arkansas St.,30,2023-24,1,[5],['09/30/2023'],['Massachusetts'],[2.0]
843.0,129.0,Nate Martey,Arkansas St.,30,2023-24,1,[10],['11/11/2023'],['South Alabama'],[3.5]
843.0,129.0,Thurman Geathers,Arkansas St.,30,2023-24,1,[11],['11/18/2023'],['Texas St.'],[2.5]
29.0,11.0,Trajan Jeffcoat,Arkansas,31,2023-24,3,"[2, 3, 6]","['09/09/2023', '09/16/2023', '10/07/2023']","['Kent St.', 'BYU', 'Ole Miss']","[2.0, 2.0, 3.0]"
843.0,129.0,Lorando Johnson,Arkansas,31,2023-24,1,[9],['11/04/2023'],['Florida'],[2.0]
843.0,129.0,John Morgan III,Arkansas,31,2023-24,1,[12],['11/24/2023'],['Missouri'],[2.0]
843.0,129.0,Jaheim Thomas,Arkansas,31,2023-24,1,[2],['09/09/2023'],['Kent St.'],[2.0]
843.0,129.0,Landon Jackson,Arkansas,31,2023-24,1,[7],['10/14/2023'],['Alabama'],[3.5]
843.0,129.0,Marcus Harris,Auburn,37,2023-24,1,[7],['10/21/2023'],['Ole Miss'],[2.0]
843.0,129.0,Zykeivous Walker,Auburn,37,2023-24,1,[9],['11/04/2023'],['Vanderbilt'],[2.0]
843.0,129.0,Eugene Asante,Auburn,37,2023-24,1,[1],['09/02/2023'],['Massachusetts'],[2.0]
843.0,129.0,Jalen McLeod,Auburn,37,2023-24,1,[10],['11/11/2023'],['Arkansas'],[4.0]
843.0,129.0,Donovan Kaufman,Auburn,37,2023-24,1,[1],['09/02/2023'],['Massachusetts'],[2.0]
165.0,32.0,Keionte Newson,Ball St.,47,2023-24,2,"[9, 11]","['11/01/2023', '11/18/2023']","['Bowling Green', 'Kent St.']","[3.0, 2.0]"
29.0,11.0,Sidney Houston,Ball St.,47,2023-24,3,"[8, 9, 11]","['10/21/2023', '11/01/2023', '11/18/2023']","['Central Mich.', 'Bowling Green', 'Kent St.']","[3.0, 3.0, 4.5]"
843.0,129.0,Jordan Riley,Ball St.,47,2023-24,1,[8],['10/21/2023'],['Central Mich.'],[2.0]
843.0,129.0,Cole Pearce,Ball St.,47,2023-24,1,[6],['10/07/2023'],['Eastern Mich.'],[3.0]
843.0,129.0,Tavion Woodard,Ball St.,47,2023-24,1,[6],['10/07/2023'],['Eastern Mich.'],[2.0]
165.0,32.0,Matt Jones,Baylor,51,2023-24,2,"[4, 5]","['09/23/2023', '09/30/2023']","['Texas', 'UCF']","[3.5, 3.5]"
165.0,32.0,Byron Vaughns,Baylor,51,2023-24,2,"[3, 7]","['09/16/2023', '10/21/2023']","['LIU', 'Cincinnati']","[2.0, 2.0]"
843.0,129.0,TJ Franklin,Baylor,51,2023-24,1,[11],['11/18/2023'],['TCU'],[2.0]
843.0,129.0,Bryson Jackson,Baylor,51,2023-24,1,[8],['10/28/2023'],['Iowa St.'],[2.0]
843.0,129.0,Marco Notarainni,Boise St.,66,2023-24,1,[2],['09/09/2023'],['UCF'],[2.0]
165.0,32.0,Ahmed Hassanein,Boise St.,66,2023-24,2,"[10, 11]","['11/11/2023', '11/18/2023']","['New Mexico', 'Utah St.']","[2.0, 2.5]"
29.0,11.0,Andrew Simpson,Boise St.,66,2023-24,3,"[7, 8, 9]","['10/14/2023', '10/28/2023', '11/04/2023']","['Colorado St.', 'Wyoming', 'Fresno St.']","[2.0, 3.0, 2.5]"
843.0,129.0,Seyi Oladipo,Boise St.,66,2023-24,1,[10],['11/11/2023'],['New Mexico'],[3.0]
843.0,129.0,Sheldon Newton,Boise St.,66,2023-24,1,[13],['12/02/2023'],['UNLV'],[2.0]
843.0,129.0,Jaylen Clark,Boise St.,66,2023-24,1,[1],['09/02/2023'],['Washington'],[2.0]
843.0,129.0,DJ Schramm,Boise St.,66,2023-24,1,[11],['11/18/2023'],['Utah St.'],[2.5]
843.0,129.0,Ty Benefield,Boise St.,66,2023-24,1,[11],['11/18/2023'],['Utah St.'],[2.5]
843.0,129.0,Donovan Ezeiruaku,Boston College,67,2023-24,1,[5],['09/30/2023'],['Virginia'],[2.0]
843.0,129.0,Kam Arnold,Boston College,67,2023-24,1,[13],['12/28/2023'],['SMU'],[2.0]
843.0,129.0,John Pupel,Boston College,67,2023-24,1,[12],['11/24/2023'],['Miami (FL)'],[2.0]
165.0,32.0,Neto Okpala,Boston College,67,2023-24,2,"[1, 4]","['09/02/2023', '09/23/2023']","['NIU', 'Louisville']","[2.0, 2.0]"
843.0,129.0,Darren Anders,Bowling Green,71,2023-24,1,[10],['11/14/2023'],['Toledo'],[2.0]
843.0,129.0,Jordan Porter,Bowling Green,71,2023-24,1,[11],['11/21/2023'],['Western Mich.'],[2.0]
165.0,32.0,Cashius Howell,Bowling Green,71,2023-24,2,"[9, 10]","['11/08/2023', '11/14/2023']","['Kent St.', 'Toledo']","[2.0, 2.0]"
843.0,129.0,Eddie Heckard,BYU,77,2023-24,1,[3],['09/16/2023'],['Arkansas'],[2.0]
843.0,129.0,Red Murdock,Buffalo,86,2023-24,1,[5],['09/30/2023'],['Akron'],[2.0]
843.0,129.0,Clevester Hines III,Buffalo,86,2023-24,1,[1],['09/02/2023'],['Wisconsin'],[2.0]
843.0,129.0,Jyaire Stevens,Buffalo,86,2023-24,1,[12],['11/21/2023'],['Eastern Mich.'],[3.0]
165.0,32.0,Joe Andreessen,Buffalo,86,2023-24,2,"[9, 11]","['10/31/2023', '11/15/2023']","['Toledo', 'Miami (OH)']","[2.0, 2.0]"
843.0,129.0,Phoenix Jackson,Fresno St.,96,2023-24,1,[13],['12/16/2023'],['New Mexico St.'],[2.0]
843.0,129.0,Isaiah Johnson,Fresno St.,96,2023-24,1,[12],['11/25/2023'],['San Diego St.'],[2.0]
843.0,129.0,Morice Norris Jr.,Fresno St.,96,2023-24,1,[11],['11/18/2023'],['New Mexico'],[2.0]
843.0,129.0,Jacob Holmes,Fresno St.,96,2023-24,1,[7],['10/13/2023'],['Utah St.'],[2.0]
843.0,129.0,Devo Bridges,Fresno St.,96,2023-24,1,[2],['09/09/2023'],['Eastern Wash.'],[2.0]
843.0,129.0,Kemari Munier-Bailey,Fresno St.,96,2023-24,1,[5],['09/30/2023'],['Nevada'],[2.0]
843.0,129.0,Darius Long Jr.,California,107,2023-24,1,[4],['09/23/2023'],['Washington'],[2.0]
843.0,129.0,David Reese,California,107,2023-24,1,[12],['11/25/2023'],['UCLA'],[3.0]
843.0,129.0,Patrick McMorris,California,107,2023-24,1,[13],['12/16/2023'],['Texas Tech'],[2.0]
843.0,129.0,Cade Uluave,California,107,2023-24,1,[12],['11/25/2023'],['UCLA'],[2.0]
843.0,129.0,Darius Muasau,UCLA,110,2023-24,1,[13],['12/16/2023'],['Boise St.'],[2.5]
843.0,129.0,Kain Medrano,UCLA,110,2023-24,1,[7],['10/21/2023'],['Stanford'],[2.0]
843.0,129.0,JonJon Vaughns,UCLA,110,2023-24,1,[11],['11/18/2023'],['Southern California'],[2.0]
8.0,3.0,Laiatu Latu,UCLA,110,2023-24,4,"[8, 9, 10, 11]","['10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023']","['Colorado', 'Arizona', 'Arizona St.', 'Southern California']","[3.0, 3.0, 2.5, 2.0]"
843.0,129.0,Jay Toia,UCLA,110,2023-24,1,[9],['11/04/2023'],['Arizona'],[2.0]
843.0,129.0,Gary Smith III,UCLA,110,2023-24,1,[8],['10/28/2023'],['Colorado'],[2.0]
165.0,32.0,Gabriel Murphy,UCLA,110,2023-24,2,"[1, 3]","['09/02/2023', '09/16/2023']","['Coastal Carolina', 'N.C. Central']","[2.0, 2.0]"
843.0,129.0,Jason Johnson,UCF,128,2023-24,1,[12],['11/25/2023'],['Houston'],[2.0]
843.0,129.0,Josh Celiscar,UCF,128,2023-24,1,[6],['10/07/2023'],['Kansas'],[2.0]
165.0,32.0,Malachi Lawrence,UCF,128,2023-24,2,"[9, 12]","['11/04/2023', '11/25/2023']","['Cincinnati', 'Houston']","[2.0, 2.0]"
843.0,129.0,John Walker,UCF,128,2023-24,1,[3],['09/16/2023'],['Villanova'],[2.0]
165.0,32.0,Lee Hunter,UCF,128,2023-24,2,"[10, 12]","['11/11/2023', '11/25/2023']","['Oklahoma St.', 'Houston']","[2.0, 2.0]"
29.0,11.0,Tre'mon Morris-Brash,UCF,128,2023-24,3,"[5, 7, 9]","['09/30/2023', '10/21/2023', '11/04/2023']","['Baylor', 'Oklahoma', 'Cincinnati']","[3.0, 2.0, 2.5]"
843.0,129.0,Michael Heldman,Central Mich.,129,2023-24,1,[6],['10/14/2023'],['Akron'],[2.0]
843.0,129.0,Jacques Bristol,Central Mich.,129,2023-24,1,[12],['09/01/2023'],['Michigan St.'],[2.0]
165.0,32.0,Kyle Moretti,Central Mich.,129,2023-24,2,"[2, 4]","['09/16/2023', '09/30/2023']","['Notre Dame', 'Eastern Mich.']","[2.0, 2.5]"
843.0,129.0,Daniel Grzesiak,Cincinnati,140,2023-24,1,[6],['10/14/2023'],['Iowa St.'],[2.0]
843.0,129.0,Deshawn Pace,Cincinnati,140,2023-24,1,[9],['11/04/2023'],['UCF'],[2.0]
843.0,129.0,Jowon Briggs,Cincinnati,140,2023-24,1,[2],['09/09/2023'],['Pittsburgh'],[2.0]
843.0,129.0,Jonathan Thompson,Cincinnati,140,2023-24,1,[12],['11/25/2023'],['Kansas'],[2.0]
843.0,129.0,Eric Phillips,Cincinnati,140,2023-24,1,[1],['09/02/2023'],['Eastern Ky.'],[2.0]
843.0,129.0,Dontay Corleone,Cincinnati,140,2023-24,1,[4],['09/23/2023'],['Oklahoma'],[2.0]
843.0,129.0,Jack Dingle,Cincinnati,140,2023-24,1,[2],['09/09/2023'],['Pittsburgh'],[2.0]
843.0,129.0,Taj Ward,Cincinnati,140,2023-24,1,[4],['09/23/2023'],['Oklahoma'],[2.0]
843.0,129.0,Ruke Orhorhoro,Clemson,147,2023-24,1,[8],['10/28/2023'],['NC State'],[3.0]
843.0,129.0,T.J. Parker,Clemson,147,2023-24,1,[5],['09/30/2023'],['Syracuse'],[2.0]
843.0,129.0,Xavier Thomas,Clemson,147,2023-24,1,[4],['09/23/2023'],['Florida St.'],[2.0]
843.0,129.0,Barrett Carter,Clemson,147,2023-24,1,[12],['11/25/2023'],['South Carolina'],[2.0]
843.0,129.0,Wade Woodaz,Clemson,147,2023-24,1,[6],['10/07/2023'],['Wake Forest'],[2.0]
843.0,129.0,Khalil Barnes,Clemson,147,2023-24,1,[10],['11/11/2023'],['Georgia Tech'],[2.0]
29.0,11.0,Jeremiah Trotter Jr.,Clemson,147,2023-24,3,"[7, 9, 10]","['10/21/2023', '11/04/2023', '11/11/2023']","['Miami (FL)', 'Notre Dame', 'Georgia Tech']","[2.0, 2.5, 2.0]"
165.0,32.0,Micheal Mason,Coastal Carolina,149,2023-24,2,"[8, 9]","['10/28/2023', '11/04/2023']","['Marshall', 'Old Dominion']","[2.0, 2.5]"
843.0,129.0,Clayton Isbell,Coastal Carolina,149,2023-24,1,[10],['11/11/2023'],['Texas St.'],[2.5]
843.0,129.0,Will Whitson,Coastal Carolina,149,2023-24,1,[10],['11/11/2023'],['Texas St.'],[2.0]
843.0,129.0,Juan Powell,Coastal Carolina,149,2023-24,1,[9],['11/04/2023'],['Old Dominion'],[2.0]
843.0,129.0,James Mitchell,Colorado St.,156,2023-24,1,[11],['11/18/2023'],['Nevada'],[2.0]
165.0,32.0,Chase Wilson,Colorado St.,156,2023-24,2,"[9, 11]","['11/03/2023', '11/18/2023']","['Wyoming', 'Nevada']","[2.5, 2.0]"
843.0,129.0,Nuer Gatkuoth,Colorado St.,156,2023-24,1,[3],['09/23/2023'],['Middle Tenn.'],[2.0]
843.0,129.0,Marshon Oxley,Colorado St.,156,2023-24,1,[7],['10/21/2023'],['UNLV'],[2.5]
843.0,129.0,Henry Blackburn,Colorado St.,156,2023-24,1,[10],['11/11/2023'],['San Diego St.'],[2.0]
843.0,129.0,Cam Bariteau,Colorado St.,156,2023-24,1,[12],['11/25/2023'],['Hawaii'],[2.0]
8.0,3.0,Mohamed Kamara,Colorado St.,156,2023-24,4,"[2, 3, 4, 5]","['09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023']","['Colorado', 'Middle Tenn.', 'Utah Tech', 'Utah St.']","[2.0, 2.0, 3.0, 3.0]"
843.0,129.0,Dominic Morris,Colorado St.,156,2023-24,1,[10],['11/11/2023'],['San Diego St.'],[2.0]
843.0,129.0,"Tony Pierce, Jr.",Colorado St.,156,2023-24,1,[2],['09/16/2023'],['Colorado'],[2.0]
165.0,32.0,Jordan Domineck,Colorado,157,2023-24,2,"[1, 3]","['09/09/2023', '09/16/2023']","['Nebraska', 'Colorado St.']","[2.5, 2.0]"
843.0,129.0,LaVonta Bentley,Colorado,157,2023-24,1,[9],['11/04/2023'],['Oregon St.'],[3.0]
843.0,129.0,Amari McNeill,Colorado,157,2023-24,1,[3],['09/16/2023'],['Colorado St.'],[2.0]
843.0,129.0,Noah Plack,UConn,164,2023-24,1,[2],['09/09/2023'],['Georgia St.'],[2.0]
843.0,129.0,Jelani Stafford,UConn,164,2023-24,1,[3],['09/16/2023'],['FIU'],[3.5]
843.0,129.0,Dal'Mont Gourdine,UConn,164,2023-24,1,[10],['11/11/2023'],['James Madison'],[3.0]
843.0,129.0,Pryce Yates,UConn,164,2023-24,1,[11],['11/18/2023'],['Sacred Heart'],[4.0]
843.0,129.0,Aeneas Peebles,Duke,193,2023-24,1,[3],['09/23/2023'],['UConn'],[2.5]
843.0,129.0,Chandler Rivers,Duke,193,2023-24,1,[13],['12/23/2023'],['Troy'],[2.0]
843.0,129.0,"Anthony Nelson, Jr.",Duke,193,2023-24,1,[1],['09/04/2023'],['Clemson'],[2.0]
843.0,129.0,RJ Oben,Duke,193,2023-24,1,[11],['11/25/2023'],['Pittsburgh'],[2.5]
843.0,129.0,Jeremiah Lewis,Duke,193,2023-24,1,[10],['11/18/2023'],['Virginia'],[2.0]
843.0,129.0,Omar Rogers,East Carolina,196,2023-24,1,[4],['09/30/2023'],['Rice'],[2.0]
165.0,32.0,Chad Stephens,East Carolina,196,2023-24,2,"[7, 9]","['10/28/2023', '11/11/2023']","['UTSA', 'Fla. Atlantic']","[2.0, 2.0]"
843.0,129.0,Suirad Ware,East Carolina,196,2023-24,1,[9],['11/11/2023'],['Fla. Atlantic'],[2.0]
843.0,129.0,J.D. Lampley,East Carolina,196,2023-24,1,[9],['11/11/2023'],['Fla. Atlantic'],[2.0]
165.0,32.0,D'Anta Johnson,East Carolina,196,2023-24,2,"[8, 9]","['11/04/2023', '11/11/2023']","['Tulane', 'Fla. Atlantic']","[2.5, 2.0]"
843.0,129.0,BJ Davis,East Carolina,196,2023-24,1,[3],['09/23/2023'],['Gardner-Webb'],[2.0]
843.0,129.0,Keylen Gulley,Eastern Mich.,204,2023-24,1,[13],['12/23/2023'],['South Alabama'],[2.0]
843.0,129.0,Chase Kline,Eastern Mich.,204,2023-24,1,[3],['09/16/2023'],['Massachusetts'],[3.0]
843.0,129.0,Joe Sparacio,Eastern Mich.,204,2023-24,1,[11],['11/14/2023'],['Akron'],[2.5]
843.0,129.0,Alex Merritt,Eastern Mich.,204,2023-24,1,[7],['10/14/2023'],['Kent St.'],[3.0]
843.0,129.0,Mikah Coleman,Eastern Mich.,204,2023-24,1,[3],['09/16/2023'],['Massachusetts'],[2.0]
843.0,129.0,Justin Jefferson,Eastern Mich.,204,2023-24,1,[11],['11/14/2023'],['Akron'],[2.0]
843.0,129.0,Elijah Williams,Eastern Mich.,204,2023-24,1,[8],['10/21/2023'],['NIU'],[3.5]
843.0,129.0,Courtney McBride Jr.,Fla. Atlantic,229,2023-24,1,[9],['11/04/2023'],['UAB'],[2.5]
843.0,129.0,Darius McClendon,Fla. Atlantic,229,2023-24,1,[10],['11/11/2023'],['East Carolina'],[2.0]
843.0,129.0,Jarron Morris,Fla. Atlantic,229,2023-24,1,[8],['10/27/2023'],['Charlotte'],[2.0]
843.0,129.0,Evan Anderson,Fla. Atlantic,229,2023-24,1,[8],['10/27/2023'],['Charlotte'],[2.0]
843.0,129.0,Marlon Bradley,Fla. Atlantic,229,2023-24,1,[1],['09/23/2023'],['Illinois'],[2.0]
843.0,129.0,Jaylen Wester,Fla. Atlantic,229,2023-24,1,[10],['11/11/2023'],['East Carolina'],[3.5]
843.0,129.0,Reggie Peterson,FIU,231,2023-24,1,[1],['08/26/2023'],['Louisiana Tech'],[2.0]
165.0,32.0,Alex Nobles,FIU,231,2023-24,2,"[4, 6]","['09/16/2023', '10/04/2023']","['UConn', 'New Mexico St.']","[2.0, 2.0]"
843.0,129.0,Elijah Anderson-Taylor,FIU,231,2023-24,1,[7],['10/11/2023'],['UTEP'],[2.0]
843.0,129.0,Jordan Guerad,FIU,231,2023-24,1,[12],['11/25/2023'],['Western Ky.'],[3.5]
843.0,129.0,Jamal Potts,FIU,231,2023-24,1,[1],['08/26/2023'],['Louisiana Tech'],[2.5]
3.0,2.0,Donovan Manuel,FIU,231,2023-24,5,"[2, 3, 4, 7, 8]","['09/02/2023', '09/09/2023', '09/16/2023', '10/11/2023', '10/18/2023']","['Maine', 'North Texas', 'UConn', 'UTEP', 'Sam Houston']","[2.0, 2.0, 2.0, 2.5, 2.5]"
843.0,129.0,Jarrian Jones,Florida St.,234,2023-24,1,[11],['11/18/2023'],['North Ala.'],[3.0]
8.0,3.0,Jared Verse,Florida St.,234,2023-24,4,"[5, 8, 12, 13]","['10/07/2023', '10/28/2023', '11/25/2023', '12/02/2023']","['Virginia Tech', 'Wake Forest', 'Florida', 'Louisville']","[2.0, 2.0, 3.0, 3.0]"
843.0,129.0,Kalen DeLoach,Florida St.,234,2023-24,1,[10],['11/11/2023'],['Miami (FL)'],[2.0]
8.0,3.0,Patrick Payton,Florida St.,234,2023-24,4,"[8, 11, 12, 13]","['10/28/2023', '11/18/2023', '11/25/2023', '12/02/2023']","['Wake Forest', 'North Ala.', 'Florida', 'Louisville']","[3.0, 2.0, 2.0, 2.0]"
843.0,129.0,Fabien Lovett,Florida St.,234,2023-24,1,[7],['10/21/2023'],['Duke'],[2.0]
843.0,129.0,Braden Fiske,Florida St.,234,2023-24,1,[13],['12/02/2023'],['Louisville'],[4.5]
843.0,129.0,Princely Umanmielen,Florida,235,2023-24,1,[9],['11/04/2023'],['Arkansas'],[2.5]
843.0,129.0,Justin Rhodes,Ga. Southern,253,2023-24,1,[11],['11/18/2023'],['Old Dominion'],[2.0]
843.0,129.0,Tyrell Davis,Ga. Southern,253,2023-24,1,[9],['11/04/2023'],['Texas St.'],[3.0]
843.0,129.0,Isaac Walker,Ga. Southern,253,2023-24,1,[7],['10/21/2023'],['ULM'],[2.5]
843.0,129.0,Marc Stampley II,Ga. Southern,253,2023-24,1,[4],['09/23/2023'],['Ball St.'],[2.5]
165.0,32.0,Da'Shawn Davis,Ga. Southern,253,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Old Dominion', 'App State']","[2.0, 2.0]"
165.0,32.0,Elhadj Fall,Ga. Southern,253,2023-24,2,"[4, 7]","['09/23/2023', '10/21/2023']","['Ball St.', 'ULM']","[2.0, 2.0]"
29.0,11.0,Marques Watson-Trent,Ga. Southern,253,2023-24,3,"[7, 9, 11]","['10/21/2023', '11/04/2023', '11/18/2023']","['ULM', 'Texas St.', 'Old Dominion']","[3.0, 2.0, 2.5]"
843.0,129.0,Jontrey Hunter,Georgia St.,254,2023-24,1,[7],['10/21/2023'],['Louisiana'],[2.5]
843.0,129.0,Jordan Veneziale,Georgia St.,254,2023-24,1,[9],['11/04/2023'],['James Madison'],[2.0]
843.0,129.0,TyGee Leach,Georgia St.,254,2023-24,1,[6],['10/14/2023'],['Marshall'],[2.0]
843.0,129.0,Josiah Robinson,Georgia St.,254,2023-24,1,[7],['10/21/2023'],['Louisiana'],[2.0]
843.0,129.0,Henry Bryant,Georgia St.,254,2023-24,1,[12],['11/25/2023'],['Old Dominion'],[2.0]
843.0,129.0,Kevin Swint,Georgia St.,254,2023-24,1,[6],['10/14/2023'],['Marshall'],[3.0]
843.0,129.0,Braelen Oliver,Georgia Tech,255,2023-24,1,[11],['11/18/2023'],['Syracuse'],[2.0]
843.0,129.0,Paul Moala,Georgia Tech,255,2023-24,1,[13],['12/22/2023'],['UCF'],[3.0]
843.0,129.0,Kyle Kennard,Georgia Tech,255,2023-24,1,[4],['09/23/2023'],['Wake Forest'],[4.0]
843.0,129.0,Kamari Lassiter,Georgia,257,2023-24,1,[3],['09/16/2023'],['South Carolina'],[2.5]
843.0,129.0,Smael Mondon,Georgia,257,2023-24,1,[8],['10/28/2023'],['Florida'],[2.0]
843.0,129.0,Jalon Walker,Georgia,257,2023-24,1,[13],['12/02/2023'],['Alabama'],[2.0]
843.0,129.0,Jamon Dumas-Johnson,Georgia,257,2023-24,1,[3],['09/16/2023'],['South Carolina'],[2.0]
843.0,129.0,Andrew Choi,Hawaii,277,2023-24,1,[1],['08/26/2023'],['Vanderbilt'],[2.5]
843.0,129.0,Jalen Smith,Hawaii,277,2023-24,1,[9],['10/28/2023'],['San Jose St.'],[3.0]
165.0,32.0,Logan Taylor,Hawaii,277,2023-24,2,"[2, 3]","['09/01/2023', '09/09/2023']","['Stanford', 'UAlbany']","[2.0, 2.0]"
843.0,129.0,Isaiah Tufaga,Hawaii,277,2023-24,1,[1],['08/26/2023'],['Vanderbilt'],[3.0]
843.0,129.0,Ezra Evaimalo,Hawaii,277,2023-24,1,[3],['09/09/2023'],['UAlbany'],[3.0]
843.0,129.0,Elijah Robinson,Hawaii,277,2023-24,1,[10],['11/04/2023'],['Nevada'],[2.0]
843.0,129.0,Caleb Brown,Hawaii,277,2023-24,1,[4],['09/16/2023'],['Oregon'],[2.0]
843.0,129.0,David Ugwoegbu,Houston,288,2023-24,1,[11],['11/25/2023'],['UCF'],[2.0]
843.0,129.0,Jamaree Caldwell,Houston,288,2023-24,1,[9],['11/11/2023'],['Cincinnati'],[2.5]
843.0,129.0,Chidozie Nwankwo,Houston,288,2023-24,1,[5],['10/12/2023'],['West Virginia'],[2.0]
843.0,129.0,Isaiah Hamilton,Houston,288,2023-24,1,[11],['11/25/2023'],['UCF'],[2.0]
165.0,32.0,Anthony Holmes Jr.,Houston,288,2023-24,2,"[4, 9]","['09/23/2023', '11/11/2023']","['Sam Houston', 'Cincinnati']","[2.0, 2.5]"
843.0,129.0,Nelson Ceaser,Houston,288,2023-24,1,[8],['11/04/2023'],['Baylor'],[3.0]
843.0,129.0,Seth Coleman,Illinois,301,2023-24,1,[12],['10/14/2023'],['Maryland'],[3.0]
843.0,129.0,Dylan Rosiek,Illinois,301,2023-24,1,[4],['09/30/2023'],['Purdue'],[2.0]
843.0,129.0,Keith Randolph Jr.,Illinois,301,2023-24,1,[8],['09/23/2023'],['Fla. Atlantic'],[2.5]
843.0,129.0,Tarique Barnes,Illinois,301,2023-24,1,[10],['09/02/2023'],['Toledo'],[2.0]
165.0,32.0,Jer'Zhan Newton,Illinois,301,2023-24,2,"[7, 9]","['09/08/2023', '11/25/2023']","['Kansas', 'Northwestern']","[2.0, 2.0]"
