Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles
Jamal Ligon,UTSA,706,2022-23,2,"[1, 5]","['09/03/2022', '09/30/2022']","['Houston', 'Middle Tenn.']","[10.0, 10.0]"
Ken Robinson,UTSA,706,2022-23,1,[9],['11/05/2022'],['UAB'],[12.0]
Clifford Chattman,UTSA,706,2022-23,1,[2],['09/10/2022'],['Army West Point'],[11.0]
Rashad Wisdom,UTSA,706,2022-23,1,[6],['10/08/2022'],['Western Ky.'],[10.0]
Dyontae Johnson,Toledo,709,2022-23,5,"[3, 8, 9, 10, 11]","['09/17/2022', '10/22/2022', '10/29/2022', '11/08/2022', '11/15/2022']","['Ohio St.', 'Buffalo', 'Eastern Mich.', 'Ball St.', 'Bowling Green']","[10.0, 12.0, 10.0, 11.0, 10.0]"
Maxen Hook,Toledo,709,2022-23,3,"[4, 8, 9]","['09/24/2022', '10/22/2022', '10/29/2022']","['San Diego St.', 'Buffalo', 'Eastern Mich.']","[10.0, 12.0, 13.0]"
Zachary Ford,Toledo,709,2022-23,1,[10],['11/08/2022'],['Ball St.'],[10.0]
Dallas Gant,Toledo,709,2022-23,5,"[1, 5, 6, 10, 13]","['09/01/2022', '10/01/2022', '10/08/2022', '11/08/2022', '12/03/2022']","['LIU', 'Central Mich.', 'NIU', 'Ball St.', 'Ohio']","[11.0, 13.0, 15.0, 10.0, 10.0]"
Judge Culpepper,Toledo,709,2022-23,1,[7],['10/15/2022'],['Kent St.'],[10.0]
Dell Pettus,Troy,716,2022-23,1,[13],['12/03/2022'],['Coastal Carolina'],[11.0]
KJ Robertson,Troy,716,2022-23,1,[8],['11/05/2022'],['Louisiana'],[11.0]
Will Choloh,Troy,716,2022-23,1,[9],['11/12/2022'],['Army West Point'],[10.0]
Craig Slocum,Troy,716,2022-23,3,"[1, 2, 9]","['09/03/2022', '09/17/2022', '11/12/2022']","['Ole Miss', 'App State', 'Army West Point']","[10.0, 13.0, 17.0]"
Carlton Martial,Troy,716,2022-23,7,"[1, 3, 4, 6, 8, 9, 14]","['09/03/2022', '09/24/2022', '10/01/2022', '10/15/2022', '11/05/2022', '11/12/2022', '12/16/2022']","['Ole Miss', 'Marshall', 'Western Ky.', 'Texas St.', 'Louisiana', 'Army West Point', 'UTSA']","[11.0, 18.0, 12.0, 11.0, 13.0, 22.0, 14.0]"
Devean Deal,Tulane,718,2022-23,1,[9],['11/12/2022'],['UCF'],[10.0]
Dorian Williams,Tulane,718,2022-23,8,"[1, 5, 7, 8, 9, 11, 13, 14]","['09/03/2022', '09/30/2022', '10/22/2022', '11/05/2022', '11/12/2022', '11/25/2022', '12/03/2022', '01/02/2023']","['Massachusetts', 'Houston', 'Memphis', 'Tulsa', 'UCF', 'Cincinnati', 'UCF', 'Southern California']","[10.0, 11.0, 12.0, 13.0, 13.0, 12.0, 10.0, 17.0]"
Lummie Young IV,Tulane,718,2022-23,1,[14],['01/02/2023'],['Southern California'],[10.0]
Nick Anderson,Tulane,718,2022-23,5,"[5, 7, 8, 10, 11]","['09/30/2022', '10/22/2022', '11/05/2022', '11/17/2022', '11/25/2022']","['Houston', 'Memphis', 'Tulsa', 'SMU', 'Cincinnati']","[14.0, 11.0, 13.0, 12.0, 12.0]"
LJ Wallace,Tulsa,719,2022-23,1,[6],['10/08/2022'],['Navy'],[10.0]
Kendarin Ray,Tulsa,719,2022-23,4,"[4, 6, 9, 11]","['09/24/2022', '10/08/2022', '11/05/2022', '11/18/2022']","['Ole Miss', 'Navy', 'Tulane', 'South Fla.']","[10.0, 10.0, 13.0, 11.0]"
Jon-Michael Terry,Tulsa,719,2022-23,1,[9],['11/05/2022'],['Tulane'],[18.0]
Bryson Powers,Tulsa,719,2022-23,3,"[2, 4, 8]","['09/10/2022', '09/24/2022', '10/29/2022']","['NIU', 'Ole Miss', 'SMU']","[13.0, 11.0, 11.0]"
Justin Wright,Tulsa,719,2022-23,4,"[1, 6, 10, 11]","['09/03/2022', '10/08/2022', '11/10/2022', '11/18/2022']","['Wyoming', 'Navy', 'Memphis', 'South Fla.']","[13.0, 13.0, 13.0, 10.0]"
Vince Sanford,Air Force,721,2022-23,1,[5],['10/01/2022'],['Navy'],[10.0]
Alec Mock,Air Force,721,2022-23,1,[5],['10/01/2022'],['Navy'],[13.0]
Jamari Bellamy,Air Force,721,2022-23,1,[6],['10/08/2022'],['Utah St.'],[10.0]
TD Blackmon,Air Force,721,2022-23,1,[6],['10/08/2022'],['Utah St.'],[12.0]
Leo Lowin,Army West Point,725,2022-23,5,"[1, 4, 5, 7, 12]","['09/03/2022', '10/01/2022', '10/08/2022', '10/22/2022', '12/10/2022']","['Coastal Carolina', 'Georgia St.', 'Wake Forest', 'ULM', 'Navy']","[10.0, 12.0, 11.0, 12.0, 16.0]"
Max DiDomenico,Army West Point,725,2022-23,1,[10],['11/19/2022'],['UConn'],[12.0]
Marquel Broughton,Army West Point,725,2022-23,5,"[1, 5, 8, 10, 12]","['09/03/2022', '10/08/2022', '11/05/2022', '11/19/2022', '12/10/2022']","['Coastal Carolina', 'Wake Forest', 'Air Force', 'UConn', 'Navy']","[12.0, 10.0, 10.0, 13.0, 10.0]"
Chris Frey,Army West Point,725,2022-23,1,[12],['12/10/2022'],['Navy'],[10.0]
Quindrelin Hammonds,Army West Point,725,2022-23,1,[8],['11/05/2022'],['Air Force'],[10.0]
John Marshall,Navy,726,2022-23,4,"[2, 8, 9, 11]","['09/10/2022', '10/29/2022', '11/05/2022', '11/19/2022']","['Memphis', 'Temple', 'Cincinnati', 'UCF']","[15.0, 11.0, 10.0, 10.0]"
Rayuan Lane,Navy,726,2022-23,1,[7],['10/22/2022'],['Houston'],[10.0]
Colin Ramos,Navy,726,2022-23,1,[8],['10/29/2022'],['Temple'],[13.0]
Eavan Gibbons,Navy,726,2022-23,1,[7],['10/22/2022'],['Houston'],[12.0]
Hunter Reynolds,Utah St.,731,2022-23,3,"[3, 9, 12]","['09/10/2022', '11/05/2022', '11/25/2022']","['Weber St.', 'New Mexico', 'Boise St.']","[10.0, 10.0, 10.0]"
AJ Vongphachanh,Utah St.,731,2022-23,4,"[3, 4, 6, 8]","['09/10/2022', '09/24/2022', '10/08/2022', '10/22/2022']","['Weber St.', 'UNLV', 'Air Force', 'Wyoming']","[11.0, 10.0, 13.0, 10.0]"
MJ Tafisi,Utah St.,731,2022-23,5,"[1, 3, 4, 6, 7]","['08/27/2022', '09/10/2022', '09/24/2022', '10/08/2022', '10/15/2022']","['UConn', 'Weber St.', 'UNLV', 'Air Force', 'Colorado St.']","[10.0, 10.0, 10.0, 13.0, 12.0]"
R.J. Hubert,Utah,732,2022-23,2,"[5, 6]","['10/01/2022', '10/08/2022']","['Oregon St.', 'UCLA']","[12.0, 11.0]"
Cole Bishop,Utah,732,2022-23,1,[1],['09/03/2022'],['Florida'],[12.0]
Karene Reid,Utah,732,2022-23,1,[4],['09/24/2022'],['Arizona St.'],[10.0]
CJ Taylor,Vanderbilt,736,2022-23,1,[11],['11/19/2022'],['Florida'],[10.0]
Jaylen Mahoney,Vanderbilt,736,2022-23,2,"[7, 8]","['10/15/2022', '10/22/2022']","['Georgia', 'Missouri']","[11.0, 12.0]"
De'Rickey Wright,Vanderbilt,736,2022-23,1,[9],['11/05/2022'],['South Carolina'],[10.0]
Anfernee Orji,Vanderbilt,736,2022-23,6,"[2, 3, 4, 5, 7, 8]","['09/03/2022', '09/10/2022', '09/17/2022', '09/24/2022', '10/15/2022', '10/22/2022']","['Elon', 'Wake Forest', 'NIU', 'Alabama', 'Georgia', 'Missouri']","[13.0, 11.0, 12.0, 13.0, 11.0, 13.0]"
Alan Tisdale,Virginia Tech,742,2022-23,1,[8],['10/27/2022'],['NC State'],[11.0]
Dax Hollifield,Virginia Tech,742,2022-23,2,"[1, 5]","['09/02/2022', '10/01/2022']","['Old Dominion', 'North Carolina']","[11.0, 10.0]"
Mansoor Delane,Virginia Tech,742,2022-23,1,[8],['10/27/2022'],['NC State'],[10.0]
Chamarri Conner,Virginia Tech,742,2022-23,1,[4],['09/22/2022'],['West Virginia'],[11.0]
Jalen Stroman,Virginia Tech,742,2022-23,1,[7],['10/15/2022'],['Miami (FL)'],[11.0]
Nasir Peoples,Virginia Tech,742,2022-23,2,"[1, 10]","['09/02/2022', '11/12/2022']","['Old Dominion', 'Duke']","[12.0, 10.0]"
Jonas Sanker,Virginia,746,2022-23,2,"[4, 5]","['09/23/2022', '10/01/2022']","['Syracuse', 'Duke']","[10.0, 11.0]"
Antonio Clary,Virginia,746,2022-23,1,[10],['11/12/2022'],['Pittsburgh'],[13.0]
Coen King,Virginia,746,2022-23,2,"[8, 10]","['10/29/2022', '11/12/2022']","['Miami (FL)', 'Pittsburgh']","[13.0, 11.0]"
James Jackson,Virginia,746,2022-23,1,[9],['11/05/2022'],['North Carolina'],[11.0]
Nick Jackson,Virginia,746,2022-23,6,"[1, 4, 5, 6, 8, 10]","['09/03/2022', '09/23/2022', '10/01/2022', '10/08/2022', '10/29/2022', '11/12/2022']","['Richmond', 'Syracuse', 'Duke', 'Louisville', 'Miami (FL)', 'Pittsburgh']","[14.0, 10.0, 10.0, 11.0, 14.0, 11.0]"
Langston Long,Virginia,746,2022-23,1,[2],['09/10/2022'],['Illinois'],[13.0]
Chelen Garnes,Wake Forest,749,2022-23,1,[3],['09/17/2022'],['Liberty'],[12.0]
Malik Mustapha,Wake Forest,749,2022-23,2,"[3, 8]","['09/17/2022', '10/29/2022']","['Liberty', 'Louisville']","[13.0, 10.0]"
Chase Jones,Wake Forest,749,2022-23,1,[10],['11/12/2022'],['North Carolina'],[11.0]
Dylan Hazen,Wake Forest,749,2022-23,1,[6],['10/08/2022'],['Army West Point'],[12.0]
"Ryan Smenda, Jr.",Wake Forest,749,2022-23,7,"[3, 5, 6, 9, 10, 12, 13]","['09/17/2022', '10/01/2022', '10/08/2022', '11/05/2022', '11/12/2022', '11/26/2022', '12/23/2022']","['Liberty', 'Florida St.', 'Army West Point', 'NC State', 'North Carolina', 'Duke', 'Missouri']","[11.0, 11.0, 12.0, 16.0, 16.0, 10.0, 11.0]"
Daiyan Henley,Washington St.,754,2022-23,5,"[3, 6, 7, 8, 10]","['09/17/2022', '10/08/2022', '10/15/2022', '10/27/2022', '11/12/2022']","['Colorado St.', 'Southern California', 'Oregon St.', 'Utah', 'Arizona St.']","[13.0, 11.0, 13.0, 12.0, 10.0]"
Sam Lockett III,Washington St.,754,2022-23,1,[4],['09/24/2022'],['Oregon'],[11.0]
Jaden Hicks,Washington St.,754,2022-23,3,"[3, 4, 5]","['09/17/2022', '09/24/2022', '10/01/2022']","['Colorado St.', 'Oregon', 'California']","[10.0, 11.0, 11.0]"
Cam Bright,Washington,756,2022-23,2,"[6, 9]","['10/08/2022', '11/04/2022']","['Arizona St.', 'Oregon St.']","[10.0, 10.0]"
Asa Turner,Washington,756,2022-23,1,[10],['11/12/2022'],['Oregon'],[12.0]
Alex Cook,Washington,756,2022-23,1,[5],['09/30/2022'],['UCLA'],[11.0]
Kamren Fabiculanan,Washington,756,2022-23,1,[5],['09/30/2022'],['UCLA'],[11.0]
Marcis Floyd,West Virginia,768,2022-23,2,"[11, 12]","['11/19/2022', '11/26/2022']","['Kansas St.', 'Oklahoma St.']","[10.0, 10.0]"
Lee Kpogba,West Virginia,768,2022-23,3,"[1, 11, 12]","['09/01/2022', '11/19/2022', '11/26/2022']","['Pittsburgh', 'Kansas St.', 'Oklahoma St.']","[10.0, 13.0, 13.0]"
Aubrey Burks,West Virginia,768,2022-23,1,[7],['10/22/2022'],['Texas Tech'],[10.0]
Jasir Cox,West Virginia,768,2022-23,2,"[10, 11]","['11/12/2022', '11/19/2022']","['Oklahoma', 'Kansas St.']","[12.0, 13.0]"
Davis Mallinger,West Virginia,768,2022-23,1,[7],['10/22/2022'],['Texas Tech'],[11.0]
Derrick Smith,Western Ky.,772,2022-23,2,"[3, 6]","['09/17/2022', '10/08/2022']","['Indiana', 'UTSA']","[12.0, 10.0]"
JaQues Evans,Western Ky.,772,2022-23,3,"[1, 6, 9]","['08/27/2022', '10/08/2022', '10/29/2022']","['Austin Peay', 'UTSA', 'North Texas']","[13.0, 11.0, 15.0]"
Andre Carter,Western Mich.,774,2022-23,1,[3],['09/17/2022'],['Pittsburgh'],[11.0]
Zaire Barnes,Western Mich.,774,2022-23,3,"[5, 6, 7]","['10/01/2022', '10/08/2022', '10/15/2022']","['New Hampshire', 'Eastern Mich.', 'Ohio']","[10.0, 11.0, 13.0]"
Marshawn Kneeland,Western Mich.,774,2022-23,1,[6],['10/08/2022'],['Eastern Mich.'],[10.0]
Corvin Moment,Western Mich.,774,2022-23,1,[3],['09/17/2022'],['Pittsburgh'],[13.0]
Ryan Selig,Western Mich.,774,2022-23,1,[12],['11/25/2022'],['Toledo'],[12.0]
Kamo'i Latu,Wisconsin,796,2022-23,1,[7],['10/15/2022'],['Michigan St.'],[13.0]
Jordan Turner,Wisconsin,796,2022-23,1,[10],['11/12/2022'],['Iowa'],[10.0]
Maema Njongmeta,Wisconsin,796,2022-23,3,"[7, 10, 12]","['10/15/2022', '11/12/2022', '11/26/2022']","['Michigan St.', 'Iowa', 'Minnesota']","[11.0, 11.0, 12.0]"
John Torchio,Wisconsin,796,2022-23,1,[8],['10/22/2022'],['Purdue'],[10.0]
Easton Gibbs,Wyoming,811,2022-23,6,"[6, 7, 10, 11, 12, 13]","['10/01/2022', '10/08/2022', '11/12/2022', '11/19/2022', '11/25/2022', '12/30/2022']","['San Jose St.', 'New Mexico', 'Colorado St.', 'Boise St.', 'Fresno St.', 'Ohio']","[11.0, 13.0, 13.0, 11.0, 12.0, 10.0]"
Wrook Brown,Wyoming,811,2022-23,1,[7],['10/08/2022'],['New Mexico'],[10.0]
Wyett Ekeler,Wyoming,811,2022-23,1,[11],['11/19/2022'],['Boise St.'],[12.0]
Aakil Washington,Liberty,355,2022-23,1,[11],['11/19/2022'],['Virginia Tech'],[10.0]
Mike Smith Jr.,Liberty,355,2022-23,2,"[3, 13]","['09/17/2022', '12/20/2022']","['Wake Forest', 'Toledo']","[10.0, 16.0]"
Javon Scruggs,Liberty,355,2022-23,1,[11],['11/19/2022'],['Virginia Tech'],[10.0]
Tyler Taylor,UAB,9,2022-23,1,[4],['10/01/2022'],['Rice'],[12.0]
Jaylen Key,UAB,9,2022-23,1,[11],['11/19/2022'],['LSU'],[12.0]
Noah Wilder,UAB,9,2022-23,4,"[3, 6, 7, 9]","['09/17/2022', '10/15/2022', '10/21/2022', '11/05/2022']","['Ga. Southern', 'Charlotte', 'Western Ky.', 'UTSA']","[18.0, 11.0, 14.0, 13.0]"
Keondre Swoopes,UAB,9,2022-23,1,[5],['10/08/2022'],['Middle Tenn.'],[14.0]
Reynard Ellis,UAB,9,2022-23,2,"[12, 13]","['11/26/2022', '12/16/2022']","['Louisiana Tech', 'Miami (OH)']","[18.0, 10.0]"
Jaden Woods,Akron,5,2022-23,1,[7],['10/15/2022'],['Central Mich.'],[10.0]
Bubba Arslanian,Akron,5,2022-23,8,"[3, 4, 5, 7, 8, 9, 10, 11]","['09/17/2022', '09/24/2022', '10/01/2022', '10/15/2022', '10/22/2022', '10/29/2022', '11/08/2022', '12/02/2022']","['Tennessee', 'Liberty', 'Bowling Green', 'Central Mich.', 'Kent St.', 'Miami (OH)', 'Eastern Mich.', 'Buffalo']","[12.0, 16.0, 12.0, 13.0, 12.0, 11.0, 12.0, 11.0]"
Nate Thompson,Akron,5,2022-23,1,[5],['10/01/2022'],['Bowling Green'],[10.0]
Henry To'oTo'o,Alabama,8,2022-23,2,"[5, 8]","['10/01/2022', '10/22/2022']","['Arkansas', 'Mississippi St.']","[10.0, 13.0]"
Terrion Arnold,Alabama,8,2022-23,1,[10],['11/12/2022'],['Ole Miss'],[10.0]
Byron Young,Alabama,8,2022-23,1,[10],['11/12/2022'],['Ole Miss'],[11.0]
Jaylen Moody,Alabama,8,2022-23,1,[2],['09/10/2022'],['Texas'],[10.0]
DeMarcco Hellams,Alabama,8,2022-23,6,"[2, 7, 8, 9, 10, 13]","['09/10/2022', '10/15/2022', '10/22/2022', '11/05/2022', '11/12/2022', '12/31/2022']","['Texas', 'Tennessee', 'Mississippi St.', 'LSU', 'Ole Miss', 'Kansas St.']","[10.0, 10.0, 12.0, 12.0, 11.0, 13.0]"
Brian Branch,Alabama,8,2022-23,1,[13],['12/31/2022'],['Kansas St.'],[12.0]
Nick Ross,App State,27,2022-23,2,"[3, 11]","['09/17/2022', '11/19/2022']","['Troy', 'Old Dominion']","[12.0, 11.0]"
Tyler Bird,App State,27,2022-23,1,[9],['11/03/2022'],['Coastal Carolina'],[11.0]
KeSean Brown,App State,27,2022-23,1,[5],['10/01/2022'],['The Citadel'],[10.0]
Logan Doublin,App State,27,2022-23,3,"[6, 7, 10]","['10/08/2022', '10/19/2022', '11/12/2022']","['Texas St.', 'Georgia St.', 'Marshall']","[11.0, 12.0, 13.0]"
Andrew Parker Jr.,App State,27,2022-23,1,[3],['09/17/2022'],['Troy'],[10.0]
Merlin Robertson,Arizona St.,28,2022-23,2,"[1, 7]","['09/01/2022', '10/22/2022']","['Northern Ariz.', 'Stanford']","[11.0, 13.0]"
Khoury Bethley,Arizona St.,28,2022-23,2,"[4, 9]","['09/24/2022', '11/05/2022']","['Utah', 'UCLA']","[14.0, 11.0]"
Timarcus Davis,Arizona St.,28,2022-23,1,[3],['09/17/2022'],['Eastern Mich.'],[11.0]
Kyle Soelle,Arizona St.,28,2022-23,6,"[2, 3, 4, 5, 6, 7]","['09/10/2022', '09/17/2022', '09/24/2022', '10/01/2022', '10/08/2022', '10/22/2022']","['Oklahoma St.', 'Eastern Mich.', 'Utah', 'Southern California', 'Washington', 'Stanford']","[16.0, 18.0, 12.0, 10.0, 12.0, 14.0]"
Nesta Jade Silvera,Arizona St.,28,2022-23,1,[4],['09/24/2022'],['Utah'],[12.0]
DJ Warnell Jr. ,Arizona,29,2022-23,1,[7],['10/15/2022'],['Washington'],[11.0]
Jerry Roberts,Arizona,29,2022-23,3,"[1, 2, 12]","['09/03/2022', '09/10/2022', '11/25/2022']","['San Diego St.', 'Mississippi St.', 'Arizona St.']","[12.0, 10.0, 11.0]"
Jacob Manu,Arizona,29,2022-23,2,"[7, 10]","['10/15/2022', '11/12/2022']","['Washington', 'UCLA']","[10.0, 10.0]"
Jaxen Turner,Arizona,29,2022-23,2,"[6, 11]","['10/08/2022', '11/19/2022']","['Oregon', 'Washington St.']","[13.0, 10.0]"
Jaden Harris,Arkansas St.,30,2022-23,2,"[9, 10]","['10/29/2022', '11/12/2022']","['South Alabama', 'Massachusetts']","[10.0, 14.0]"
Melique Straker,Arkansas St.,30,2022-23,4,"[3, 10, 11, 12]","['09/17/2022', '11/12/2022', '11/19/2022', '11/26/2022']","['Memphis', 'Massachusetts', 'Texas St.', 'Troy']","[12.0, 12.0, 14.0, 10.0]"
Trevian Thomas,Arkansas St.,30,2022-23,1,[8],['10/22/2022'],['Louisiana'],[13.0]
Jordan Carmouche,Arkansas St.,30,2022-23,2,"[3, 4]","['09/17/2022', '09/24/2022']","['Memphis', 'Old Dominion']","[13.0, 10.0]"
Simeon Blair,Arkansas,31,2022-23,1,[3],['09/17/2022'],['Missouri St.'],[10.0]
Dwight McGlothern,Arkansas,31,2022-23,1,[13],['12/28/2022'],['Kansas'],[10.0]
Hudson Clark,Arkansas,31,2022-23,1,[7],['10/15/2022'],['BYU'],[11.0]
Drew Sanders,Arkansas,31,2022-23,6,"[2, 3, 5, 6, 10, 11]","['09/10/2022', '09/17/2022', '10/01/2022', '10/08/2022', '11/12/2022', '11/19/2022']","['South Carolina', 'Missouri St.', 'Alabama', 'Mississippi St.', 'LSU', 'Ole Miss']","[11.0, 11.0, 12.0, 16.0, 12.0, 10.0]"
Bumper Pool,Arkansas,31,2022-23,4,"[1, 5, 6, 10]","['09/03/2022', '10/01/2022', '10/08/2022', '11/12/2022']","['Cincinnati', 'Alabama', 'Mississippi St.', 'LSU']","[13.0, 10.0, 14.0, 10.0]"
Chris Paul Jr.,Arkansas,31,2022-23,1,[13],['12/28/2022'],['Kansas'],[12.0]
Derick Hall,Auburn,37,2022-23,1,[7],['10/15/2022'],['Ole Miss'],[10.0]
Donovan Kaufman,Auburn,37,2022-23,1,[7],['10/15/2022'],['Ole Miss'],[11.0]
Cam Riley,Auburn,37,2022-23,2,"[1, 12]","['09/03/2022', '11/26/2022']","['Mercer', 'Alabama']","[16.0, 12.0]"
Owen Pappoe,Auburn,37,2022-23,2,"[7, 12]","['10/15/2022', '11/26/2022']","['Ole Miss', 'Alabama']","[16.0, 10.0]"
Wesley Steiner,Auburn,37,2022-23,2,"[5, 7]","['10/01/2022', '10/15/2022']","['LSU', 'Ole Miss']","[11.0, 10.0]"
Jordan Riley,Ball St.,47,2022-23,3,"[5, 7, 9]","['10/01/2022', '10/15/2022', '11/01/2022']","['NIU', 'UConn', 'Kent St.']","[11.0, 14.0, 11.0]"
Jaquan Amos,Ball St.,47,2022-23,4,"[5, 8, 10, 11]","['10/01/2022', '10/22/2022', '11/08/2022', '11/15/2022']","['NIU', 'Eastern Mich.', 'Toledo', 'Ohio']","[12.0, 14.0, 11.0, 11.0]"
Clayton Coll,Ball St.,47,2022-23,7,"[4, 6, 7, 9, 10, 11, 12]","['09/24/2022', '10/08/2022', '10/15/2022', '11/01/2022', '11/08/2022', '11/15/2022', '11/22/2022']","['Ga. Southern', 'Central Mich.', 'UConn', 'Kent St.', 'Toledo', 'Ohio', 'Miami (OH)']","[10.0, 13.0, 12.0, 13.0, 11.0, 10.0, 11.0]"
Cole Pearce,Ball St.,47,2022-23,3,"[6, 8, 9]","['10/08/2022', '10/22/2022', '11/01/2022']","['Central Mich.', 'Eastern Mich.', 'Kent St.']","[10.0, 15.0, 12.0]"
Alfahiym Walcott,Baylor,51,2022-23,2,"[10, 12]","['11/12/2022', '11/25/2022']","['Kansas St.', 'Texas']","[11.0, 10.0]"
Matt Jones,Baylor,51,2022-23,1,[13],['12/22/2022'],['Air Force'],[10.0]
Dillon Doyle,Baylor,51,2022-23,4,"[5, 6, 9, 13]","['10/01/2022', '10/13/2022', '11/05/2022', '12/22/2022']","['Oklahoma St.', 'West Virginia', 'Oklahoma', 'Air Force']","[11.0, 10.0, 15.0, 10.0]"
DJ Schramm,Boise St.,66,2022-23,5,"[1, 4, 5, 9, 12]","['09/03/2022', '09/23/2022', '09/30/2022', '11/05/2022', '11/25/2022']","['Oregon St.', 'UTEP', 'San Diego St.', 'BYU', 'Utah St.']","[11.0, 16.0, 11.0, 10.0, 15.0]"
Seyi Oladipo,Boise St.,66,2022-23,2,"[12, 14]","['11/25/2022', '12/17/2022']","['Utah St.', 'North Texas']","[10.0, 11.0]"
JL Skinner,Boise St.,66,2022-23,2,"[1, 4]","['09/03/2022', '09/23/2022']","['Oregon St.', 'UTEP']","[12.0, 13.0]"
Demitri Washington,Boise St.,66,2022-23,1,[4],['09/23/2022'],['UTEP'],[11.0]
Alexander Teubner,Boise St.,66,2022-23,1,[14],['12/17/2022'],['North Texas'],[12.0]
Andrew Simpson,Boise St.,66,2022-23,1,[12],['11/25/2022'],['Utah St.'],[10.0]
Vinny DePalma,Boston College,67,2022-23,3,"[4, 5, 11]","['09/24/2022', '10/01/2022', '11/19/2022']","['Florida St.', 'Louisville', 'Notre Dame']","[11.0, 11.0, 12.0]"
Kam Arnold,Boston College,67,2022-23,1,[2],['09/10/2022'],['Virginia Tech'],[12.0]
Davion Daniels,Bowling Green,71,2022-23,1,[1],['09/03/2022'],['UCLA'],[10.0]
Darren Anders,Bowling Green,71,2022-23,1,[10],['11/09/2022'],['Kent St.'],[11.0]
Chris Bacon,Bowling Green,71,2022-23,2,"[2, 12]","['09/10/2022', '11/22/2022']","['Eastern Ky.', 'Ohio']","[10.0, 10.0]"
DJ Taylor,Bowling Green,71,2022-23,2,"[5, 12]","['10/01/2022', '11/22/2022']","['Akron', 'Ohio']","[11.0, 12.0]"
Joseph Sipp Jr.,Bowling Green,71,2022-23,1,[1],['09/03/2022'],['UCLA'],[10.0]
Talan Alfrey,BYU,77,2022-23,1,[5],['09/29/2022'],['Utah St.'],[10.0]
Pepe Tanuvasa,BYU,77,2022-23,1,[13],['12/17/2022'],['SMU'],[10.0]
Max Tooley,BYU,77,2022-23,2,"[2, 6]","['09/10/2022', '10/08/2022']","['Baylor', 'Notre Dame']","[13.0, 13.0]"
Micah Harper,BYU,77,2022-23,1,[5],['09/29/2022'],['Utah St.'],[10.0]
Ben Bywater,BYU,77,2022-23,3,"[2, 9, 13]","['09/10/2022', '10/28/2022', '12/17/2022']","['Baylor', 'East Carolina', 'SMU']","[11.0, 11.0, 11.0]"
Shaun Dolac,Buffalo,86,2022-23,10,"[2, 4, 5, 6, 8, 9, 10, 11, 12, 13]","['09/10/2022', '09/24/2022', '10/01/2022', '10/08/2022', '10/22/2022', '11/01/2022', '11/09/2022', '12/02/2022', '11/26/2022', '12/27/2022']","['Holy Cross', 'Eastern Mich.', 'Miami (OH)', 'Bowling Green', 'Toledo', 'Ohio', 'Central Mich.', 'Akron', 'Kent St.', 'Ga. Southern']","[15.0, 13.0, 14.0, 14.0, 12.0, 10.0, 13.0, 12.0, 14.0, 13.0]"
Isaiah King,Buffalo,86,2022-23,1,[8],['10/22/2022'],['Toledo'],[11.0]
James Patterson,Buffalo,86,2022-23,6,"[2, 3, 8, 9, 11, 12]","['09/10/2022', '09/17/2022', '10/22/2022', '11/01/2022', '12/02/2022', '11/26/2022']","['Holy Cross', 'Coastal Carolina', 'Toledo', 'Ohio', 'Akron', 'Kent St.']","[11.0, 12.0, 11.0, 16.0, 11.0, 10.0]"
Malachi Langley,Fresno St.,96,2022-23,1,[8],['10/29/2022'],['San Diego St.'],[12.0]
Carlton Johnson,Fresno St.,96,2022-23,1,[14],['12/17/2022'],['Washington St.'],[10.0]
Levelle Bailey,Fresno St.,96,2022-23,2,"[2, 4]","['09/10/2022', '10/01/2022']","['Oregon St.', 'UConn']","[10.0, 10.0]"
Jackson Sirmon,California,107,2022-23,4,"[3, 7, 8, 12]","['09/17/2022', '10/22/2022', '10/29/2022', '11/25/2022']","['Notre Dame', 'Washington', 'Oregon', 'UCLA']","[15.0, 11.0, 13.0, 13.0]"
Craig Woodson,California,107,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['Oregon', 'Southern California']","[10.0, 11.0]"
Oluwafemi Oladejo,California,107,2022-23,6,"[2, 3, 8, 10, 11, 12]","['09/10/2022', '09/17/2022', '10/29/2022', '11/12/2022', '11/19/2022', '11/25/2022']","['UNLV', 'Notre Dame', 'Oregon', 'Oregon St.', 'Stanford', 'UCLA']","[10.0, 12.0, 11.0, 13.0, 11.0, 17.0]"
Daniel Scott,California,107,2022-23,2,"[11, 12]","['11/19/2022', '11/25/2022']","['Stanford', 'UCLA']","[10.0, 16.0]"
Stephan Blaylock,UCLA,110,2022-23,1,[11],['11/19/2022'],['Southern California'],[11.0]
Darius Muasau,UCLA,110,2022-23,3,"[3, 9, 13]","['09/17/2022', '11/05/2022', '12/30/2022']","['South Alabama', 'Arizona St.', 'Pittsburgh']","[10.0, 12.0, 14.0]"
Mo Osling III,UCLA,110,2022-23,3,"[6, 7, 10]","['10/08/2022', '10/22/2022', '11/12/2022']","['Utah', 'Oregon', 'Arizona']","[10.0, 15.0, 12.0]"
Jay Toia,UCLA,110,2022-23,1,[13],['12/30/2022'],['Pittsburgh'],[10.0]
